Trace
Swept SA
A.21.04,N9000B
880000000,-84.7457580566406
890000000,-115.560607910156
900000000,-84.0328826904297
910000000,-113.713722229004
920000000,-85.3023300170898
930000000,-113.695541381836
940000000,-85.381950378418
950000000,-114.137512207031
960000000,-85.3264770507813
970000000,-113.067825317383
980000000,-83.9176254272461
990000000,-114.857307434082
1000000000,-83.6064682006836
1010000000,-116.140571594238
1020000000,-81.0832061767578
1030000000,-112.28150177002
1040000000,-82.3803405761719
1050000000,-113.225708007813
1060000000,-82.6961288452148
1070000000,-114.73567199707
1080000000,-82.8044815063477
1090000000,-111.236267089844
1100000000,-82.0233764648438
1110000000,-113.050048828125
1120000000,-83.2274780273438
1130000000,-110.849937438965
1140000000,-83.9205703735352
1150000000,-116.199119567871
1160000000,-84.3665008544922
1170000000,-113.177474975586
1180000000,-84.4938735961914
1190000000,-116.524055480957
1200000000,-83.2019577026367
1210000000,-115.443138122559
1220000000,-83.2651519775391
1230000000,-109.702430725098
1240000000,-84.5001754760742
1250000000,-114.244834899902
1260000000,-84.321907043457
1270000000,-117.276290893555
1280000000,-84.1799697875977
1290000000,-112.763626098633
1300000000,-84.8150939941406
1310000000,-112.925064086914
1320000000,-83.4454650878906
1330000000,-113.739814758301
1340000000,-83.8360366821289
1350000000,-109.887992858887
1360000000,-84.530647277832
1370000000,-115.869232177734
1380000000,-84.3778305053711
1390000000,-113.27906036377
1400000000,-84.6822738647461
1410000000,-110.897064208984
1420000000,-83.7569122314453
1430000000,-112.107955932617
1440000000,-83.8032455444336
1450000000,-110.460639953613
1460000000,-85.2317352294922
1470000000,-111.563293457031
1480000000,-84.191162109375
1490000000,-110.878593444824
1500000000,-83.6210021972656
1510000000,-112.617370605469
1520000000,-84.3450698852539
1530000000,-116.942886352539
1540000000,-81.7894821166992
1550000000,-109.716606140137
1560000000,-82.5718231201172
1570000000,-110.911224365234
1580000000,-83.6096649169922
1590000000,-116.352081298828
1600000000,-81.8564300537109
1610000000,-115.729331970215
1620000000,-81.9619598388672
1630000000,-111.612106323242
1640000000,-83.3943252563477
1650000000,-111.391960144043
1660000000,-83.271728515625
1670000000,-111.316665649414
1680000000,-82.07958984375
1690000000,-110.197746276855
1700000000,-83.2559127807617
1710000000,-114.145645141602
1720000000,-82.4477386474609
1730000000,-112.091613769531
1740000000,-83.4911499023438
1750000000,-114.08464050293
1760000000,-81.6368865966797
1770000000,-112.972877502441
1780000000,-82.8307189941406
1790000000,-109.585639953613
1800000000,-82.0649871826172
1810000000,-115.252593994141
1820000000,-83.0035400390625
1830000000,-109.499450683594
1840000000,-82.6183319091797
1850000000,-110.341209411621
1860000000,-82.9525833129883
1870000000,-116.881980895996
1880000000,-83.5310974121094
1890000000,-108.450531005859
1900000000,-57.9871482849121
1910000000,-109.536018371582
1920000000,-82.4609756469727
1930000000,-113.209075927734
1940000000,-82.8451080322266
1950000000,-110.722534179688
1960000000,-82.8580551147461
1970000000,-118.729927062988
1980000000,-82.3636093139648
1990000000,-114.467895507813
2000000000,-31.0828475952148
2010000000,-113.290504455566
2020000000,-82.824821472168
2030000000,-111.662536621094
2040000000,-80.4454574584961
2050000000,-108.987754821777
2060000000,-82.1602478027344
2070000000,-109.928833007813
2080000000,-81.5966415405273
2090000000,-109.791862487793
2100000000,-56.705940246582
2110000000,-109.049819946289
2120000000,-81.0104904174805
2130000000,-109.792625427246
2140000000,-79.964111328125
2150000000,-110.171203613281
2160000000,-80.1622924804688
2170000000,-111.309051513672
2180000000,-79.2895660400391
2190000000,-106.018272399902
2200000000,-79.4110412597656
2210000000,-117.322593688965
2220000000,-79.15087890625
2230000000,-108.626159667969
2240000000,-79.9015731811523
2250000000,-109.208053588867
