Trace
Swept SA
A.21.04,N9000B
880000000,-84.6000213623047
890000000,-115.354446411133
900000000,-85.7494506835938
910000000,-114.044853210449
920000000,-84.0567779541016
930000000,-112.75333404541
940000000,-84.5469970703125
950000000,-112.492835998535
960000000,-84.6850433349609
970000000,-111.230697631836
980000000,-85.4914627075195
990000000,-118.389709472656
1000000000,-82.5598602294922
1010000000,-111.15754699707
1020000000,-83.3275680541992
1030000000,-109.625228881836
1040000000,-83.7893829345703
1050000000,-117.784950256348
1060000000,-83.0282592773438
1070000000,-113.516632080078
1080000000,-82.7710876464844
1090000000,-113.734085083008
1100000000,-83.7006607055664
1110000000,-110.821266174316
1120000000,-83.4467544555664
1130000000,-110.298141479492
1140000000,-83.1614151000977
1150000000,-118.209602355957
1160000000,-83.5443801879883
1170000000,-116.952796936035
1180000000,-82.8075866699219
1190000000,-117.895614624023
1200000000,-84.0827560424805
1210000000,-111.03141784668
1220000000,-84.0331192016602
1230000000,-113.032241821289
1240000000,-83.2240753173828
1250000000,-111.270156860352
1260000000,-84.1604843139648
1270000000,-112.282127380371
1280000000,-84.1983337402344
1290000000,-110.873832702637
1300000000,-84.5298614501953
1310000000,-114.07502746582
1320000000,-85.1654052734375
1330000000,-116.27254486084
1340000000,-84.6654052734375
1350000000,-119.521377563477
1360000000,-84.1701431274414
1370000000,-112.53254699707
1380000000,-84.8219299316406
1390000000,-117.894798278809
1400000000,-84.8412704467773
1410000000,-112.096260070801
1420000000,-83.9490432739258
1430000000,-116.156257629395
1440000000,-84.6654281616211
1450000000,-110.027572631836
1460000000,-84.0345306396484
1470000000,-114.592903137207
1480000000,-83.5457153320313
1490000000,-114.018035888672
1500000000,-83.1601028442383
1510000000,-111.771278381348
1520000000,-79.9359817504883
1530000000,-114.049736022949
1540000000,-82.9597320556641
1550000000,-114.870971679688
1560000000,-83.1952056884766
1570000000,-119.879783630371
1580000000,-81.755973815918
1590000000,-120.752258300781
1600000000,-82.7108306884766
1610000000,-109.088035583496
1620000000,-82.9082412719727
1630000000,-113.358329772949
1640000000,-84.3299865722656
1650000000,-116.309394836426
1660000000,-84.3675155639648
1670000000,-112.231643676758
1680000000,-83.2421875
1690000000,-116.337013244629
1700000000,-76.5303421020508
1710000000,-108.218696594238
1720000000,-81.1150817871094
1730000000,-108.943267822266
1740000000,-83.704963684082
1750000000,-107.887161254883
1760000000,-82.8935165405273
1770000000,-112.32396697998
1780000000,-82.8920135498047
1790000000,-121.850608825684
1800000000,-74.8788528442383
1810000000,-113.371154785156
1820000000,-83.4282531738281
1830000000,-112.518653869629
1840000000,-83.3887252807617
1850000000,-111.871971130371
1860000000,-81.6102523803711
1870000000,-112.483421325684
1880000000,-83.5069198608398
1890000000,-109.603080749512
1900000000,-49.2312278747559
1910000000,-112.445007324219
1920000000,-82.6790466308594
1930000000,-111.111663818359
1940000000,-84.01318359375
1950000000,-117.637100219727
1960000000,-82.6221923828125
1970000000,-113.28018951416
1980000000,-82.3382568359375
1990000000,-111.245216369629
2000000000,-31.2275733947754
2010000000,-110.665908813477
2020000000,-81.9886322021484
2030000000,-110.126312255859
2040000000,-82.4807205200195
2050000000,-107.80443572998
2060000000,-81.1360321044922
2070000000,-108.79468536377
2080000000,-81.6258392333984
2090000000,-115.05931854248
2100000000,-47.5069351196289
2110000000,-109.068748474121
2120000000,-80.4694366455078
2130000000,-113.489837646484
2140000000,-80.2624816894531
2150000000,-112.440063476563
2160000000,-80.4651260375977
2170000000,-107.069694519043
2180000000,-79.9419326782227
2190000000,-107.570892333984
2200000000,-73.8935928344727
2210000000,-110.007247924805
2220000000,-78.2821731567383
2230000000,-110.741729736328
2240000000,-80.0345764160156
2250000000,-112.486930847168
2260000000,-78.4494018554688
2270000000,-108.488166809082
2280000000,-79.2402191162109
2290000000,-108.595146179199
2300000000,-73.5893707275391
2310000000,-107.666893005371
2320000000,-79.9977111816406
2330000000,-116.738052368164
2340000000,-81.6654739379883
2350000000,-111.06364440918
2360000000,-81.3614196777344
2370000000,-112.296539306641
2380000000,-82.8260192871094
2390000000,-110.544441223145
2400000000,-82.7115783691406
2410000000,-112.708160400391
2420000000,-82.1237182617188
2430000000,-109.197296142578
2440000000,-81.3217697143555
2450000000,-114.11498260498
2460000000,-80.1557693481445
2470000000,-109.225082397461
2480000000,-80.6029281616211
2490000000,-109.72265625
2500000000,-80.4152374267578
2510000000,-111.425033569336
2520000000,-80.8157653808594
2530000000,-109.521278381348
2540000000,-79.9055709838867
2550000000,-106.066673278809
2560000000,-80.9870300292969
2570000000,-112.489952087402
2580000000,-80.8407440185547
2590000000,-113.360282897949
2600000000,-79.2351455688477
2610000000,-113.039505004883
2620000000,-80.5314483642578
2630000000,-110.145126342773
2640000000,-81.3595123291016
2650000000,-119.046577453613
2660000000,-80.9940948486328
2670000000,-106.400497436523
2680000000,-81.6052398681641
2690000000,-106.861206054688
2700000000,-82.9124221801758
2710000000,-109.06462097168
2720000000,-82.3182373046875
2730000000,-111.335800170898
2740000000,-82.1925201416016
2750000000,-109.743988037109
2760000000,-83.2099227905273
2770000000,-109.343269348145
2780000000,-83.4559936523438
2790000000,-114.698806762695
2800000000,-82.4574890136719
2810000000,-111.955223083496
2820000000,-82.1692123413086
2830000000,-112.551406860352
2840000000,-82.8335418701172
2850000000,-116.120628356934
2860000000,-82.7970428466797
2870000000,-112.71851348877
2880000000,-82.4640502929688
2890000000,-108.411483764648
2900000000,-81.9737396240234
2910000000,-115.610740661621
2920000000,-82.9604339599609
2930000000,-117.764358520508
2940000000,-82.0948333740234
2950000000,-109.595092773438
2960000000,-82.2854309082031
2970000000,-114.472885131836
2980000000,-82.9452056884766
2990000000,-116.21785736084
3000000000,-82.7785339355469
3010000000,-108.54483795166
3020000000,-81.9943008422852
3030000000,-111.510284423828
3040000000,-81.6879959106445
3050000000,-116.807067871094
3060000000,-82.7346725463867
3070000000,-114.877349853516
3080000000,-82.0308151245117
3090000000,-113.94017791748
3100000000,-82.0180282592773
3110000000,-112.712394714355
3120000000,-83.3027725219727
3130000000,-111.62181854248
3140000000,-81.4873199462891
3150000000,-111.662055969238
3160000000,-80.3636169433594
3170000000,-110.501068115234
3180000000,-81.9725952148438
3190000000,-111.869857788086
3200000000,-81.9873657226563
3210000000,-107.165451049805
3220000000,-81.8472595214844
3230000000,-110.024368286133
3240000000,-81.7672653198242
3250000000,-112.962738037109
3260000000,-80.1850280761719
3270000000,-112.59245300293
3280000000,-82.1057586669922
3290000000,-107.938934326172
3300000000,-79.4843902587891
3310000000,-108.466217041016
3320000000,-81.0881195068359
3330000000,-112.319160461426
3340000000,-80.9761734008789
3350000000,-108.132835388184
3360000000,-81.144172668457
3370000000,-114.146041870117
3380000000,-80.1699523925781
3390000000,-109.204605102539
3400000000,-79.988883972168
3410000000,-108.121284484863
3420000000,-80.348876953125
3430000000,-113.447090148926
3440000000,-79.7884902954102
3450000000,-109.312477111816
3460000000,-80.6105422973633
3470000000,-108.291305541992
3480000000,-79.3816223144531
3490000000,-108.872817993164
3500000000,-80.0859603881836
3510000000,-104.855262756348
3520000000,-79.265495300293
3530000000,-108.369148254395
3540000000,-79.4574813842773
3550000000,-112.13932800293
3560000000,-80.5577850341797
3570000000,-111.261215209961
3580000000,-79.7792358398438
3590000000,-110.227241516113
3600000000,-80.0278701782227
3610000000,-110.801582336426
3620000000,-80.0968246459961
3630000000,-106.834144592285
3640000000,-79.8695755004883
3650000000,-107.260391235352
3660000000,-80.0631561279297
3670000000,-114.095359802246
3680000000,-80.3917846679688
3690000000,-111.876113891602
3700000000,-78.1235504150391
3710000000,-105.787467956543
3720000000,-80.3325729370117
3730000000,-110.736610412598
3740000000,-79.5345001220703
3750000000,-109.619094848633
3760000000,-79.7748947143555
3770000000,-108.554664611816
3780000000,-80.8947143554688
3790000000,-108.602401733398
3800000000,-80.8298263549805
3810000000,-110.973579406738
3820000000,-81.0304565429688
3830000000,-112.617340087891
3840000000,-80.2226333618164
3850000000,-111.177093505859
3860000000,-80.0724258422852
3870000000,-114.733863830566
3880000000,-80.3256225585938
3890000000,-111.184188842773
3900000000,-74.1009902954102
3910000000,-109.892250061035
3920000000,-81.1557922363281
3930000000,-112.337593078613
3940000000,-81.0979766845703
3950000000,-114.411972045898
3960000000,-80.8271408081055
3970000000,-114.243286132813
3980000000,-81.2965545654297
3990000000,-115.982765197754
4000000000,-64.5869674682617
4010000000,-112.540580749512
4020000000,-80.8348007202148
4030000000,-113.939437866211
4040000000,-82.3349685668945
4050000000,-108.455841064453
4060000000,-82.2676391601563
4070000000,-110.311141967773
4080000000,-80.9476089477539
4090000000,-110.770393371582
4100000000,-73.2779006958008
4110000000,-112.799591064453
4120000000,-81.493293762207
4130000000,-108.613296508789
4140000000,-82.4438781738281
4150000000,-110.426139831543
4160000000,-80.2893218994141
4170000000,-106.305641174316
4180000000,-80.9474792480469
4190000000,-108.500442504883
4200000000,-80.1397705078125
4210000000,-109.872528076172
4220000000,-81.3694686889648
4230000000,-108.079666137695
4240000000,-80.7788848876953
4250000000,-108.31770324707
4260000000,-80.1593017578125
4270000000,-109.205909729004
4280000000,-81.0591125488281
4290000000,-114.927703857422
4300000000,-81.6040115356445
4310000000,-109.60880279541
4320000000,-80.9385757446289
4330000000,-107.919692993164
4340000000,-81.0322952270508
4350000000,-111.490776062012
4360000000,-80.6005401611328
4370000000,-109.901641845703
4380000000,-81.0367050170898
4390000000,-108.693687438965
4400000000,-80.1827774047852
4410000000,-110.760322570801
4420000000,-80.2116241455078
4430000000,-111.686714172363
4440000000,-81.0717086791992
4450000000,-106.709648132324
4460000000,-81.5327529907227
4470000000,-106.677993774414
4480000000,-81.7656173706055
4490000000,-109.392547607422
4500000000,-80.8270797729492
4510000000,-108.618095397949
4520000000,-81.0843963623047
4530000000,-116.453048706055
4540000000,-81.8729858398438
4550000000,-108.751792907715
4560000000,-80.812858581543
4570000000,-112.25609588623
4580000000,-82.6249847412109
4590000000,-111.702079772949
4600000000,-82.703742980957
4610000000,-114.760635375977
4620000000,-81.6529998779297
4630000000,-112.862457275391
4640000000,-82.3788070678711
4650000000,-115.979339599609
4660000000,-82.3910064697266
4670000000,-117.042854309082
4680000000,-80.7970275878906
4690000000,-110.477165222168
4700000000,-82.9594573974609
4710000000,-111.188423156738
4720000000,-82.8346481323242
4730000000,-110.359443664551
4740000000,-82.8193969726563
4750000000,-110.636528015137
4760000000,-82.6340103149414
4770000000,-110.511756896973
4780000000,-82.7771072387695
4790000000,-111.938652038574
4800000000,-83.8848495483398
4810000000,-113.052703857422
4820000000,-83.6414337158203
4830000000,-112.194389343262
4840000000,-83.3438339233398
4850000000,-110.184593200684
4860000000,-82.0517272949219
4870000000,-113.643501281738
4880000000,-83.5617904663086
4890000000,-114.088249206543
4900000000,-83.1814193725586
4910000000,-111.289566040039
4920000000,-81.6687545776367
4930000000,-111.216461181641
4940000000,-80.1270523071289
4950000000,-116.214515686035
4960000000,-82.1407852172852
4970000000,-118.698333740234
4980000000,-82.380973815918
4990000000,-119.555458068848
5000000000,-83.2089767456055
5010000000,-111.106880187988
5020000000,-82.0617980957031
5030000000,-112.626960754395
5040000000,-82.4635162353516
5050000000,-112.603240966797
5060000000,-82.3535919189453
5070000000,-113.083526611328
5080000000,-82.3457794189453
5090000000,-115.314819335938
5100000000,-82.8332214355469
5110000000,-114.046943664551
5120000000,-82.4492874145508
5130000000,-112.32691192627
5140000000,-83.3072814941406
5150000000,-107.791877746582
5160000000,-82.3916625976563
5170000000,-111.114669799805
5180000000,-82.1456069946289
5190000000,-111.010314941406
5200000000,-80.335075378418
5210000000,-109.973510742188
5220000000,-82.3254470825195
5230000000,-110.683128356934
5240000000,-82.5006866455078
5250000000,-113.841468811035
5260000000,-81.2245330810547
5270000000,-113.373558044434
5280000000,-81.6940002441406
5290000000,-109.895439147949
5300000000,-82.1706924438477
5310000000,-111.61149597168
5320000000,-81.2923812866211
5330000000,-112.446266174316
5340000000,-81.6211395263672
5350000000,-113.674453735352
5360000000,-83.1193237304688
5370000000,-119.643661499023
5380000000,-81.1676635742188
5390000000,-111.566955566406
5400000000,-80.5217666625977
5410000000,-106.603012084961
5420000000,-82.1541442871094
5430000000,-111.065818786621
5440000000,-82.2077331542969
5450000000,-115.713424682617
5460000000,-82.3006896972656
5470000000,-112.186241149902
5480000000,-81.9018173217773
5490000000,-113.385559082031
5500000000,-81.7818984985352
5510000000,-108.754005432129
5520000000,-82.5520477294922
5530000000,-114.086517333984
5540000000,-81.8498840332031
5550000000,-115.677307128906
5560000000,-81.9029998779297
5570000000,-111.480804443359
5580000000,-81.3465194702148
5590000000,-112.356872558594
5600000000,-82.0130462646484
5610000000,-107.832832336426
5620000000,-82.5236358642578
5630000000,-111.666870117188
5640000000,-83.9552307128906
5650000000,-109.720306396484
5660000000,-82.1315002441406
5670000000,-112.097122192383
5680000000,-81.5434646606445
5690000000,-108.329132080078
5700000000,-83.3817138671875
5710000000,-112.798049926758
5720000000,-83.2432327270508
5730000000,-110.460403442383
5740000000,-83.283317565918
5750000000,-112.52214050293
5760000000,-82.4801635742188
5770000000,-114.33024597168
5780000000,-84.0766143798828
5790000000,-113.454940795898
5800000000,-82.289665222168
5810000000,-114.150047302246
5820000000,-83.2536315917969
5830000000,-114.377296447754
5840000000,-82.2292785644531
5850000000,-114.211837768555
5860000000,-83.7308120727539
5870000000,-108.499061584473
5880000000,-83.5898513793945
5890000000,-115.736297607422
5900000000,-70.265266418457
5910000000,-111.466529846191
5920000000,-82.7122039794922
5930000000,-111.807830810547
5940000000,-82.3525161743164
5950000000,-118.179740905762
5960000000,-81.7068405151367
5970000000,-113.399108886719
5980000000,-82.9219360351563
5990000000,-115.08366394043
6000000000,-63.9601936340332
6010000000,-110.678428649902
6020000000,-82.5466232299805
6030000000,-115.932807922363
6040000000,-82.8647308349609
6050000000,-110.639640808105
6060000000,-82.7506408691406
6070000000,-111.278045654297
6080000000,-82.0141525268555
6090000000,-111.138519287109
6100000000,-73.0488128662109
6110000000,-109.949417114258
6120000000,-81.9917678833008
6130000000,-111.060104370117
6140000000,-82.1188049316406
6150000000,-111.426864624023
6160000000,-81.3444671630859
6170000000,-113.537269592285
6180000000,-81.3528747558594
6190000000,-110.37606048584
6200000000,-80.3723297119141
6210000000,-109.234588623047
6220000000,-79.9131774902344
6230000000,-112.116035461426
6240000000,-79.5075454711914
6250000000,-112.661834716797
6260000000,-80.0907669067383
6270000000,-110.877540588379
6280000000,-79.5793762207031
6290000000,-108.401901245117
6300000000,-80.8905410766602
6310000000,-112.341239929199
6320000000,-80.1477279663086
6330000000,-109.691795349121
6340000000,-80.9232711791992
6350000000,-109.040679931641
6360000000,-78.5074768066406
6370000000,-113.14005279541
6380000000,-79.176139831543
6390000000,-109.167335510254
6400000000,-81.5187683105469
6410000000,-109.558853149414
6420000000,-80.8885269165039
6430000000,-117.135635375977
6440000000,-79.8686370849609
6450000000,-112.617858886719
6460000000,-80.6912231445313
6470000000,-114.315460205078
6480000000,-79.9562606811523
6490000000,-107.338348388672
6500000000,-80.7465133666992
6510000000,-109.589248657227
6520000000,-79.8023300170898
6530000000,-110.856002807617
6540000000,-79.6029510498047
6550000000,-107.180976867676
6560000000,-79.8555679321289
6570000000,-104.842895507813
6580000000,-80.682502746582
6590000000,-117.939353942871
6600000000,-80.5453948974609
6610000000,-108.383979797363
6620000000,-80.5207290649414
6630000000,-110.421096801758
6640000000,-79.5509414672852
6650000000,-107.710144042969
6660000000,-78.5966873168945
6670000000,-110.708000183105
6680000000,-80.3968276977539
6690000000,-106.918304443359
6700000000,-79.6050872802734
6710000000,-110.678802490234
6720000000,-78.1376647949219
6730000000,-107.805236816406
6740000000,-78.7252502441406
6750000000,-107.358711242676
6760000000,-78.7284851074219
6770000000,-107.277236938477
6780000000,-78.0313720703125
6790000000,-108.244575500488
6800000000,-79.3627014160156
6810000000,-104.39542388916
6820000000,-78.9491348266602
6830000000,-106.575912475586
6840000000,-78.4402008056641
6850000000,-105.802024841309
6860000000,-77.6516723632813
6870000000,-109.114967346191
6880000000,-78.7124557495117
6890000000,-109.08088684082
6900000000,-77.4624252319336
6910000000,-109.731735229492
6920000000,-78.4555587768555
6930000000,-110.771110534668
6940000000,-77.5210952758789
6950000000,-106.668525695801
6960000000,-77.480598449707
6970000000,-108.344436645508
6980000000,-77.2237777709961
6990000000,-107.982200622559
7000000000,-76.7538986206055
7010000000,-112.991271972656
7020000000,-77.43505859375
7030000000,-105.953643798828
7040000000,-77.8175430297852
7050000000,-106.699020385742
7060000000,-77.9548263549805
7070000000,-105.523994445801
7080000000,-77.2030944824219
7090000000,-109.821350097656
7100000000,-77.6429443359375
7110000000,-106.456512451172
7120000000,-77.2291564941406
7130000000,-107.147964477539
7140000000,-77.9689712524414
7150000000,-112.109497070313
7160000000,-77.1508712768555
7170000000,-107.903671264648
7180000000,-77.5801696777344
7190000000,-106.294700622559
7200000000,-78.4254150390625
7210000000,-110.308471679688
7220000000,-78.2959899902344
7230000000,-109.878456115723
7240000000,-77.414680480957
7250000000,-107.131294250488
7260000000,-77.7955551147461
7270000000,-104.922264099121
7280000000,-79.5085983276367
7290000000,-108.545417785645
7300000000,-77.1725158691406
7310000000,-108.955932617188
7320000000,-79.0615997314453
7330000000,-109.746528625488
7340000000,-78.5026931762695
7350000000,-109.379119873047
7360000000,-78.7024841308594
7370000000,-105.964645385742
7380000000,-79.0492324829102
7390000000,-108.048667907715
7400000000,-78.182487487793
7410000000,-105.069480895996
7420000000,-79.0669326782227
7430000000,-108.110359191895
7440000000,-77.7226104736328
7450000000,-110.881828308105
7460000000,-77.5579376220703
7470000000,-105.525093078613
7480000000,-78.2036056518555
7490000000,-109.063667297363
7500000000,-79.3443603515625
7510000000,-107.201354980469
7520000000,-77.8553161621094
7530000000,-108.981689453125
7540000000,-77.0509643554688
7550000000,-105.479164123535
7560000000,-78.5609741210938
7570000000,-108.97705078125
7580000000,-77.4284057617188
7590000000,-112.987640380859
7600000000,-83.0827713012695
7610000000,-112.534461975098
7620000000,-82.6993865966797
7630000000,-110.524299621582
7640000000,-82.7993621826172
7650000000,-112.655662536621
7660000000,-83.1386260986328
7670000000,-114.256271362305
7680000000,-84.4371871948242
7690000000,-115.608337402344
7700000000,-82.5577621459961
7710000000,-111.064071655273
7720000000,-83.5828704833984
7730000000,-109.571998596191
7740000000,-82.7819061279297
7750000000,-114.616027832031
7760000000,-83.2472076416016
7770000000,-112.701148986816
7780000000,-84.1616516113281
7790000000,-112.445533752441
7800000000,-83.3956756591797
7810000000,-109.717185974121
7820000000,-83.4871063232422
7830000000,-115.879127502441
7840000000,-82.4455184936523
7850000000,-109.988471984863
7860000000,-83.7103958129883
7870000000,-110.979400634766
7880000000,-83.7713241577148
7890000000,-112.82878112793
7900000000,-83.9623947143555
7910000000,-119.28929901123
7920000000,-84.3883666992188
7930000000,-114.615348815918
7940000000,-84.3668594360352
7950000000,-115.567367553711
7960000000,-84.2704238891602
7970000000,-108.457824707031
7980000000,-84.2380218505859
7990000000,-112.371162414551
8000000000,-72.5717620849609
8010000000,-111.696281433105
8020000000,-84.0329971313477
8030000000,-115.396575927734
8040000000,-82.8706130981445
8050000000,-111.035980224609
8060000000,-82.1677474975586
8070000000,-113.553611755371
8080000000,-83.1036682128906
8090000000,-111.398460388184
8100000000,-83.5108108520508
8110000000,-120.30004119873
8120000000,-82.6422882080078
8130000000,-112.596000671387
8140000000,-81.9425048828125
8150000000,-118.52758026123
8160000000,-83.4837875366211
8170000000,-112.45671081543
8180000000,-82.7577590942383
8190000000,-114.083717346191
8200000000,-83.7964935302734
8210000000,-109.84016418457
8220000000,-82.4338836669922
8230000000,-111.259231567383
8240000000,-83.0380096435547
8250000000,-111.678588867188
8260000000,-82.5641632080078
8270000000,-108.002792358398
8280000000,-81.5360946655273
8290000000,-112.361518859863
8300000000,-82.2243423461914
8310000000,-108.998062133789
8320000000,-82.1845550537109
8330000000,-109.029914855957
8340000000,-83.0179672241211
8350000000,-110.823028564453
8360000000,-81.6937942504883
8370000000,-114.696838378906
8380000000,-81.9842758178711
8390000000,-109.891731262207
8400000000,-83.985710144043
8410000000,-112.829521179199
8420000000,-82.9880142211914
8430000000,-112.056678771973
8440000000,-82.9667739868164
8450000000,-116.757926940918
8460000000,-82.78173828125
8470000000,-111.202011108398
8480000000,-83.215705871582
8490000000,-114.130554199219
8500000000,-82.5114593505859
8510000000,-111.665184020996
8520000000,-82.1461791992188
8530000000,-111.927589416504
8540000000,-81.2804412841797
8550000000,-111.3671875
8560000000,-82.7251510620117
8570000000,-110.048347473145
8580000000,-80.4792022705078
8590000000,-111.915283203125
8600000000,-82.0555114746094
8610000000,-109.4326171875
8620000000,-81.5823364257813
8630000000,-108.859107971191
8640000000,-81.311653137207
8650000000,-110.60164642334
8660000000,-81.5601654052734
8670000000,-110.284851074219
8680000000,-80.798713684082
8690000000,-109.477096557617
8700000000,-80.7780532836914
8710000000,-111.554496765137
8720000000,-81.1096267700195
8730000000,-109.779945373535
8740000000,-81.0909042358398
8750000000,-115.990631103516
8760000000,-78.9937744140625
8770000000,-116.290733337402
8780000000,-80.5019302368164
8790000000,-112.438247680664
8800000000,-80.4934234619141
8810000000,-109.935440063477
8820000000,-80.2899551391602
8830000000,-112.004508972168
8840000000,-80.33251953125
8850000000,-109.149559020996
8860000000,-79.8864364624023
8870000000,-110.052001953125
8880000000,-79.592529296875
8890000000,-112.980812072754
8900000000,-80.365592956543
8910000000,-111.266815185547
8920000000,-80.4468688964844
8930000000,-109.318580627441
8940000000,-80.2694091796875
8950000000,-108.106002807617
8960000000,-80.5243606567383
8970000000,-112.246726989746
8980000000,-81.5846481323242
8990000000,-113.205688476563
9000000000,-79.1346817016602
9010000000,-110.531646728516
9020000000,-80.5185394287109
9030000000,-109.029457092285
9040000000,-78.6591796875
9050000000,-110.434745788574
9060000000,-80.0998992919922
9070000000,-114.174293518066
9080000000,-79.9023895263672
9090000000,-113.149055480957
9100000000,-79.1649169921875
9110000000,-110.021629333496
9120000000,-79.9309997558594
9130000000,-108.677436828613
9140000000,-80.1167831420898
9150000000,-105.465171813965
9160000000,-80.6174240112305
9170000000,-107.79158782959
9180000000,-78.1031799316406
9190000000,-112.03165435791
9200000000,-80.499382019043
9210000000,-107.898597717285
9220000000,-79.37060546875
9230000000,-104.977836608887
9240000000,-79.6207580566406
9250000000,-109.255516052246
9260000000,-78.8010864257813
9270000000,-108.595237731934
9280000000,-80.0720520019531
9290000000,-111.015998840332
9300000000,-80.1229934692383
9310000000,-110.290733337402
9320000000,-80.3871841430664
9330000000,-104.377944946289
9340000000,-79.1401290893555
9350000000,-106.701171875
9360000000,-79.9529876708984
9370000000,-107.173789978027
9380000000,-79.8959655761719
9390000000,-107.577911376953
9400000000,-80.0655136108398
9410000000,-107.611793518066
9420000000,-79.8880386352539
9430000000,-110.614311218262
9440000000,-79.3714904785156
9450000000,-108.184516906738
9460000000,-78.0908126831055
9470000000,-108.491172790527
9480000000,-79.0509185791016
9490000000,-104.191970825195
9500000000,-78.0011825561523
9510000000,-110.984580993652
9520000000,-76.8636932373047
9530000000,-109.990234375
9540000000,-77.5677642822266
9550000000,-107.993682861328
9560000000,-79.977912902832
9570000000,-112.936218261719
9580000000,-80.3136672973633
9590000000,-115.999015808105
9600000000,-81.6419219970703
9610000000,-111.601219177246
9620000000,-82.0762710571289
9630000000,-108.946166992188
9640000000,-82.5106201171875
9650000000,-124.695114135742
9660000000,-80.8556137084961
9670000000,-105.803031921387
9680000000,-81.1067657470703
9690000000,-107.666427612305
9700000000,-81.7811813354492
9710000000,-111.595397949219
9720000000,-80.9057006835938
9730000000,-107.202621459961
9740000000,-81.285758972168
9750000000,-108.380012512207
9760000000,-81.4006423950195
9770000000,-109.719627380371
9780000000,-80.4273147583008
9790000000,-112.326667785645
9800000000,-81.6063690185547
9810000000,-107.603302001953
9820000000,-79.6508560180664
9830000000,-112.059326171875
9840000000,-80.6664276123047
9850000000,-109.744743347168
9860000000,-81.0316772460938
9870000000,-113.009132385254
9880000000,-81.2574157714844
9890000000,-106.261138916016
9900000000,-79.9843444824219
9910000000,-108.628059387207
9920000000,-80.4807891845703
