"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+7.70000000000E+009, -8.02462648464E+000, +0.00000000000E+000
+7.70300000000E+009, -7.91801204080E+000, +0.00000000000E+000
+7.70600000000E+009, -7.63995790643E+000, +0.00000000000E+000
+7.70900000000E+009, -7.65461435556E+000, +0.00000000000E+000
+7.71200000000E+009, -7.59698211690E+000, +0.00000000000E+000
+7.71500000000E+009, -7.60767674389E+000, +0.00000000000E+000
+7.71800000000E+009, -7.39983191733E+000, +0.00000000000E+000
+7.72100000000E+009, -7.75238970521E+000, +0.00000000000E+000
+7.72400000000E+009, -7.61649755940E+000, +0.00000000000E+000
+7.72700000000E+009, -8.04920235361E+000, +0.00000000000E+000
+7.73000000000E+009, -7.99652365445E+000, +0.00000000000E+000
+7.73300000000E+009, -8.06409182726E+000, +0.00000000000E+000
+7.73600000000E+009, -8.21790557929E+000, +0.00000000000E+000
+7.73900000000E+009, -8.26454179893E+000, +0.00000000000E+000
+7.74200000000E+009, -8.41447220030E+000, +0.00000000000E+000
+7.74500000000E+009, -8.40225779325E+000, +0.00000000000E+000
+7.74800000000E+009, -8.62045465478E+000, +0.00000000000E+000
+7.75100000000E+009, -8.78459540543E+000, +0.00000000000E+000
+7.75400000000E+009, -8.45941959436E+000, +0.00000000000E+000
+7.75700000000E+009, -8.47767048104E+000, +0.00000000000E+000
+7.76000000000E+009, -8.31629519754E+000, +0.00000000000E+000
+7.76300000000E+009, -8.26792057433E+000, +0.00000000000E+000
+7.76600000000E+009, -8.07883263780E+000, +0.00000000000E+000
+7.76900000000E+009, -7.93926645431E+000, +0.00000000000E+000
+7.77200000000E+009, -7.86212525244E+000, +0.00000000000E+000
+7.77500000000E+009, -7.68395653090E+000, +0.00000000000E+000
+7.77800000000E+009, -7.49195603940E+000, +0.00000000000E+000
+7.78100000000E+009, -7.44882795874E+000, +0.00000000000E+000
+7.78400000000E+009, -7.23955127364E+000, +0.00000000000E+000
+7.78700000000E+009, -7.15774754452E+000, +0.00000000000E+000
+7.79000000000E+009, -7.06350337249E+000, +0.00000000000E+000
+7.79300000000E+009, -7.22516470102E+000, +0.00000000000E+000
+7.79600000000E+009, -7.17704806654E+000, +0.00000000000E+000
+7.79900000000E+009, -7.16249537025E+000, +0.00000000000E+000
+7.80200000000E+009, -7.07881253312E+000, +0.00000000000E+000
+7.80500000000E+009, -7.48822277640E+000, +0.00000000000E+000
+7.80800000000E+009, -7.51947247708E+000, +0.00000000000E+000
+7.81100000000E+009, -7.43916406175E+000, +0.00000000000E+000
+7.81400000000E+009, -7.82555986813E+000, +0.00000000000E+000
+7.81700000000E+009, -8.01377417129E+000, +0.00000000000E+000
+7.82000000000E+009, -8.29223827054E+000, +0.00000000000E+000
+7.82300000000E+009, -8.62437436500E+000, +0.00000000000E+000
+7.82600000000E+009, -8.54239914521E+000, +0.00000000000E+000
+7.82900000000E+009, -8.91918149568E+000, +0.00000000000E+000
+7.83200000000E+009, -9.02152433762E+000, +0.00000000000E+000
+7.83500000000E+009, -9.35291928420E+000, +0.00000000000E+000
+7.83800000000E+009, -9.54201725322E+000, +0.00000000000E+000
+7.84100000000E+009, -9.67016989985E+000, +0.00000000000E+000
+7.84400000000E+009, -9.46815396778E+000, +0.00000000000E+000
+7.84700000000E+009, -9.84561222928E+000, +0.00000000000E+000
+7.85000000000E+009, -9.79042022490E+000, +0.00000000000E+000
+7.85300000000E+009, -9.70107269091E+000, +0.00000000000E+000
+7.85600000000E+009, -9.47223840014E+000, +0.00000000000E+000
+7.85900000000E+009, -9.47061347141E+000, +0.00000000000E+000
+7.86200000000E+009, -9.41203127235E+000, +0.00000000000E+000
+7.86500000000E+009, -9.17877565937E+000, +0.00000000000E+000
+7.86800000000E+009, -9.08633623039E+000, +0.00000000000E+000
+7.87100000000E+009, -8.89778398938E+000, +0.00000000000E+000
+7.87400000000E+009, -8.50135535030E+000, +0.00000000000E+000
+7.87700000000E+009, -8.20403001832E+000, +0.00000000000E+000
+7.88000000000E+009, -8.03388216241E+000, +0.00000000000E+000
+7.88300000000E+009, -7.92956339875E+000, +0.00000000000E+000
+7.88600000000E+009, -7.90069640934E+000, +0.00000000000E+000
+7.88900000000E+009, -7.89754683522E+000, +0.00000000000E+000
+7.89200000000E+009, -8.14075903650E+000, +0.00000000000E+000
+7.89500000000E+009, -8.39705989423E+000, +0.00000000000E+000
+7.89800000000E+009, -8.48644902606E+000, +0.00000000000E+000
+7.90100000000E+009, -8.52924645065E+000, +0.00000000000E+000
+7.90400000000E+009, -8.84759924265E+000, +0.00000000000E+000
+7.90700000000E+009, -9.15198457993E+000, +0.00000000000E+000
+7.91000000000E+009, -9.49005268980E+000, +0.00000000000E+000
+7.91300000000E+009, -1.00715825229E+001, +0.00000000000E+000
+7.91600000000E+009, -1.02593326679E+001, +0.00000000000E+000
+7.91900000000E+009, -1.06671308177E+001, +0.00000000000E+000
+7.92200000000E+009, -1.07653679112E+001, +0.00000000000E+000
+7.92500000000E+009, -1.11801983145E+001, +0.00000000000E+000
+7.92800000000E+009, -1.12393286773E+001, +0.00000000000E+000
+7.93100000000E+009, -1.11752618886E+001, +0.00000000000E+000
+7.93400000000E+009, -1.16497652681E+001, +0.00000000000E+000
+7.93700000000E+009, -1.14571840598E+001, +0.00000000000E+000
+7.94000000000E+009, -1.10660921985E+001, +0.00000000000E+000
+7.94300000000E+009, -1.10740097175E+001, +0.00000000000E+000
+7.94600000000E+009, -1.04769773238E+001, +0.00000000000E+000
+7.94900000000E+009, -1.02236884306E+001, +0.00000000000E+000
+7.95200000000E+009, -9.98217108653E+000, +0.00000000000E+000
+7.95500000000E+009, -9.65016256948E+000, +0.00000000000E+000
+7.95800000000E+009, -9.61613510572E+000, +0.00000000000E+000
+7.96100000000E+009, -9.35019634270E+000, +0.00000000000E+000
+7.96400000000E+009, -9.13433457072E+000, +0.00000000000E+000
+7.96700000000E+009, -8.77959089542E+000, +0.00000000000E+000
+7.97000000000E+009, -8.51519765358E+000, +0.00000000000E+000
+7.97300000000E+009, -8.55235517103E+000, +0.00000000000E+000
+7.97600000000E+009, -8.48162381856E+000, +0.00000000000E+000
+7.97900000000E+009, -8.28943531635E+000, +0.00000000000E+000
+7.98200000000E+009, -8.20766087153E+000, +0.00000000000E+000
+7.98500000000E+009, -7.94264764345E+000, +0.00000000000E+000
+7.98800000000E+009, -8.10746838482E+000, +0.00000000000E+000
+7.99100000000E+009, -8.49022362619E+000, +0.00000000000E+000
+7.99400000000E+009, -8.57920629670E+000, +0.00000000000E+000
+7.99700000000E+009, -8.67062313860E+000, +0.00000000000E+000
+8.00000000000E+009, -8.90795909006E+000, +0.00000000000E+000
+8.00300000000E+009, -9.08185251813E+000, +0.00000000000E+000
+8.00600000000E+009, -9.28877670292E+000, +0.00000000000E+000
+8.00900000000E+009, -9.71852484347E+000, +0.00000000000E+000
+8.01200000000E+009, -1.00006509122E+001, +0.00000000000E+000
+8.01500000000E+009, -1.00075668819E+001, +0.00000000000E+000
+8.01800000000E+009, -1.01272959999E+001, +0.00000000000E+000
+8.02100000000E+009, -1.04690164500E+001, +0.00000000000E+000
+8.02400000000E+009, -1.06538610642E+001, +0.00000000000E+000
+8.02700000000E+009, -1.05668346621E+001, +0.00000000000E+000
+8.03000000000E+009, -1.05816187709E+001, +0.00000000000E+000
+8.03300000000E+009, -1.04155700855E+001, +0.00000000000E+000
+8.03600000000E+009, -1.03002514902E+001, +0.00000000000E+000
+8.03900000000E+009, -1.00501360495E+001, +0.00000000000E+000
+8.04200000000E+009, -9.81193838340E+000, +0.00000000000E+000
+8.04500000000E+009, -9.80789947022E+000, +0.00000000000E+000
+8.04800000000E+009, -9.36803124812E+000, +0.00000000000E+000
+8.05100000000E+009, -9.16115608472E+000, +0.00000000000E+000
+8.05400000000E+009, -8.87608772789E+000, +0.00000000000E+000
+8.05700000000E+009, -8.72290893945E+000, +0.00000000000E+000
+8.06000000000E+009, -8.52633765812E+000, +0.00000000000E+000
+8.06300000000E+009, -8.06763120054E+000, +0.00000000000E+000
+8.06600000000E+009, -8.30361636941E+000, +0.00000000000E+000
+8.06900000000E+009, -7.89426717347E+000, +0.00000000000E+000
+8.07200000000E+009, -7.84864815612E+000, +0.00000000000E+000
+8.07500000000E+009, -7.55791470043E+000, +0.00000000000E+000
+8.07800000000E+009, -7.79251986015E+000, +0.00000000000E+000
+8.08100000000E+009, -7.65245576930E+000, +0.00000000000E+000
+8.08400000000E+009, -7.75064599335E+000, +0.00000000000E+000
+8.08700000000E+009, -8.21758715625E+000, +0.00000000000E+000
+8.09000000000E+009, -8.05894875507E+000, +0.00000000000E+000
+8.09300000000E+009, -8.61647689324E+000, +0.00000000000E+000
+8.09600000000E+009, -9.04319850135E+000, +0.00000000000E+000
+8.09900000000E+009, -8.82125051945E+000, +0.00000000000E+000
+8.10200000000E+009, -9.47415002992E+000, +0.00000000000E+000
+8.10500000000E+009, -1.01811801196E+001, +0.00000000000E+000
+8.10800000000E+009, -1.04210442909E+001, +0.00000000000E+000
+8.11100000000E+009, -1.04917271485E+001, +0.00000000000E+000
+8.11400000000E+009, -1.13980703225E+001, +0.00000000000E+000
+8.11700000000E+009, -1.12186241832E+001, +0.00000000000E+000
+8.12000000000E+009, -1.11585151736E+001, +0.00000000000E+000
+8.12300000000E+009, -1.16298096566E+001, +0.00000000000E+000
+8.12600000000E+009, -1.15701624509E+001, +0.00000000000E+000
+8.12900000000E+009, -1.15968977465E+001, +0.00000000000E+000
+8.13200000000E+009, -1.16465401597E+001, +0.00000000000E+000
+8.13500000000E+009, -1.15558136165E+001, +0.00000000000E+000
+8.13800000000E+009, -1.15165792225E+001, +0.00000000000E+000
+8.14100000000E+009, -1.14584220105E+001, +0.00000000000E+000
+8.14400000000E+009, -1.12423503039E+001, +0.00000000000E+000
+8.14700000000E+009, -1.09665997072E+001, +0.00000000000E+000
+8.15000000000E+009, -1.06932497131E+001, +0.00000000000E+000
+8.15300000000E+009, -1.06615784640E+001, +0.00000000000E+000
+8.15600000000E+009, -1.09561733683E+001, +0.00000000000E+000
+8.15900000000E+009, -1.08891273012E+001, +0.00000000000E+000
+8.16200000000E+009, -1.06633621944E+001, +0.00000000000E+000
+8.16500000000E+009, -1.07693013626E+001, +0.00000000000E+000
+8.16800000000E+009, -1.07991219725E+001, +0.00000000000E+000
+8.17100000000E+009, -1.06237308409E+001, +0.00000000000E+000
+8.17400000000E+009, -1.07454497417E+001, +0.00000000000E+000
+8.17700000000E+009, -1.07332412556E+001, +0.00000000000E+000
+8.18000000000E+009, -1.15121542243E+001, +0.00000000000E+000
+8.18300000000E+009, -1.17947499581E+001, +0.00000000000E+000
+8.18600000000E+009, -1.23513752864E+001, +0.00000000000E+000
+8.18900000000E+009, -1.21132355708E+001, +0.00000000000E+000
+8.19200000000E+009, -1.30675751985E+001, +0.00000000000E+000
+8.19500000000E+009, -1.36028240130E+001, +0.00000000000E+000
+8.19800000000E+009, -1.43270358381E+001, +0.00000000000E+000
+8.20100000000E+009, -1.48939313073E+001, +0.00000000000E+000
+8.20400000000E+009, -1.60523029375E+001, +0.00000000000E+000
+8.20700000000E+009, -1.67330866975E+001, +0.00000000000E+000
+8.21000000000E+009, -1.73551597745E+001, +0.00000000000E+000
+8.21300000000E+009, -1.84421314561E+001, +0.00000000000E+000
+8.21600000000E+009, -1.94993431666E+001, +0.00000000000E+000
+8.21900000000E+009, -2.05478674648E+001, +0.00000000000E+000
+8.22200000000E+009, -2.01573892018E+001, +0.00000000000E+000
+8.22500000000E+009, -2.01948845156E+001, +0.00000000000E+000
+8.22800000000E+009, -2.04798904606E+001, +0.00000000000E+000
+8.23100000000E+009, -2.00796740628E+001, +0.00000000000E+000
+8.23400000000E+009, -1.89132496568E+001, +0.00000000000E+000
+8.23700000000E+009, -1.81086732374E+001, +0.00000000000E+000
+8.24000000000E+009, -1.71521930177E+001, +0.00000000000E+000
+8.24300000000E+009, -1.75272104334E+001, +0.00000000000E+000
+8.24600000000E+009, -1.66737356993E+001, +0.00000000000E+000
+8.24900000000E+009, -1.66279320755E+001, +0.00000000000E+000
+8.25200000000E+009, -1.64309708841E+001, +0.00000000000E+000
+8.25500000000E+009, -1.65343009086E+001, +0.00000000000E+000
+8.25800000000E+009, -1.67038873123E+001, +0.00000000000E+000
+8.26100000000E+009, -1.68270452156E+001, +0.00000000000E+000
+8.26400000000E+009, -1.68573060006E+001, +0.00000000000E+000
+8.26700000000E+009, -1.73298558883E+001, +0.00000000000E+000
+8.27000000000E+009, -1.83771371032E+001, +0.00000000000E+000
+8.27300000000E+009, -1.86566093295E+001, +0.00000000000E+000
+8.27600000000E+009, -1.86133072499E+001, +0.00000000000E+000
+8.27900000000E+009, -2.11346581291E+001, +0.00000000000E+000
+8.28200000000E+009, -2.14685556003E+001, +0.00000000000E+000
+8.28500000000E+009, -2.47991043485E+001, +0.00000000000E+000
+8.28800000000E+009, -2.83784500187E+001, +0.00000000000E+000
+8.29100000000E+009, -3.02669597048E+001, +0.00000000000E+000
+8.29400000000E+009, -3.26428359613E+001, +0.00000000000E+000
+8.29700000000E+009, -3.05268355896E+001, +0.00000000000E+000
+8.30000000000E+009, -2.77990983461E+001, +0.00000000000E+000
