"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+7.70000000000E+009, -1.68961163158E+000, +0.00000000000E+000
+7.70300000000E+009, -1.62110257149E+000, +0.00000000000E+000
+7.70600000000E+009, -1.71878527933E+000, +0.00000000000E+000
+7.70900000000E+009, -1.64086363763E+000, +0.00000000000E+000
+7.71200000000E+009, -1.77304917421E+000, +0.00000000000E+000
+7.71500000000E+009, -1.89738500855E+000, +0.00000000000E+000
+7.71800000000E+009, -1.84286903443E+000, +0.00000000000E+000
+7.72100000000E+009, -1.90418954387E+000, +0.00000000000E+000
+7.72400000000E+009, -1.86819526432E+000, +0.00000000000E+000
+7.72700000000E+009, -2.11381989048E+000, +0.00000000000E+000
+7.73000000000E+009, -2.03882032679E+000, +0.00000000000E+000
+7.73300000000E+009, -1.90649595831E+000, +0.00000000000E+000
+7.73600000000E+009, -1.93596188968E+000, +0.00000000000E+000
+7.73900000000E+009, -1.98204622544E+000, +0.00000000000E+000
+7.74200000000E+009, -1.82901619967E+000, +0.00000000000E+000
+7.74500000000E+009, -1.65647087473E+000, +0.00000000000E+000
+7.74800000000E+009, -1.59410128281E+000, +0.00000000000E+000
+7.75100000000E+009, -1.49159663985E+000, +0.00000000000E+000
+7.75400000000E+009, -1.34299423343E+000, +0.00000000000E+000
+7.75700000000E+009, -1.36367175250E+000, +0.00000000000E+000
+7.76000000000E+009, -1.26108537580E+000, +0.00000000000E+000
+7.76300000000E+009, -1.10993327324E+000, +0.00000000000E+000
+7.76600000000E+009, -1.08495250748E+000, +0.00000000000E+000
+7.76900000000E+009, -1.08594471671E+000, +0.00000000000E+000
+7.77200000000E+009, -9.65552767903E-001, +0.00000000000E+000
+7.77500000000E+009, -1.04119889967E+000, +0.00000000000E+000
+7.77800000000E+009, -8.94702547370E-001, +0.00000000000E+000
+7.78100000000E+009, -9.20353690768E-001, +0.00000000000E+000
+7.78400000000E+009, -9.66985647261E-001, +0.00000000000E+000
+7.78700000000E+009, -1.07576225415E+000, +0.00000000000E+000
+7.79000000000E+009, -1.22790792373E+000, +0.00000000000E+000
+7.79300000000E+009, -1.36396737955E+000, +0.00000000000E+000
+7.79600000000E+009, -1.46731193463E+000, +0.00000000000E+000
+7.79900000000E+009, -1.54172329143E+000, +0.00000000000E+000
+7.80200000000E+009, -1.83980710819E+000, +0.00000000000E+000
+7.80500000000E+009, -2.20386164708E+000, +0.00000000000E+000
+7.80800000000E+009, -2.25137151580E+000, +0.00000000000E+000
+7.81100000000E+009, -2.19899148640E+000, +0.00000000000E+000
+7.81400000000E+009, -2.47943338833E+000, +0.00000000000E+000
+7.81700000000E+009, -2.50086669920E+000, +0.00000000000E+000
+7.82000000000E+009, -2.65384493168E+000, +0.00000000000E+000
+7.82300000000E+009, -2.70270486339E+000, +0.00000000000E+000
+7.82600000000E+009, -2.76217062296E+000, +0.00000000000E+000
+7.82900000000E+009, -2.65144740905E+000, +0.00000000000E+000
+7.83200000000E+009, -2.66950181936E+000, +0.00000000000E+000
+7.83500000000E+009, -2.68444549510E+000, +0.00000000000E+000
+7.83800000000E+009, -2.53291929939E+000, +0.00000000000E+000
+7.84100000000E+009, -2.43956105713E+000, +0.00000000000E+000
+7.84400000000E+009, -2.29726579488E+000, +0.00000000000E+000
+7.84700000000E+009, -2.28459728079E+000, +0.00000000000E+000
+7.85000000000E+009, -2.09939568166E+000, +0.00000000000E+000
+7.85300000000E+009, -2.01464132493E+000, +0.00000000000E+000
+7.85600000000E+009, -1.84013961452E+000, +0.00000000000E+000
+7.85900000000E+009, -1.74858445211E+000, +0.00000000000E+000
+7.86200000000E+009, -1.71248911986E+000, +0.00000000000E+000
+7.86500000000E+009, -1.60877468770E+000, +0.00000000000E+000
+7.86800000000E+009, -1.48889715214E+000, +0.00000000000E+000
+7.87100000000E+009, -1.49999966957E+000, +0.00000000000E+000
+7.87400000000E+009, -1.39038290742E+000, +0.00000000000E+000
+7.87700000000E+009, -1.43145752675E+000, +0.00000000000E+000
+7.88000000000E+009, -1.49484868696E+000, +0.00000000000E+000
+7.88300000000E+009, -1.52932625137E+000, +0.00000000000E+000
+7.88600000000E+009, -1.61497262541E+000, +0.00000000000E+000
+7.88900000000E+009, -1.69365027440E+000, +0.00000000000E+000
+7.89200000000E+009, -1.90371761553E+000, +0.00000000000E+000
+7.89500000000E+009, -1.99531429249E+000, +0.00000000000E+000
+7.89800000000E+009, -2.00557123407E+000, +0.00000000000E+000
+7.90100000000E+009, -2.20700148210E+000, +0.00000000000E+000
+7.90400000000E+009, -2.19208088432E+000, +0.00000000000E+000
+7.90700000000E+009, -2.47713143314E+000, +0.00000000000E+000
+7.91000000000E+009, -2.46393515435E+000, +0.00000000000E+000
+7.91300000000E+009, -2.59099189093E+000, +0.00000000000E+000
+7.91600000000E+009, -2.61503565451E+000, +0.00000000000E+000
+7.91900000000E+009, -2.61589306552E+000, +0.00000000000E+000
+7.92200000000E+009, -2.65889478334E+000, +0.00000000000E+000
+7.92500000000E+009, -2.57389546200E+000, +0.00000000000E+000
+7.92800000000E+009, -2.61240203584E+000, +0.00000000000E+000
+7.93100000000E+009, -2.44994133809E+000, +0.00000000000E+000
+7.93400000000E+009, -2.36404000374E+000, +0.00000000000E+000
+7.93700000000E+009, -2.28617838054E+000, +0.00000000000E+000
+7.94000000000E+009, -2.09885901867E+000, +0.00000000000E+000
+7.94300000000E+009, -1.94370293273E+000, +0.00000000000E+000
+7.94600000000E+009, -1.95433506683E+000, +0.00000000000E+000
+7.94900000000E+009, -1.68116763770E+000, +0.00000000000E+000
+7.95200000000E+009, -1.55612025297E+000, +0.00000000000E+000
+7.95500000000E+009, -1.49288523941E+000, +0.00000000000E+000
+7.95800000000E+009, -1.54539255647E+000, +0.00000000000E+000
+7.96100000000E+009, -1.49955796344E+000, +0.00000000000E+000
+7.96400000000E+009, -1.41201969542E+000, +0.00000000000E+000
+7.96700000000E+009, -1.36341390701E+000, +0.00000000000E+000
+7.97000000000E+009, -1.19275276083E+000, +0.00000000000E+000
+7.97300000000E+009, -1.34789615374E+000, +0.00000000000E+000
+7.97600000000E+009, -1.44853833724E+000, +0.00000000000E+000
+7.97900000000E+009, -1.66602979863E+000, +0.00000000000E+000
+7.98200000000E+009, -1.66716233328E+000, +0.00000000000E+000
+7.98500000000E+009, -1.57398615997E+000, +0.00000000000E+000
+7.98800000000E+009, -1.73933726606E+000, +0.00000000000E+000
+7.99100000000E+009, -1.92500863402E+000, +0.00000000000E+000
+7.99400000000E+009, -2.06258919153E+000, +0.00000000000E+000
+7.99700000000E+009, -2.37401125023E+000, +0.00000000000E+000
+8.00000000000E+009, -2.72825797653E+000, +0.00000000000E+000
+8.00300000000E+009, -2.72286806422E+000, +0.00000000000E+000
+8.00600000000E+009, -2.81009126327E+000, +0.00000000000E+000
+8.00900000000E+009, -2.86991830692E+000, +0.00000000000E+000
+8.01200000000E+009, -3.00203297580E+000, +0.00000000000E+000
+8.01500000000E+009, -3.07723293681E+000, +0.00000000000E+000
+8.01800000000E+009, -3.00701028040E+000, +0.00000000000E+000
+8.02100000000E+009, -2.99493522020E+000, +0.00000000000E+000
+8.02400000000E+009, -3.02230789775E+000, +0.00000000000E+000
+8.02700000000E+009, -3.10684427038E+000, +0.00000000000E+000
+8.03000000000E+009, -3.07130559945E+000, +0.00000000000E+000
+8.03300000000E+009, -2.87263708154E+000, +0.00000000000E+000
+8.03600000000E+009, -2.78775078356E+000, +0.00000000000E+000
+8.03900000000E+009, -2.66387005196E+000, +0.00000000000E+000
+8.04200000000E+009, -2.48884636811E+000, +0.00000000000E+000
+8.04500000000E+009, -2.46725452594E+000, +0.00000000000E+000
+8.04800000000E+009, -2.23594060369E+000, +0.00000000000E+000
+8.05100000000E+009, -2.10376399925E+000, +0.00000000000E+000
+8.05400000000E+009, -2.00527086903E+000, +0.00000000000E+000
+8.05700000000E+009, -1.96209756224E+000, +0.00000000000E+000
+8.06000000000E+009, -1.77421061194E+000, +0.00000000000E+000
+8.06300000000E+009, -1.78323747067E+000, +0.00000000000E+000
+8.06600000000E+009, -1.63992804020E+000, +0.00000000000E+000
+8.06900000000E+009, -1.62651631951E+000, +0.00000000000E+000
+8.07200000000E+009, -1.47487599098E+000, +0.00000000000E+000
+8.07500000000E+009, -1.40043644396E+000, +0.00000000000E+000
+8.07800000000E+009, -1.39741698894E+000, +0.00000000000E+000
+8.08100000000E+009, -1.47455338273E+000, +0.00000000000E+000
+8.08400000000E+009, -1.60467254203E+000, +0.00000000000E+000
+8.08700000000E+009, -1.76237282905E+000, +0.00000000000E+000
+8.09000000000E+009, -1.82852885339E+000, +0.00000000000E+000
+8.09300000000E+009, -1.73500753625E+000, +0.00000000000E+000
+8.09600000000E+009, -1.89219624411E+000, +0.00000000000E+000
+8.09900000000E+009, -1.95341022640E+000, +0.00000000000E+000
+8.10200000000E+009, -2.12653364337E+000, +0.00000000000E+000
+8.10500000000E+009, -2.36003066119E+000, +0.00000000000E+000
+8.10800000000E+009, -2.53061063491E+000, +0.00000000000E+000
+8.11100000000E+009, -2.62623947062E+000, +0.00000000000E+000
+8.11400000000E+009, -2.66380259491E+000, +0.00000000000E+000
+8.11700000000E+009, -2.55432990872E+000, +0.00000000000E+000
+8.12000000000E+009, -2.72619982554E+000, +0.00000000000E+000
+8.12300000000E+009, -2.69812082745E+000, +0.00000000000E+000
+8.12600000000E+009, -2.68005764013E+000, +0.00000000000E+000
+8.12900000000E+009, -2.59213476931E+000, +0.00000000000E+000
+8.13200000000E+009, -2.52647804137E+000, +0.00000000000E+000
+8.13500000000E+009, -2.60917672095E+000, +0.00000000000E+000
+8.13800000000E+009, -2.57281285061E+000, +0.00000000000E+000
+8.14100000000E+009, -2.44897380705E+000, +0.00000000000E+000
+8.14400000000E+009, -2.40389493321E+000, +0.00000000000E+000
+8.14700000000E+009, -2.23886121401E+000, +0.00000000000E+000
+8.15000000000E+009, -2.18820908885E+000, +0.00000000000E+000
+8.15300000000E+009, -2.19646081352E+000, +0.00000000000E+000
+8.15600000000E+009, -2.13241527593E+000, +0.00000000000E+000
+8.15900000000E+009, -1.98315017742E+000, +0.00000000000E+000
+8.16200000000E+009, -2.08692878906E+000, +0.00000000000E+000
+8.16500000000E+009, -2.18114827770E+000, +0.00000000000E+000
+8.16800000000E+009, -2.04790520600E+000, +0.00000000000E+000
+8.17100000000E+009, -2.00229177479E+000, +0.00000000000E+000
+8.17400000000E+009, -2.21254362192E+000, +0.00000000000E+000
+8.17700000000E+009, -2.29489930990E+000, +0.00000000000E+000
+8.18000000000E+009, -2.50952822826E+000, +0.00000000000E+000
+8.18300000000E+009, -2.48846149640E+000, +0.00000000000E+000
+8.18600000000E+009, -2.56327477709E+000, +0.00000000000E+000
+8.18900000000E+009, -2.67731316100E+000, +0.00000000000E+000
+8.19200000000E+009, -2.70496097437E+000, +0.00000000000E+000
+8.19500000000E+009, -3.12189215607E+000, +0.00000000000E+000
+8.19800000000E+009, -3.15055860812E+000, +0.00000000000E+000
+8.20100000000E+009, -3.24473156832E+000, +0.00000000000E+000
+8.20400000000E+009, -3.31576477496E+000, +0.00000000000E+000
+8.20700000000E+009, -3.39564585847E+000, +0.00000000000E+000
+8.21000000000E+009, -3.40343760562E+000, +0.00000000000E+000
+8.21300000000E+009, -3.43621687923E+000, +0.00000000000E+000
+8.21600000000E+009, -3.23757920034E+000, +0.00000000000E+000
+8.21900000000E+009, -3.11657609505E+000, +0.00000000000E+000
+8.22200000000E+009, -3.11785329260E+000, +0.00000000000E+000
+8.22500000000E+009, -2.88953497301E+000, +0.00000000000E+000
+8.22800000000E+009, -2.90942244646E+000, +0.00000000000E+000
