Trace
Swept SA
A.21.04,N9000B
5880000,-88.9561080932617
5940000,-108.292953491211
6000000,-88.4829177856445
6060000,-106.637702941895
6120000,-92.0842437744141
6180000,-104.073104858398
6240000,-87.4204254150391
6300000,-107.818969726563
6360000,-89.8553771972656
6420000,-106.270118713379
6480000,-90.3373870849609
6540000,-111.021179199219
6600000,-89.5090942382813
6660000,-109.331153869629
6720000,-89.3424224853516
6780000,-99.2438049316406
6840000,-88.2812194824219
6900000,-110.107398986816
6960000,-92.6722259521484
7020000,-112.521270751953
7080000,-89.3778991699219
7140000,-103.202270507813
7200000,-91.9730224609375
7260000,-110.067840576172
7320000,-91.3114929199219
7380000,-105.849174499512
7440000,-92.3378829956055
7500000,-111.441055297852
7560000,-90.2916488647461
7620000,-108.176223754883
7680000,-91.2639007568359
7740000,-108.918800354004
7800000,-93.4524536132813
7860000,-99.9316787719727
7920000,-89.0344924926758
7980000,-110.136726379395
8040000,-91.9921875
8100000,-107.441581726074
8160000,-90.0444564819336
8220000,-106.259117126465
8280000,-92.4518508911133
8340000,-109.261009216309
8400000,-90.6940765380859
8460000,-113.283508300781
8520000,-89.9987258911133
8580000,-101.500968933105
8640000,-89.9537811279297
8700000,-112.085289001465
8760000,-91.2101821899414
8820000,-104.62287902832
8880000,-90.9469451904297
8940000,-112.547721862793
9000000,-89.5271682739258
9060000,-109.323120117188
9120000,-89.2965316772461
9180000,-101.605049133301
9240000,-93.4558563232422
9300000,-103.319396972656
9360000,-92.9975357055664
9420000,-106.951469421387
9480000,-89.771614074707
9540000,-104.308204650879
9600000,-91.6463165283203
9660000,-111.216835021973
9720000,-93.2603378295898
9780000,-102.738639831543
9840000,-93.6868896484375
9900000,-116.573745727539
9960000,-91.3470840454102
10020000,-107.02978515625
10080000,-92.173828125
10140000,-108.686790466309
10200000,-92.4679794311523
10260000,-103.654113769531
10320000,-90.4424819946289
10380000,-104.916473388672
10440000,-90.4124603271484
10500000,-107.710914611816
10560000,-89.2523727416992
10620000,-112.161659240723
10680000,-89.6948394775391
10740000,-109.499961853027
10800000,-94.3064880371094
10860000,-105.075233459473
10920000,-89.7705841064453
10980000,-108.283241271973
11040000,-93.259162902832
11100000,-106.365005493164
11160000,-91.2966384887695
11220000,-101.57780456543
11280000,-88.3533935546875
11340000,-110.108367919922
11400000,-88.4961090087891
11460000,-115.935989379883
11520000,-91.417854309082
11580000,-116.913291931152
11640000,-90.8030319213867
11700000,-116.630416870117
11760000,-91.2187652587891
11820000,-108.080261230469
11880000,-93.1451644897461
11940000,-114.294219970703
12000000,-90.9533843994141
12060000,-111.905303955078
12120000,-90.1301574707031
12180000,-108.17741394043
12240000,-91.1699523925781
12300000,-115.295066833496
12360000,-89.0398788452148
12420000,-102.173538208008
12480000,-91.1531143188477
12540000,-106.754196166992
12600000,-90.4225463867188
12660000,-106.982612609863
12720000,-89.2499542236328
12780000,-105.168617248535
12840000,-91.3592681884766
12900000,-104.081848144531
12960000,-92.0304946899414
13020000,-108.103118896484
13080000,-95.4008026123047
13140000,-103.287460327148
13200000,-91.4641189575195
13260000,-104.65592956543
13320000,-89.9601821899414
13380000,-106.928405761719
13440000,-92.0725784301758
13500000,-103.173027038574
13560000,-90.0799789428711
13620000,-106.791328430176
13680000,-95.0549926757813
13740000,-110.087074279785
13800000,-93.1517944335938
13860000,-105.698440551758
13920000,-92.5431671142578
13980000,-107.152374267578
14040000,-90.8225402832031
14100000,-107.35816192627
14160000,-92.287109375
14220000,-108.851356506348
14280000,-90.7490615844727
14340000,-114.089881896973
14400000,-93.2358322143555
14460000,-113.123817443848
14520000,-91.2521667480469
14580000,-121.515228271484
14640000,-91.4767379760742
14700000,-108.628456115723
14760000,-91.3023452758789
14820000,-110.277770996094
14880000,-92.6028823852539
14940000,-106.841575622559
15000000,-90.2785720825195
15060000,-103.221389770508
15120000,-92.4735412597656
15180000,-116.149742126465
15240000,-93.2233123779297
15300000,-114.494117736816
15360000,-89.6340408325195
15420000,-110.85107421875
15480000,-93.5821151733398
15540000,-109.563186645508
15600000,-92.8877868652344
15660000,-109.983139038086
15720000,-91.6523742675781
15780000,-109.772438049316
15840000,-96.2762832641602
15900000,-105.967956542969
15960000,-91.625
16020000,-105.041763305664
16080000,-89.4232406616211
16140000,-111.858329772949
16200000,-92.2292404174805
16260000,-107.008682250977
16320000,-92.6107177734375
16380000,-111.33618927002
16440000,-93.5284042358398
16500000,-110.617630004883
16560000,-95.4874954223633
16620000,-106.890518188477
16680000,-91.1094589233398
16740000,-108.845970153809
16800000,-91.6125946044922
16860000,-108.96809387207
16920000,-90.3289794921875
16980000,-101.422607421875
17040000,-89.3415145874023
17100000,-107.3251953125
17160000,-89.4826583862305
17220000,-112.849151611328
17280000,-90.64013671875
17340000,-110.086837768555
17400000,-93.7933044433594
17460000,-112.761054992676
17520000,-93.487663269043
17580000,-112.978515625
17640000,-93.4841537475586
17700000,-107.503784179688
17760000,-91.9697952270508
17820000,-106.960395812988
17880000,-92.3030319213867
17940000,-112.413688659668
18000000,-93.2537002563477
18060000,-115.547576904297
18120000,-92.8463897705078
18180000,-102.272575378418
18240000,-94.4825439453125
18300000,-110.862083435059
18360000,-91.1096649169922
18420000,-105.503028869629
18480000,-91.6505661010742
18540000,-111.980918884277
18600000,-92.8423538208008
18660000,-110.406631469727
18720000,-91.1223449707031
18780000,-118.896903991699
18840000,-90.179817199707
18900000,-109.756507873535
18960000,-90.0685195922852
19020000,-109.707298278809
19080000,-91.9959106445313
19140000,-111.230995178223
19200000,-92.3861770629883
19260000,-109.350845336914
19320000,-91.2763519287109
19380000,-107.112365722656
19440000,-93.5392761230469
19500000,-107.442863464355
19560000,-93.6583709716797
19620000,-106.741439819336
19680000,-90.7653503417969
19740000,-111.155303955078
19800000,-92.1921920776367
19860000,-110.293800354004
19920000,-90.9449081420898
19980000,-108.799285888672
20040000,-91.1797714233398
20100000,-110.682304382324
20160000,-93.8832855224609
20220000,-113.96028137207
20280000,-90.5625991821289
20340000,-109.420181274414
20400000,-91.3491821289063
20460000,-106.746788024902
20520000,-89.5631637573242
20580000,-107.66471862793
20640000,-92.2379455566406
20700000,-106.740982055664
20760000,-90.8543853759766
20820000,-106.146865844727
20880000,-93.5506286621094
20940000,-106.919036865234
21000000,-93.6838302612305
21060000,-110.065521240234
21120000,-91.5573501586914
21180000,-110.972618103027
21240000,-91.8457794189453
21300000,-111.763854980469
21360000,-91.3507232666016
21420000,-114.228332519531
21480000,-90.2931137084961
21540000,-105.823226928711
21600000,-93.7297515869141
21660000,-115.633972167969
21720000,-90.223747253418
21780000,-109.819328308105
21840000,-91.4233779907227
21900000,-106.767150878906
21960000,-92.7830352783203
22020000,-109.555213928223
22080000,-93.4786376953125
22140000,-116.323959350586
22200000,-91.7987060546875
22260000,-105.610137939453
22320000,-91.9627990722656
22380000,-108.825729370117
22440000,-90.4297485351563
22500000,-103.391998291016
22560000,-93.1054916381836
22620000,-120.490425109863
22680000,-91.9319000244141
22740000,-107.0654296875
22800000,-92.6596755981445
22860000,-103.427932739258
22920000,-94.2998962402344
22980000,-107.211967468262
23040000,-90.6791076660156
23100000,-110.182655334473
23160000,-93.0526275634766
23220000,-108.128799438477
23280000,-94.3273544311523
23340000,-112.389335632324
23400000,-95.0383453369141
23460000,-107.58731842041
23520000,-91.2718048095703
23580000,-110.086204528809
23640000,-91.7259979248047
23700000,-103.565528869629
23760000,-92.6555252075195
23820000,-107.818855285645
23880000,-91.9285049438477
23940000,-106.49348449707
24000000,-91.4487075805664
24060000,-112.704292297363
24120000,-92.1142654418945
24180000,-108.866035461426
24240000,-91.9855804443359
24300000,-110.70320892334
24360000,-92.3381958007813
24420000,-109.756401062012
24480000,-91.497673034668
24540000,-106.7314453125
24600000,-92.0139007568359
24660000,-114.547393798828
24720000,-90.7171325683594
24780000,-109.359504699707
24840000,-93.1191787719727
24900000,-110.099044799805
24960000,-93.4442901611328
25020000,-107.461051940918
25080000,-89.3636169433594
25140000,-109.21231842041
25200000,-89.3568344116211
25260000,-114.393684387207
25320000,-92.0695266723633
25380000,-105.54768371582
25440000,-91.3783798217773
25500000,-110.254890441895
25560000,-91.8946838378906
25620000,-115.550888061523
25680000,-95.1328582763672
25740000,-112.038726806641
25800000,-91.1166839599609
25860000,-105.998168945313
25920000,-91.9470825195313
25980000,-104.445877075195
26040000,-92.7261199951172
26100000,-112.799324035645
26160000,-93.2196960449219
26220000,-108.72102355957
26280000,-92.3278579711914
26340000,-108.452613830566
26400000,-93.3875350952148
26460000,-118.325225830078
26520000,-91.9880905151367
26580000,-109.464820861816
26640000,-89.4002838134766
26700000,-103.90552520752
26760000,-91.8441696166992
26820000,-108.321243286133
26880000,-88.9159698486328
26940000,-108.602195739746
27000000,-91.0624542236328
27060000,-111.338676452637
27120000,-92.8171997070313
27180000,-106.310836791992
27240000,-94.2793197631836
27300000,-106.856910705566
27360000,-92.8535614013672
27420000,-112.726089477539
27480000,-89.8369522094727
27540000,-111.088920593262
27600000,-90.9503173828125
27660000,-115.147491455078
27720000,-92.0254592895508
27780000,-111.33544921875
27840000,-92.3672790527344
27900000,-104.624771118164
27960000,-93.9058074951172
28020000,-106.768821716309
28080000,-92.1551513671875
28140000,-111.308685302734
28200000,-91.6931762695313
28260000,-106.408584594727
28320000,-92.9629669189453
28380000,-117.441993713379
28440000,-91.5288009643555
28500000,-106.238227844238
28560000,-89.0818328857422
28620000,-106.658843994141
28680000,-90.1545486450195
28740000,-106.365242004395
28800000,-91.1317138671875
28860000,-108.849639892578
28920000,-74.4770278930664
28980000,-108.411521911621
29040000,-56.5456008911133
29100000,-105.601463317871
29160000,-91.0785446166992
29220000,-108.284111022949
29280000,-91.5946807861328
29340000,-103.866477966309
29400000,-91.8588104248047
29460000,-120.888198852539
29520000,-92.0656051635742
29580000,-105.263000488281
29640000,-89.687873840332
29700000,-115.981056213379
29760000,-93.7594985961914
29820000,-104.246963500977
29880000,-90.4860153198242
29940000,-101.507339477539
30000000,-91.4750747680664
30060000,-108.770195007324
30120000,-92.1273345947266
30180000,-109.922874450684
30240000,-91.007209777832
30300000,-108.646293640137
30360000,-92.860954284668
30420000,-110.337608337402
30480000,-91.4099884033203
30540000,-109.016822814941
30600000,-90.1584777832031
30660000,-113.750076293945
30720000,-95.0422210693359
30780000,-103.207893371582
30840000,-91.8678359985352
30900000,-106.714569091797
30960000,-91.2528839111328
31020000,-107.262893676758
31080000,-91.8561477661133
31140000,-104.426498413086
31200000,-91.3857040405273
31260000,-105.453742980957
31320000,-95.1025695800781
31380000,-111.444602966309
31440000,-92.6734313964844
31500000,-112.695175170898
31560000,-92.7571487426758
31620000,-111.137886047363
31680000,-93.0319519042969
31740000,-107.77954864502
31800000,-92.4098129272461
31860000,-105.054206848145
31920000,-91.4711837768555
31980000,-112.48779296875
32040000,-89.3214950561523
32100000,-105.47241973877
32160000,-92.8854675292969
32220000,-104.358215332031
32280000,-93.2283325195313
32340000,-114.421699523926
32400000,-94.5194931030273
32460000,-108.438217163086
32520000,-91.598258972168
32580000,-109.882247924805
32640000,-93.5928726196289
32700000,-113.825996398926
32760000,-94.7872848510742
32820000,-108.704811096191
32880000,-92.7916488647461
32940000,-113.719871520996
33000000,-92.0452728271484
33060000,-107.790115356445
33120000,-90.4401702880859
33180000,-110.793922424316
33240000,-92.2675628662109
33300000,-112.463661193848
33360000,-93.7199401855469
33420000,-112.448204040527
33480000,-89.3750457763672
33540000,-112.493659973145
33600000,-91.2143783569336
33660000,-114.764137268066
33720000,-93.2674865722656
33780000,-110.857559204102
33840000,-91.9334869384766
33900000,-106.947395324707
33960000,-93.0024642944336
34020000,-106.445831298828
34080000,-91.3806304931641
34140000,-106.52710723877
34200000,-89.0875778198242
34260000,-110.933029174805
34320000,-95.116584777832
34380000,-103.775482177734
34440000,-92.9131011962891
34500000,-112.490524291992
34560000,-92.5476837158203
34620000,-107.61653137207
34680000,-92.1882400512695
34740000,-105.054740905762
34800000,-90.9437942504883
34860000,-107.525848388672
34920000,-91.2304763793945
34980000,-102.026008605957
35040000,-91.0561447143555
35100000,-112.97444152832
35160000,-91.3237075805664
35220000,-107.908142089844
35280000,-92.639892578125
35340000,-110.178588867188
35400000,-91.77880859375
35460000,-109.783302307129
35520000,-92.6471176147461
35580000,-105.845634460449
35640000,-90.1748886108398
35700000,-114.666961669922
35760000,-92.3569488525391
35820000,-108.130432128906
35880000,-93.3840942382813
35940000,-110.339965820313
36000000,-93.0819549560547
36060000,-115.360931396484
36120000,-92.7822036743164
36180000,-113.891929626465
36240000,-89.9456939697266
36300000,-123.288909912109
36360000,-91.3574066162109
36420000,-111.007667541504
36480000,-90.318359375
36540000,-109.922035217285
36600000,-90.3745040893555
36660000,-107.410385131836
36720000,-95.72509765625
36780000,-111.302703857422
36840000,-92.9423294067383
36900000,-110.569396972656
36960000,-90.7853775024414
37020000,-105.407524108887
37080000,-90.7256698608398
37140000,-109.475402832031
37200000,-93.0307235717773
37260000,-111.284812927246
37320000,-89.8788986206055
37380000,-104.571510314941
37440000,-90.9358825683594
37500000,-110.02360534668
37560000,-91.0923385620117
37620000,-103.58260345459
37680000,-94.5941009521484
37740000,-124.570503234863
37800000,-91.2464065551758
37860000,-114.997970581055
37920000,-90.1583633422852
37980000,-114.521430969238
38040000,-92.1899108886719
38100000,-113.931427001953
38160000,-92.8599166870117
38220000,-115.036170959473
38280000,-91.9331130981445
38340000,-107.375747680664
38400000,-90.158332824707
38460000,-104.116424560547
38520000,-90.7984771728516
38580000,-108.474502563477
38640000,-93.3340225219727
38700000,-108.006317138672
38760000,-93.8224868774414
38820000,-111.31339263916
38880000,-90.399528503418
38940000,-106.048782348633
39000000,-91.3908004760742
39060000,-111.41845703125
39120000,-90.8915557861328
39180000,-108.565185546875
39240000,-92.5946426391602
39300000,-108.01936340332
39360000,-91.7657623291016
39420000,-109.056015014648
39480000,-93.5858917236328
39540000,-109.45369720459
39600000,-93.3362503051758
39660000,-111.504333496094
39720000,-94.1435928344727
39780000,-108.676139831543
39840000,-90.2190093994141
39900000,-110.641975402832
39960000,-93.5380096435547
40020000,-113.892906188965
40080000,-91.2436828613281
40140000,-113.178665161133
40200000,-92.3567657470703
40260000,-114.279800415039
40320000,-94.4754638671875
40380000,-109.840461730957
40440000,-89.5942230224609
40500000,-105.85018157959
40560000,-88.4667434692383
40620000,-111.703536987305
40680000,-89.9799194335938
40740000,-104.849266052246
40800000,-93.0612411499023
40860000,-105.421310424805
40920000,-93.3824768066406
40980000,-116.481925964355
41040000,-92.6049346923828
41100000,-112.047355651855
41160000,-91.3305435180664
41220000,-119.919120788574
41280000,-92.7051773071289
41340000,-108.412933349609
41400000,-93.4933853149414
41460000,-108.513214111328
41520000,-91.3423614501953
41580000,-110.025192260742
41640000,-90.1957626342773
41700000,-106.829132080078
41760000,-89.512565612793
41820000,-109.14249420166
41880000,-91.5739288330078
41940000,-115.521347045898
42000000,-92.7502899169922
42060000,-103.520706176758
42120000,-92.1053085327148
42180000,-105.947525024414
42240000,-91.2907257080078
42300000,-104.568031311035
42360000,-90.7329254150391
42420000,-106.641326904297
42480000,-90.1380996704102
42540000,-108.087608337402
42600000,-92.7034606933594
42660000,-114.819969177246
42720000,-92.1050491333008
42780000,-104.521240234375
42840000,-90.3600845336914
42900000,-115.342979431152
42960000,-92.6376113891602
43020000,-112.674797058105
43080000,-93.7542495727539
43140000,-110.472396850586
43200000,-92.3186111450195
43260000,-106.381774902344
43320000,-93.2907333374023
43380000,-110.518859863281
43440000,-89.9286422729492
43500000,-106.46167755127
43560000,-91.4035797119141
43620000,-108.403587341309
43680000,-92.6898040771484
43740000,-114.684494018555
43800000,-91.5264739990234
43860000,-109.281295776367
43920000,-91.7294464111328
43980000,-108.34846496582
44040000,-91.3603363037109
44100000,-104.742729187012
44160000,-90.2435760498047
44220000,-120.25218963623
44280000,-93.8396224975586
44340000,-110.330856323242
44400000,-92.9462051391602
44460000,-111.077239990234
44520000,-91.2382507324219
44580000,-112.795806884766
44640000,-92.9365158081055
44700000,-110.155082702637
44760000,-94.1044998168945
44820000,-111.821105957031
44880000,-92.880241394043
44940000,-106.619743347168
45000000,-91.3168029785156
45060000,-99.0356979370117
45120000,-89.8692092895508
45180000,-107.370834350586
45240000,-92.0989456176758
45300000,-116.393898010254
45360000,-90.7301712036133
45420000,-118.912658691406
45480000,-90.530647277832
45540000,-112.307960510254
45600000,-91.0274124145508
45660000,-113.501014709473
45720000,-93.3562774658203
45780000,-108.158721923828
45840000,-89.1270904541016
45900000,-119.422340393066
45960000,-90.140998840332
46020000,-110.695320129395
46080000,-90.9482879638672
46140000,-105.288520812988
46200000,-92.4040908813477
46260000,-116.979705810547
46320000,-93.3487243652344
46380000,-104.669708251953
46440000,-92.9736251831055
46500000,-109.934219360352
46560000,-91.2035598754883
46620000,-110.826301574707
46680000,-93.7724761962891
46740000,-112.268966674805
46800000,-90.6898345947266
46860000,-103.304267883301
46920000,-93.5800247192383
46980000,-110.10945892334
47040000,-89.986213684082
47100000,-110.244338989258
47160000,-92.8525161743164
47220000,-104.224853515625
47280000,-93.9117965698242
47340000,-108.643775939941
47400000,-91.5720291137695
47460000,-106.417465209961
47520000,-91.530143737793
47580000,-105.649429321289
47640000,-92.145133972168
47700000,-113.873474121094
47760000,-92.4878234863281
47820000,-108.829750061035
47880000,-94.4356842041016
47940000,-103.05867767334
48000000,-91.0054931640625
48060000,-111.267196655273
48120000,-93.4442138671875
48180000,-111.572853088379
48240000,-92.1769485473633
48300000,-111.318374633789
48360000,-93.0140838623047
48420000,-106.797760009766
48480000,-93.099983215332
48540000,-113.980346679688
48600000,-91.7682189941406
48660000,-106.831024169922
48720000,-92.6626815795898
48780000,-104.906867980957
48840000,-89.8618927001953
48900000,-124.038696289063
48960000,-89.7555084228516
49020000,-106.235969543457
49080000,-93.411247253418
49140000,-121.801536560059
49200000,-93.2869415283203
49260000,-102.748352050781
49320000,-91.7593078613281
49380000,-113.094711303711
49440000,-93.9519958496094
49500000,-109.976226806641
49560000,-92.2619323730469
49620000,-114.151496887207
49680000,-93.1707153320313
49740000,-103.905281066895
49800000,-91.6287460327148
49860000,-108.358825683594
49920000,-90.3949127197266
49980000,-105.401573181152
50040000,-93.5908584594727
50100000,-106.65202331543
50160000,-94.3182220458984
50220000,-109.484985351563
50280000,-92.4538955688477
50340000,-111.926208496094
50400000,-93.3568267822266
50460000,-106.355888366699
50520000,-90.2671279907227
50580000,-102.719184875488
50640000,-92.7979278564453
50700000,-107.184791564941
50760000,-90.9551010131836
50820000,-102.448120117188
50880000,-91.7302398681641
50940000,-104.539405822754
51000000,-92.0837860107422
51060000,-110.317573547363
51120000,-91.4758911132813
51180000,-109.836280822754
51240000,-91.3612594604492
51300000,-112.442329406738
51360000,-93.3534164428711
51420000,-111.336402893066
51480000,-93.39404296875
51540000,-109.841125488281
51600000,-92.8088455200195
51660000,-104.839309692383
51720000,-90.9731826782227
51780000,-107.878890991211
51840000,-90.2446670532227
51900000,-108.441436767578
51960000,-89.7597961425781
52020000,-109.722969055176
52080000,-94.2779541015625
52140000,-105.374450683594
52200000,-92.233283996582
52260000,-108.250411987305
52320000,-92.4244003295898
52380000,-113.334678649902
52440000,-92.1162796020508
52500000,-107.766746520996
52560000,-93.6354904174805
52620000,-114.177917480469
52680000,-93.3643951416016
52740000,-106.652481079102
52800000,-87.6555404663086
52860000,-109.157005310059
52920000,-89.9044723510742
52980000,-108.63988494873
53040000,-93.5459976196289
53100000,-109.811538696289
53160000,-92.3934936523438
53220000,-107.254508972168
53280000,-90.4933395385742
53340000,-104.357093811035
53400000,-94.1217269897461
53460000,-109.115310668945
53520000,-92.6371994018555
53580000,-110.959373474121
53640000,-89.1187362670898
53700000,-108.696144104004
53760000,-91.0141525268555
53820000,-107.927017211914
53880000,-90.9520645141602
53940000,-107.44214630127
54000000,-91.9768218994141
54060000,-111.052612304688
54120000,-90.0002288818359
54180000,-109.270698547363
54240000,-92.8606643676758
54300000,-109.728149414063
54360000,-92.6337661743164
54420000,-110.967880249023
54480000,-89.7148513793945
54540000,-105.870513916016
54600000,-91.6867065429688
54660000,-109.008033752441
54720000,-91.4203948974609
54780000,-105.690216064453
54840000,-93.0017013549805
54900000,-108.874313354492
54960000,-88.4214782714844
55020000,-106.3125
55080000,-92.8261795043945
55140000,-109.536010742188
55200000,-91.1553344726563
55260000,-115.514831542969
55320000,-90.5820770263672
55380000,-110.727989196777
55440000,-92.7450256347656
55500000,-103.184646606445
55560000,-89.0689086914063
55620000,-107.958389282227
55680000,-91.8445434570313
55740000,-107.093719482422
55800000,-91.1435012817383
55860000,-106.949226379395
55920000,-93.1344604492188
55980000,-104.983383178711
56040000,-91.3728485107422
56100000,-108.461280822754
56160000,-91.3477935791016
56220000,-105.06941986084
56280000,-91.0862579345703
56340000,-118.719398498535
56400000,-91.0826950073242
56460000,-107.781776428223
56520000,-93.1680068969727
56580000,-113.684158325195
56640000,-91.6775054931641
56700000,-116.755989074707
56760000,-91.8686218261719
56820000,-108.701469421387
56880000,-90.9215393066406
56940000,-109.043067932129
57000000,-89.9553527832031
57060000,-112.363319396973
57120000,-94.219123840332
57180000,-110.169364929199
57240000,-93.3556442260742
57300000,-111.591827392578
57360000,-91.8030395507813
57420000,-110.384384155273
57480000,-93.436897277832
57540000,-110.300804138184
57600000,-93.5312728881836
57660000,-104.159591674805
57720000,-92.3501052856445
57780000,-110.702133178711
57840000,-93.1431579589844
57900000,-112.801780700684
57960000,-73.8512268066406
58020000,-109.560401916504
58080000,-89.1768417358398
58140000,-112.614318847656
58200000,-91.718391418457
58260000,-108.670669555664
58320000,-91.9226379394531
58380000,-107.003410339355
58440000,-92.7276382446289
58500000,-105.091316223145
58560000,-91.8474426269531
58620000,-106.141151428223
58680000,-92.0039215087891
58740000,-103.511268615723
58800000,-92.1520385742188
58860000,-105.440124511719
58920000,-90.8884582519531
58980000,-111.303092956543
59040000,-91.8320007324219
59100000,-109.082862854004
59160000,-91.0150985717773
59220000,-108.165641784668
59280000,-91.9717788696289
59340000,-105.077133178711
59400000,-93.1720962524414
59460000,-108.131050109863
59520000,-92.7947082519531
59580000,-111.302001953125
59640000,-91.509635925293
59700000,-111.71167755127
59760000,-88.8080902099609
59820000,-114.359519958496
59880000,-93.1877059936523
59940000,-107.550689697266
60000000,-92.1832962036133
