Trace
Swept SA
A.21.04,N9000B
3880000,-102.737991333008
3920000,-90.1547393798828
3960000,-102.258682250977
4000000,-90.3463973999023
4040000,-101.513786315918
4080000,-89.3051528930664
4120000,-104.492530822754
4160000,-87.9484024047852
4200000,-106.853668212891
4240000,-90.6033325195313
4280000,-112.051338195801
4320000,-91.0727233886719
4360000,-103.866722106934
4400000,-89.4486541748047
4440000,-103.450263977051
4480000,-92.7598571777344
4520000,-99.6076507568359
4560000,-92.1194686889648
4600000,-105.682014465332
4640000,-90.7522583007813
4680000,-104.573089599609
4720000,-90.4151916503906
4760000,-105.682693481445
4800000,-90.8181304931641
4840000,-98.2882690429688
4880000,-89.8997497558594
4920000,-100.788482666016
4960000,-91.1607055664063
5000000,-102.245780944824
5040000,-90.2870330810547
5080000,-104.205421447754
5120000,-93.6708374023438
5160000,-96.6927337646484
5200000,-88.0337982177734
5240000,-104.080390930176
5280000,-90.2768859863281
5320000,-103.818389892578
5360000,-91.2779006958008
5400000,-114.30298614502
5440000,-92.5465240478516
5480000,-103.398498535156
5520000,-91.9413833618164
5560000,-103.332679748535
5600000,-90.3929061889648
5640000,-102.475227355957
5680000,-91.4064865112305
5720000,-107.507255554199
5760000,-91.7539138793945
5800000,-101.831245422363
5840000,-90.4976654052734
5880000,-102.063903808594
5920000,-91.1658401489258
5960000,-107.52808380127
6000000,-92.5820541381836
6040000,-100.969390869141
6080000,-90.9818267822266
6120000,-110.007850646973
6160000,-89.9828033447266
6200000,-114.135719299316
6240000,-90.2932586669922
6280000,-105.871765136719
6320000,-94.1967697143555
6360000,-108.090950012207
6400000,-88.3169097900391
6440000,-106.017097473145
6480000,-90.4873886108398
6520000,-105.650527954102
6560000,-89.8565826416016
6600000,-110.279251098633
6640000,-89.7208633422852
6680000,-112.017150878906
6720000,-92.1010360717773
6760000,-100.909538269043
6800000,-88.682243347168
6840000,-99.3631973266602
6880000,-91.1927795410156
6920000,-114.178634643555
6960000,-93.9846954345703
7000000,-126.713638305664
7040000,-92.0633392333984
7080000,-107.381164550781
7120000,-90.2155914306641
7160000,-111.570526123047
7200000,-93.4098663330078
7240000,-103.505676269531
7280000,-91.9482421875
7320000,-105.41185760498
7360000,-92.8916015625
7400000,-103.427734375
7440000,-93.2887802124023
7480000,-104.43741607666
7520000,-89.2845001220703
7560000,-105.85400390625
7600000,-92.1687469482422
7640000,-108.868255615234
7680000,-92.6962432861328
7720000,-107.421371459961
7760000,-92.4375534057617
7800000,-112.017463684082
7840000,-92.4317474365234
7880000,-115.85604095459
7920000,-94.28759765625
7960000,-104.744941711426
8000000,-93.7616653442383
8040000,-109.202941894531
8080000,-90.7849884033203
8120000,-109.188056945801
8160000,-96.4418258666992
8200000,-108.219833374023
8240000,-91.0664138793945
8280000,-114.139038085938
8320000,-91.8080902099609
8360000,-108.209083557129
8400000,-91.8162002563477
8440000,-110.839820861816
8480000,-93.7481460571289
8520000,-114.372039794922
8560000,-91.0912551879883
8600000,-99.8291015625
8640000,-92.123420715332
8680000,-120.331077575684
8720000,-91.7699508666992
8760000,-107.666389465332
8800000,-89.7573623657227
8840000,-107.630310058594
8880000,-91.4445953369141
8920000,-107.34203338623
8960000,-92.7828979492188
9000000,-114.0224609375
9040000,-91.4134750366211
9080000,-108.527740478516
9120000,-92.665412902832
9160000,-114.995223999023
9200000,-92.737190246582
9240000,-107.813766479492
9280000,-94.9072265625
9320000,-113.356498718262
9360000,-91.6190338134766
9400000,-108.070114135742
9440000,-91.2054214477539
9480000,-105.06713104248
9520000,-91.8402786254883
9560000,-106.057815551758
9600000,-92.7007141113281
9640000,-103.468963623047
9680000,-91.5999145507813
9720000,-107.928886413574
9760000,-91.2979888916016
9800000,-99.6141510009766
9840000,-91.1344680786133
9880000,-102.65852355957
9920000,-92.6142044067383
9960000,-102.362236022949
10000000,-90.2170333862305
10040000,-101.839241027832
10080000,-95.6121978759766
10120000,-111.611549377441
10160000,-92.1692276000977
10200000,-106.572898864746
10240000,-91.8731918334961
10280000,-110.376922607422
10320000,-91.9042816162109
10360000,-108.383583068848
10400000,-92.6984405517578
10440000,-104.347831726074
10480000,-95.1633605957031
10520000,-114.313064575195
10560000,-92.8747482299805
10600000,-110.95189666748
10640000,-91.419677734375
10680000,-104.887870788574
10720000,-93.0363235473633
10760000,-104.873016357422
10800000,-92.9772262573242
10840000,-108.644081115723
10880000,-91.998405456543
10920000,-110.881538391113
10960000,-92.8324890136719
11000000,-107.906867980957
11040000,-95.1331100463867
11080000,-106.55997467041
11120000,-91.6065368652344
11160000,-111.056838989258
11200000,-91.2448348999023
11240000,-102.382591247559
11280000,-91.4121475219727
11320000,-104.304328918457
11360000,-93.7709655761719
11400000,-111.695999145508
11440000,-89.3542938232422
11480000,-104.230171203613
11520000,-93.4101028442383
11560000,-102.862510681152
11600000,-94.6113967895508
11640000,-110.541793823242
11680000,-92.0970687866211
11720000,-104.190063476563
11760000,-90.9489822387695
11800000,-108.222930908203
11840000,-92.4558181762695
11880000,-103.826179504395
11920000,-89.577018737793
11960000,-113.772026062012
12000000,-94.0384902954102
12040000,-101.84969329834
12080000,-90.8418807983398
12120000,-109.440208435059
12160000,-92.2194747924805
12200000,-104.672966003418
12240000,-94.2849426269531
12280000,-103.249778747559
12320000,-90.8779525756836
12360000,-105.642402648926
12400000,-89.3388290405273
12440000,-101.266731262207
12480000,-91.6047744750977
12520000,-108.313537597656
12560000,-90.8729095458984
12600000,-103.397926330566
12640000,-93.651123046875
12680000,-107.934150695801
12720000,-94.658088684082
12760000,-111.920944213867
12800000,-93.8962173461914
12840000,-106.59790802002
12880000,-91.3929595947266
12920000,-108.799087524414
12960000,-92.500114440918
13000000,-110.747016906738
13040000,-92.5347061157227
13080000,-104.138748168945
13120000,-90.1376113891602
13160000,-105.042747497559
13200000,-93.0707550048828
13240000,-108.907440185547
13280000,-90.3737945556641
13320000,-105.462814331055
13360000,-92.4576797485352
13400000,-108.171310424805
13440000,-92.1170425415039
13480000,-103.753227233887
13520000,-91.096794128418
13560000,-103.105583190918
13600000,-90.3989715576172
13640000,-116.539016723633
13680000,-93.9887466430664
13720000,-107.96216583252
13760000,-94.5150375366211
13800000,-110.047035217285
13840000,-90.6282501220703
13880000,-109.216514587402
13920000,-91.0589218139648
13960000,-107.106834411621
14000000,-94.6831893920898
14040000,-101.371147155762
14080000,-90.8751220703125
14120000,-112.022773742676
14160000,-91.6998138427734
14200000,-114.687911987305
14240000,-91.6299285888672
14280000,-97.1354522705078
14320000,-90.0037994384766
14360000,-109.411270141602
14400000,-91.5617141723633
14440000,-104.371704101563
14480000,-92.3301467895508
14520000,-107.17406463623
14560000,-92.7509994506836
14600000,-110.590278625488
14640000,-90.643440246582
14680000,-103.28498840332
14720000,-93.2128295898438
14760000,-104.797386169434
14800000,-92.1048583984375
14840000,-107.913734436035
14880000,-95.5830764770508
14920000,-114.917587280273
14960000,-94.8333435058594
15000000,-106.065536499023
15040000,-93.9092254638672
15080000,-106.236595153809
15120000,-92.740234375
15160000,-105.923927307129
15200000,-90.5500717163086
15240000,-112.930061340332
15280000,-89.4037246704102
15320000,-107.928421020508
15360000,-92.1962432861328
15400000,-109.036926269531
15440000,-91.9826126098633
15480000,-107.281410217285
15520000,-88.8739166259766
15560000,-108.512886047363
15600000,-93.7886810302734
15640000,-115.266899108887
15680000,-93.1975784301758
15720000,-104.518043518066
15760000,-93.9644088745117
15800000,-102.873512268066
15840000,-92.9994354248047
15880000,-112.063888549805
15920000,-93.7996597290039
15960000,-107.294952392578
16000000,-92.7295455932617
16040000,-109.591636657715
16080000,-92.8931503295898
16120000,-110.787132263184
16160000,-92.0355834960938
16200000,-110.868293762207
16240000,-93.3815383911133
16280000,-110.151634216309
16320000,-93.9105453491211
16360000,-107.045104980469
16400000,-91.3438415527344
16440000,-102.663017272949
16480000,-90.1278991699219
16520000,-99.5958633422852
16560000,-90.9841003417969
16600000,-109.948143005371
16640000,-93.0381927490234
16680000,-108.064529418945
16720000,-89.4896850585938
16760000,-114.488639831543
16800000,-96.3007431030273
16840000,-107.359504699707
16880000,-93.7757339477539
16920000,-106.443252563477
16960000,-95.1179351806641
17000000,-105.0791015625
17040000,-93.9866714477539
17080000,-106.19913482666
17120000,-90.1693572998047
17160000,-112.15259552002
17200000,-92.1791381835938
17240000,-111.415420532227
17280000,-92.3090362548828
17320000,-107.464294433594
17360000,-90.0144424438477
17400000,-121.703948974609
17440000,-91.9776000976563
17480000,-103.388633728027
17520000,-92.3881225585938
17560000,-109.898567199707
17600000,-94.4706878662109
17640000,-110.31623840332
17680000,-95.8820266723633
17720000,-108.731002807617
17760000,-93.3484878540039
17800000,-109.899871826172
17840000,-91.008415222168
17880000,-104.373329162598
17920000,-93.4540023803711
17960000,-111.499473571777
18000000,-91.711067199707
18040000,-114.403663635254
18080000,-93.5463256835938
18120000,-110.997016906738
18160000,-93.1852035522461
18200000,-102.441612243652
18240000,-93.7640075683594
18280000,-107.218460083008
18320000,-95.0140075683594
18360000,-111.633422851563
18400000,-92.0635452270508
18440000,-105.416473388672
18480000,-92.4094161987305
18520000,-106.038230895996
18560000,-94.989860534668
18600000,-107.296546936035
18640000,-93.2348861694336
18680000,-103.910118103027
18720000,-92.344596862793
18760000,-110.56079864502
18800000,-94.2000503540039
18840000,-105.319557189941
18880000,-94.0000534057617
18920000,-105.047897338867
18960000,-56.076057434082
19000000,-96.0660095214844
19040000,-56.0719108581543
19080000,-108.994026184082
19120000,-93.7045669555664
19160000,-108.688896179199
19200000,-91.504035949707
19240000,-107.944244384766
19280000,-92.0982131958008
19320000,-102.896415710449
19360000,-89.7674789428711
19400000,-103.05345916748
19440000,-91.9823455810547
19480000,-112.667175292969
19520000,-95.006950378418
19560000,-112.470680236816
19600000,-94.5954742431641
19640000,-101.121551513672
19680000,-95.1525802612305
19720000,-99.4775161743164
19760000,-94.0913696289063
19800000,-110.61156463623
19840000,-93.0050735473633
19880000,-107.723022460938
19920000,-89.1479263305664
19960000,-108.171417236328
20000000,-92.9511795043945
20040000,-104.661804199219
20080000,-95.7440185546875
20120000,-104.711273193359
20160000,-92.4111557006836
20200000,-103.37890625
20240000,-93.6501693725586
20280000,-109.89444732666
20320000,-94.4448776245117
20360000,-100.330757141113
20400000,-91.5132827758789
20440000,-112.8310546875
20480000,-92.8036270141602
20520000,-108.416091918945
20560000,-92.2785797119141
20600000,-102.081840515137
20640000,-91.3701553344727
20680000,-110.694580078125
20720000,-92.3893585205078
20760000,-107.651878356934
20800000,-93.7799911499023
20840000,-111.013145446777
20880000,-93.3110504150391
20920000,-99.307975769043
20960000,-91.1712417602539
21000000,-105.665802001953
21040000,-93.2282867431641
21080000,-111.67008972168
21120000,-95.1455917358398
21160000,-105.469551086426
21200000,-95.9055862426758
21240000,-108.951416015625
21280000,-93.9341506958008
21320000,-115.270988464355
21360000,-91.3858489990234
21400000,-101.149658203125
21440000,-92.2509231567383
21480000,-110.409652709961
21520000,-90.656867980957
21560000,-108.876510620117
21600000,-91.5028228759766
21640000,-105.42049407959
21680000,-93.5860900878906
21720000,-114.015228271484
21760000,-94.7401657104492
21800000,-113.242851257324
21840000,-92.6695556640625
21880000,-110.658676147461
21920000,-92.8395004272461
21960000,-103.199256896973
22000000,-91.9357299804688
22040000,-110.606803894043
22080000,-91.9408416748047
22120000,-114.501831054688
22160000,-91.1039428710938
22200000,-112.406112670898
22240000,-92.0859985351563
22280000,-122.111526489258
22320000,-94.2838821411133
22360000,-107.121849060059
22400000,-94.2841873168945
22440000,-106.579933166504
22480000,-94.7980499267578
22520000,-106.221939086914
22560000,-95.290412902832
22600000,-111.453384399414
22640000,-92.7002182006836
22680000,-109.070991516113
22720000,-93.5472793579102
22760000,-105.745079040527
22800000,-92.3484573364258
22840000,-104.448318481445
22880000,-92.4801177978516
22920000,-104.531005859375
22960000,-92.5078582763672
23000000,-114.878921508789
23040000,-92.5344009399414
23080000,-108.137214660645
23120000,-93.2154312133789
23160000,-112.66039276123
23200000,-93.9812545776367
23240000,-115.211730957031
23280000,-90.0127563476563
23320000,-106.697624206543
23360000,-90.8860626220703
23400000,-105.695831298828
23440000,-90.1255187988281
23480000,-101.804954528809
23520000,-90.4159774780273
23560000,-100.987083435059
23600000,-94.0302505493164
23640000,-108.960639953613
23680000,-92.719108581543
23720000,-106.123146057129
23760000,-93.9136581420898
23800000,-106.910430908203
23840000,-91.3209991455078
23880000,-108.367729187012
23920000,-91.4561767578125
23960000,-104.928283691406
24000000,-92.7175979614258
24040000,-107.073509216309
24080000,-90.0986480712891
24120000,-106.923233032227
24160000,-89.3703155517578
24200000,-108.654014587402
24240000,-94.2003707885742
24280000,-114.680786132813
24320000,-92.4998474121094
24360000,-106.280082702637
24400000,-92.9968795776367
24440000,-109.338943481445
24480000,-95.2889862060547
24520000,-105.962776184082
24560000,-91.0552825927734
24600000,-108.697967529297
24640000,-93.693733215332
24680000,-103.868286132813
24720000,-96.3357620239258
24760000,-102.098472595215
24800000,-93.5268783569336
24840000,-103.443458557129
24880000,-92.800895690918
24920000,-110.941604614258
24960000,-94.5268630981445
25000000,-106.102363586426
25040000,-95.2902526855469
25080000,-108.193885803223
25120000,-90.4272155761719
25160000,-107.398719787598
25200000,-91.1906433105469
25240000,-106.347969055176
25280000,-92.3135604858398
25320000,-112.065460205078
25360000,-94.4540481567383
25400000,-105.545875549316
25440000,-92.0990753173828
25480000,-107.706657409668
25520000,-90.0104446411133
25560000,-106.425384521484
25600000,-90.4167556762695
25640000,-107.824180603027
25680000,-92.4151000976563
25720000,-111.96036529541
25760000,-92.1310806274414
25800000,-109.432205200195
25840000,-96.766487121582
25880000,-114.24796295166
25920000,-95.9987640380859
25960000,-112.067344665527
26000000,-94.3985900878906
26040000,-99.8639373779297
26080000,-91.0749969482422
26120000,-108.702171325684
26160000,-93.4710311889648
26200000,-109.366432189941
26240000,-92.7188186645508
26280000,-99.5027008056641
26320000,-92.2448806762695
26360000,-97.8559341430664
26400000,-90.2863998413086
26440000,-106.534118652344
26480000,-91.7795104980469
26520000,-103.719291687012
26560000,-94.8312149047852
26600000,-103.574981689453
26640000,-91.1528930664063
26680000,-104.558113098145
26720000,-90.8568954467773
26760000,-112.028816223145
26800000,-92.0060272216797
26840000,-105.222541809082
26880000,-95.5485916137695
26920000,-103.953163146973
26960000,-94.3090744018555
27000000,-99.7636566162109
27040000,-90.7489700317383
27080000,-112.479835510254
27120000,-92.9443283081055
27160000,-109.493003845215
27200000,-92.2864303588867
27240000,-109.703384399414
27280000,-92.2173385620117
27320000,-109.075347900391
27360000,-92.6522521972656
27400000,-112.548622131348
27440000,-92.7145309448242
27480000,-110.88151550293
27520000,-92.4770278930664
27560000,-111.014251708984
27600000,-95.8511657714844
27640000,-111.083694458008
27680000,-93.6107788085938
27720000,-112.145614624023
27760000,-95.7870025634766
27800000,-115.01335144043
27840000,-91.6977920532227
27880000,-113.259048461914
27920000,-93.1036758422852
27960000,-111.129722595215
28000000,-93.1002426147461
28040000,-109.898529052734
28080000,-94.3126449584961
28120000,-103.418266296387
28160000,-90.163703918457
28200000,-113.752922058105
28240000,-90.1698226928711
28280000,-112.752227783203
28320000,-94.1231918334961
28360000,-107.756500244141
28400000,-95.7942047119141
28440000,-106.20760345459
28480000,-95.1386566162109
28520000,-107.947883605957
28560000,-92.6593780517578
28600000,-107.058250427246
28640000,-92.0468292236328
28680000,-106.577072143555
28720000,-95.6060562133789
28760000,-106.233245849609
28800000,-92.7911682128906
28840000,-112.362663269043
28880000,-91.6244430541992
28920000,-105.192054748535
28960000,-95.2780151367188
29000000,-104.933013916016
29040000,-92.6255493164063
29080000,-109.473976135254
29120000,-92.6268692016602
29160000,-110.082015991211
29200000,-93.9538879394531
29240000,-113.597038269043
29280000,-95.4970855712891
29320000,-109.255783081055
29360000,-90.9647369384766
29400000,-107.913482666016
29440000,-93.2627410888672
29480000,-111.934898376465
29520000,-93.2676315307617
29560000,-115.891815185547
29600000,-93.8290786743164
29640000,-104.49089050293
29680000,-91.4357681274414
29720000,-111.676071166992
29760000,-93.7731781005859
29800000,-100.908134460449
29840000,-91.8886337280273
29880000,-110.46524810791
29920000,-93.4210662841797
29960000,-112.926856994629
30000000,-93.1381149291992
30040000,-117.574089050293
30080000,-93.3257293701172
30120000,-105.817245483398
30160000,-93.1120529174805
30200000,-110.44775390625
30240000,-99.4576110839844
30280000,-109.646461486816
30320000,-94.6672668457031
30360000,-106.848251342773
30400000,-91.2826385498047
30440000,-107.258003234863
30480000,-93.5304641723633
30520000,-103.620178222656
30560000,-93.1973419189453
30600000,-115.747467041016
30640000,-93.3789672851563
30680000,-110.256042480469
30720000,-95.6709747314453
30760000,-106.089126586914
30800000,-89.8188629150391
30840000,-100.68489074707
30880000,-91.1709289550781
30920000,-102.411972045898
30960000,-90.7494201660156
31000000,-114.237091064453
31040000,-89.8071823120117
31080000,-111.309883117676
31120000,-92.6199035644531
31160000,-104.762664794922
31200000,-92.4993591308594
31240000,-103.603057861328
31280000,-91.1868743896484
31320000,-100.673454284668
31360000,-90.9433135986328
31400000,-114.158676147461
31440000,-92.1006927490234
31480000,-105.514213562012
31520000,-92.4423522949219
31560000,-109.848503112793
31600000,-92.6120223999023
31640000,-100.911430358887
31680000,-93.0432434082031
31720000,-107.123199462891
31760000,-92.0591888427734
31800000,-105.36402130127
31840000,-89.3361968994141
31880000,-104.900695800781
31920000,-93.9141235351563
31960000,-106.188247680664
32000000,-88.7511138916016
32040000,-110.235893249512
32080000,-93.741081237793
32120000,-114.739761352539
32160000,-92.0726699829102
32200000,-112.58406829834
32240000,-89.9850540161133
32280000,-108.211700439453
32320000,-93.9896926879883
32360000,-106.396385192871
32400000,-91.4804763793945
32440000,-106.935089111328
32480000,-92.2604293823242
32520000,-101.388694763184
32560000,-92.3369293212891
32600000,-115.069770812988
32640000,-91.1331024169922
32680000,-107.553924560547
32720000,-92.862548828125
32760000,-102.46257019043
32800000,-92.7288360595703
32840000,-109.212959289551
32880000,-90.5325241088867
32920000,-99.5497131347656
32960000,-89.3836364746094
33000000,-108.091590881348
33040000,-94.0200653076172
33080000,-104.41431427002
33120000,-91.6899871826172
33160000,-100.19361114502
33200000,-91.5001373291016
33240000,-108.139518737793
33280000,-91.1920471191406
33320000,-115.527671813965
33360000,-91.140739440918
33400000,-104.075317382813
33440000,-90.8577270507813
33480000,-110.390960693359
33520000,-93.2786712646484
33560000,-105.796432495117
33600000,-89.8354721069336
33640000,-112.739097595215
33680000,-92.397346496582
33720000,-107.62264251709
33760000,-95.0798492431641
33800000,-98.8133316040039
33840000,-92.5025329589844
33880000,-109.712799072266
33920000,-94.1316299438477
33960000,-103.841529846191
34000000,-93.0221405029297
34040000,-105.939994812012
34080000,-94.3837127685547
34120000,-112.870712280273
34160000,-91.7024841308594
34200000,-107.198890686035
34240000,-90.6455383300781
34280000,-104.812660217285
34320000,-91.2690124511719
34360000,-119.034736633301
34400000,-90.169075012207
34440000,-113.64835357666
34480000,-94.1593475341797
34520000,-109.775184631348
34560000,-92.0155639648438
34600000,-102.980690002441
34640000,-92.218635559082
34680000,-103.300804138184
34720000,-92.6044311523438
34760000,-107.96467590332
34800000,-93.9707641601563
34840000,-114.041435241699
34880000,-92.4002532958984
34920000,-110.008224487305
34960000,-89.8647232055664
35000000,-104.378196716309
35040000,-91.9010772705078
35080000,-101.656349182129
35120000,-94.9000549316406
35160000,-114.595710754395
35200000,-92.5030670166016
35240000,-106.981903076172
35280000,-94.0987091064453
35320000,-105.638305664063
35360000,-93.1671600341797
35400000,-104.670921325684
35440000,-94.6493377685547
35480000,-105.761360168457
35520000,-92.0934982299805
35560000,-106.755065917969
35600000,-93.3129272460938
35640000,-107.013053894043
35680000,-90.9816207885742
35720000,-103.972320556641
35760000,-88.6646423339844
35800000,-107.372581481934
35840000,-91.3172607421875
35880000,-108.795043945313
35920000,-91.4414825439453
35960000,-107.890953063965
36000000,-90.5194778442383
36040000,-106.017066955566
36080000,-91.4032974243164
36120000,-115.439125061035
36160000,-93.784797668457
36200000,-110.659439086914
36240000,-96.4648818969727
36280000,-114.427551269531
36320000,-94.8011932373047
36360000,-103.78491973877
36400000,-93.139892578125
36440000,-104.594688415527
36480000,-92.5666275024414
36520000,-111.648391723633
36560000,-90.4885101318359
36600000,-109.331405639648
36640000,-94.1837615966797
36680000,-106.133003234863
36720000,-88.6767349243164
36760000,-110.620094299316
36800000,-91.6004486083984
36840000,-105.783081054688
36880000,-91.6147918701172
36920000,-101.862113952637
36960000,-93.7980270385742
37000000,-104.921981811523
37040000,-95.1416473388672
37080000,-111.466896057129
37120000,-91.3030853271484
37160000,-111.650825500488
37200000,-94.9195098876953
37240000,-100.309501647949
37280000,-89.8734817504883
37320000,-110.480392456055
37360000,-93.5006561279297
37400000,-105.37703704834
37440000,-93.5735092163086
37480000,-113.637001037598
37520000,-93.612922668457
37560000,-108.278053283691
37600000,-96.6632308959961
37640000,-106.053024291992
37680000,-89.6907501220703
37720000,-118.395195007324
37760000,-93.8422317504883
37800000,-107.852874755859
37840000,-91.4822387695313
37880000,-111.287750244141
37920000,-91.4858169555664
37960000,-103.956970214844
38000000,-71.1798706054688
38040000,-106.111534118652
38080000,-92.5308456420898
38120000,-107.920928955078
38160000,-93.0754547119141
38200000,-105.730529785156
38240000,-94.5695495605469
38280000,-116.789985656738
38320000,-92.0984802246094
38360000,-107.274780273438
38400000,-92.274040222168
38440000,-108.533592224121
38480000,-95.124885559082
38520000,-103.261833190918
38560000,-90.7906646728516
38600000,-106.303771972656
38640000,-94.2601776123047
38680000,-114.498031616211
38720000,-91.320930480957
38760000,-106.920021057129
38800000,-92.0100479125977
38840000,-107.510009765625
38880000,-91.5693283081055
38920000,-103.456451416016
38960000,-92.12109375
39000000,-106.501976013184
39040000,-94.0988922119141
39080000,-109.609603881836
39120000,-94.3592376708984
39160000,-105.595458984375
39200000,-93.6438217163086
39240000,-109.308601379395
39280000,-91.8009643554688
39320000,-107.712966918945
39360000,-92.4649963378906
39400000,-109.097175598145
39440000,-95.1916275024414
39480000,-108.242027282715
39520000,-92.5222930908203
39560000,-109.632202148438
39600000,-93.171989440918
39640000,-107.791732788086
39680000,-94.3925704956055
39720000,-114.434555053711
39760000,-92.1006469726563
39800000,-106.84937286377
39840000,-92.3872604370117
39880000,-102.43034362793
39920000,-92.6332778930664
39960000,-109.355033874512
40000000,-91.3183059692383
