Trace
Swept SA
A.21.04,N9000B
880000000,-85.1376800537109
890000000,-113.151504516602
900000000,-70.5832901000977
910000000,-110.639945983887
920000000,-84.1884613037109
930000000,-117.941886901855
940000000,-84.8652954101563
950000000,-112.220718383789
960000000,-85.4300918579102
970000000,-114.581634521484
980000000,-85.4837341308594
990000000,-114.879402160645
1000000000,-54.7868118286133
1010000000,-114.03840637207
1020000000,-83.2850036621094
1030000000,-110.947593688965
1040000000,-83.9649658203125
1050000000,-114.433311462402
1060000000,-83.7727279663086
1070000000,-110.207260131836
1080000000,-82.9762725830078
1090000000,-112.261207580566
1100000000,-71.9748458862305
1110000000,-110.506011962891
1120000000,-82.7716293334961
1130000000,-112.364631652832
1140000000,-82.5027694702148
1150000000,-108.293327331543
1160000000,-82.5111389160156
1170000000,-111.336860656738
1180000000,-83.0730895996094
1190000000,-110.678756713867
1200000000,-39.8572158813477
1210000000,-115.295539855957
1220000000,-83.4128875732422
1230000000,-117.204833984375
1240000000,-83.8025588989258
1250000000,-113.866706848145
1260000000,-84.0066528320313
1270000000,-116.846893310547
1280000000,-83.5217895507813
1290000000,-111.901679992676
1300000000,-44.8337097167969
1310000000,-118.62971496582
1320000000,-84.0702285766602
1330000000,-114.500396728516
1340000000,-82.4313354492188
1350000000,-115.611618041992
1360000000,-84.6378707885742
1370000000,-114.292854309082
1380000000,-84.2298812866211
1390000000,-114.41690826416
1400000000,-23.9462184906006
1410000000,-115.036468505859
1420000000,-82.4360198974609
1430000000,-112.204132080078
1440000000,-82.5975570678711
1450000000,-115.964385986328
1460000000,-83.3319244384766
1470000000,-119.29670715332
1480000000,-83.3077011108398
1490000000,-111.678047180176
1500000000,-34.853515625
1510000000,-108.59073638916
1520000000,-82.0640335083008
1530000000,-110.559135437012
1540000000,-83.6519546508789
1550000000,-109.174133300781
1560000000,-82.9845657348633
1570000000,-112.922019958496
1580000000,-83.2396545410156
1590000000,-111.42497253418
1600000000,-24.4298267364502
1610000000,-118.873352050781
1620000000,-83.0929794311523
1630000000,-117.385139465332
1640000000,-83.1450271606445
1650000000,-109.127685546875
1660000000,-83.8599853515625
1670000000,-110.597831726074
1680000000,-82.6721649169922
1690000000,-108.272590637207
1700000000,-47.9397087097168
1710000000,-113.726577758789
1720000000,-82.033203125
1730000000,-110.740562438965
1740000000,-82.8146057128906
1750000000,-113.646446228027
1760000000,-81.4667816162109
1770000000,-112.592651367188
1780000000,-81.6198272705078
1790000000,-107.66675567627
1800000000,-43.032787322998
1810000000,-110.623603820801
1820000000,-81.8087005615234
1830000000,-115.338554382324
1840000000,-81.9393310546875
1850000000,-110.160934448242
1860000000,-83.6043472290039
1870000000,-113.427803039551
1880000000,-82.958869934082
1890000000,-112.806114196777
1900000000,-65.7935562133789
1910000000,-112.551963806152
1920000000,-83.6059799194336
1930000000,-111.62158203125
1940000000,-82.2434844970703
1950000000,-111.430328369141
1960000000,-82.4449996948242
1970000000,-112.14623260498
1980000000,-82.6282424926758
1990000000,-113.992713928223
2000000000,-57.8526000976563
2010000000,-113.866203308105
2020000000,-83.5484008789063
2030000000,-115.401969909668
2040000000,-81.3868942260742
2050000000,-111.998947143555
2060000000,-80.9434814453125
2070000000,-111.901596069336
2080000000,-81.4738693237305
2090000000,-110.625427246094
2100000000,-68.1634750366211
2110000000,-111.233741760254
2120000000,-81.9497451782227
2130000000,-108.076705932617
2140000000,-80.5826721191406
2150000000,-109.615280151367
2160000000,-80.3901138305664
2170000000,-106.966812133789
2180000000,-79.6542129516602
2190000000,-112.271041870117
2200000000,-61.2362289428711
2210000000,-107.279525756836
2220000000,-80.3352508544922
2230000000,-106.33667755127
2240000000,-78.9618835449219
2250000000,-109.908363342285
2260000000,-79.9889373779297
2270000000,-110.82691192627
2280000000,-79.9275436401367
2290000000,-116.999641418457
2300000000,-66.9301300048828
2310000000,-115.244178771973
2320000000,-80.3296737670898
2330000000,-111.46703338623
2340000000,-81.8939971923828
2350000000,-110.342498779297
2360000000,-82.6709976196289
2370000000,-113.988952636719
2380000000,-81.6993560791016
2390000000,-118.229568481445
2400000000,-66.6854705810547
2410000000,-112.100601196289
2420000000,-81.9666595458984
2430000000,-111.172355651855
2440000000,-81.0112152099609
2450000000,-111.96752166748
2460000000,-80.4434127807617
2470000000,-110.573638916016
2480000000,-80.8229751586914
2490000000,-107.79411315918
2500000000,-60.0855674743652
2510000000,-111.845779418945
2520000000,-80.1190719604492
2530000000,-111.363639831543
2540000000,-79.9032135009766
2550000000,-112.384941101074
2560000000,-80.324462890625
2570000000,-112.021041870117
2580000000,-80.2827911376953
2590000000,-109.354469299316
2600000000,-58.5496978759766
2610000000,-114.656547546387
2620000000,-81.8147354125977
2630000000,-111.694488525391
2640000000,-81.3648529052734
2650000000,-111.230895996094
2660000000,-80.4939117431641
2670000000,-125.648643493652
2680000000,-80.6941070556641
2690000000,-115.048858642578
2700000000,-47.8359985351563
2710000000,-112.3984375
2720000000,-82.5414505004883
2730000000,-110.731895446777
2740000000,-82.245491027832
2750000000,-119.409996032715
2760000000,-83.6259765625
2770000000,-116.060729980469
2780000000,-82.0009002685547
2790000000,-111.855400085449
2800000000,-66.0883331298828
2810000000,-119.869369506836
2820000000,-82.1462783813477
2830000000,-110.5556640625
2840000000,-82.75390625
2850000000,-115.696792602539
2860000000,-82.5091857910156
2870000000,-113.422203063965
2880000000,-82.5459442138672
2890000000,-113.039619445801
2900000000,-32.5728569030762
2910000000,-112.846664428711
2920000000,-81.5564651489258
2930000000,-108.879455566406
2940000000,-81.9513168334961
2950000000,-111.154899597168
2960000000,-81.8407897949219
2970000000,-112.845916748047
2980000000,-82.3519515991211
2990000000,-110.348693847656
3000000000,-42.5598297119141
3010000000,-112.416488647461
3020000000,-83.1088333129883
3030000000,-113.633247375488
3040000000,-82.196533203125
3050000000,-114.177406311035
3060000000,-83.6911773681641
3070000000,-108.924880981445
3080000000,-82.7411499023438
3090000000,-115.993103027344
3100000000,-33.6819496154785
3110000000,-110.155349731445
3120000000,-81.371223449707
3130000000,-108.676071166992
3140000000,-80.7195358276367
3150000000,-113.038017272949
3160000000,-81.8973693847656
3170000000,-115.581153869629
3180000000,-82.3631286621094
3190000000,-114.73755645752
3200000000,-57.6076011657715
3210000000,-110.307815551758
3220000000,-82.1052398681641
3230000000,-117.652503967285
3240000000,-81.9845809936523
3250000000,-109.250877380371
3260000000,-81.9204177856445
3270000000,-111.224838256836
3280000000,-82.2598114013672
3290000000,-106.657295227051
3300000000,-47.5680961608887
3310000000,-118.913726806641
3320000000,-81.6381530761719
3330000000,-111.496940612793
3340000000,-80.975830078125
3350000000,-112.129135131836
3360000000,-80.7724761962891
3370000000,-115.649398803711
3380000000,-80.8898239135742
3390000000,-111.006072998047
3400000000,-63.4234085083008
3410000000,-107.351264953613
3420000000,-80.8629608154297
3430000000,-105.437400817871
3440000000,-79.3774871826172
3450000000,-108.809371948242
3460000000,-80.0646362304688
3470000000,-107.534851074219
3480000000,-80.0133972167969
3490000000,-112.040634155273
3500000000,-65.1652450561523
3510000000,-111.92854309082
3520000000,-79.6603317260742
3530000000,-106.693283081055
3540000000,-79.4739074707031
3550000000,-106.994094848633
3560000000,-79.3640441894531
3570000000,-107.842636108398
3580000000,-80.3397521972656
3590000000,-106.748634338379
3600000000,-71.2009658813477
3610000000,-108.575813293457
3620000000,-79.4878616333008
3630000000,-115.373657226563
3640000000,-80.495475769043
3650000000,-111.488494873047
3660000000,-79.8801727294922
3670000000,-111.702507019043
3680000000,-80.2450790405273
3690000000,-108.542083740234
3700000000,-74.6202926635742
3710000000,-111.348831176758
3720000000,-80.0161743164063
3730000000,-107.959510803223
3740000000,-80.1158599853516
3750000000,-110.87313079834
3760000000,-80.1846313476563
3770000000,-109.369354248047
3780000000,-79.5566635131836
3790000000,-107.479530334473
3800000000,-79.1247482299805
3810000000,-109.537269592285
3820000000,-80.2853164672852
3830000000,-107.913764953613
3840000000,-80.0707473754883
3850000000,-110.248603820801
3860000000,-79.7571029663086
3870000000,-114.444847106934
3880000000,-80.9027328491211
3890000000,-110.11116027832
3900000000,-74.3669815063477
3910000000,-110.530921936035
3920000000,-81.3226699829102
3930000000,-112.265098571777
3940000000,-81.1552734375
3950000000,-106.972434997559
3960000000,-82.5785903930664
3970000000,-116.446464538574
3980000000,-82.1362152099609
3990000000,-115.367546081543
4000000000,-81.5160522460938
4010000000,-108.168403625488
4020000000,-81.903190612793
4030000000,-108.42064666748
4040000000,-82.4460906982422
4050000000,-111.676322937012
4060000000,-81.9454803466797
4070000000,-108.318023681641
4080000000,-81.3379974365234
4090000000,-112.426658630371
4100000000,-63.5140724182129
4110000000,-116.330596923828
4120000000,-81.0074920654297
4130000000,-109.586975097656
4140000000,-79.8005981445313
4150000000,-107.348579406738
4160000000,-82.1679306030273
4170000000,-117.703872680664
4180000000,-80.7821044921875
4190000000,-109.246917724609
4200000000,-81.2037353515625
4210000000,-111.555244445801
4220000000,-81.0040969848633
4230000000,-111.549156188965
4240000000,-79.7990036010742
4250000000,-113.569931030273
4260000000,-81.3462295532227
4270000000,-109.385604858398
4280000000,-81.6429061889648
4290000000,-109.035552978516
4300000000,-68.2850189208984
4310000000,-111.544235229492
4320000000,-80.8375244140625
4330000000,-108.172569274902
4340000000,-80.5193099975586
4350000000,-109.581848144531
4360000000,-80.3360061645508
4370000000,-114.066200256348
4380000000,-81.0374298095703
4390000000,-111.379196166992
4400000000,-66.9247817993164
4410000000,-113.278800964355
4420000000,-80.0736236572266
4430000000,-108.345977783203
4440000000,-81.4439239501953
4450000000,-110.984375
4460000000,-80.464599609375
4470000000,-114.084526062012
4480000000,-81.1574096679688
4490000000,-114.590995788574
4500000000,-51.1069183349609
4510000000,-112.038177490234
4520000000,-80.0631713867188
4530000000,-111.052604675293
4540000000,-82.6447143554688
4550000000,-106.216461181641
4560000000,-81.791259765625
4570000000,-116.713218688965
4580000000,-81.3356094360352
4590000000,-109.941947937012
4600000000,-64.5838088989258
4610000000,-113.450927734375
4620000000,-81.9637069702148
4630000000,-109.181434631348
4640000000,-81.7665863037109
4650000000,-113.736206054688
4660000000,-82.5770416259766
4670000000,-110.926368713379
4680000000,-82.4144515991211
4690000000,-114.32112121582
4700000000,-64.3418960571289
4710000000,-109.514419555664
4720000000,-82.8677749633789
4730000000,-109.87491607666
4740000000,-83.2110443115234
4750000000,-107.231895446777
4760000000,-83.2754592895508
4770000000,-111.865211486816
4780000000,-82.7103500366211
4790000000,-110.40087890625
4800000000,-58.0483055114746
4810000000,-111.680404663086
4820000000,-82.8832778930664
4830000000,-114.838768005371
4840000000,-84.3335037231445
4850000000,-109.643096923828
4860000000,-83.9371719360352
4870000000,-110.911056518555
4880000000,-82.212776184082
4890000000,-113.23323059082
4900000000,-71.7687149047852
4910000000,-113.467544555664
4920000000,-83.6801910400391
4930000000,-110.603790283203
4940000000,-81.4169540405273
4950000000,-113.873832702637
4960000000,-83.5619430541992
4970000000,-109.221969604492
4980000000,-82.7824172973633
4990000000,-113.416213989258
5000000000,-72.7691268920898
5010000000,-115.105087280273
5020000000,-82.2398910522461
5030000000,-110.685012817383
5040000000,-81.5864639282227
5050000000,-110.63200378418
5060000000,-82.7434692382813
5070000000,-117.922790527344
5080000000,-80.1373519897461
5090000000,-112.453392028809
5100000000,-81.2696762084961
5110000000,-113.378463745117
5120000000,-82.5467300415039
5130000000,-112.745445251465
5140000000,-82.390625
5150000000,-110.927398681641
5160000000,-81.6561737060547
5170000000,-118.047859191895
5180000000,-81.8261337280273
5190000000,-110.996795654297
5200000000,-81.5291442871094
5210000000,-111.377166748047
5220000000,-83.1315765380859
5230000000,-109.633102416992
5240000000,-82.9940948486328
5250000000,-108.385368347168
5260000000,-80.8010635375977
5270000000,-113.158721923828
5280000000,-81.2041397094727
5290000000,-114.675422668457
5300000000,-81.3671340942383
5310000000,-110.387977600098
5320000000,-80.6541900634766
5330000000,-107.801277160645
5340000000,-81.4377212524414
5350000000,-119.674156188965
5360000000,-80.4589385986328
5370000000,-107.841262817383
5380000000,-81.0198135375977
5390000000,-111.356391906738
5400000000,-82.7200775146484
5410000000,-108.976341247559
5420000000,-82.0713119506836
5430000000,-112.282424926758
5440000000,-82.2762908935547
5450000000,-111.256256103516
5460000000,-81.7315521240234
5470000000,-110.615142822266
5480000000,-81.9711761474609
5490000000,-108.748695373535
5500000000,-81.5923080444336
5510000000,-112.001342773438
5520000000,-83.1103286743164
5530000000,-117.892448425293
5540000000,-82.9833068847656
5550000000,-110.110046386719
5560000000,-82.4765548706055
5570000000,-114.678581237793
5580000000,-81.4983673095703
5590000000,-116.207244873047
5600000000,-81.8584671020508
5610000000,-109.385604858398
5620000000,-82.4882354736328
5630000000,-108.722610473633
5640000000,-82.703369140625
5650000000,-116.025352478027
5660000000,-82.6541748046875
5670000000,-110.644165039063
5680000000,-82.7483291625977
5690000000,-110.671524047852
5700000000,-61.421272277832
5710000000,-113.456924438477
5720000000,-82.8467102050781
5730000000,-111.945739746094
5740000000,-82.7867813110352
5750000000,-115.351890563965
5760000000,-83.5196838378906
5770000000,-113.597671508789
5780000000,-83.1643600463867
5790000000,-115.679618835449
5800000000,-64.5569000244141
5810000000,-109.860908508301
5820000000,-82.9267730712891
5830000000,-114.372444152832
5840000000,-83.1511993408203
5850000000,-110.90274810791
5860000000,-83.3866348266602
5870000000,-111.623840332031
5880000000,-81.625129699707
5890000000,-113.314872741699
5900000000,-67.0402908325195
5910000000,-113.159866333008
5920000000,-82.1102066040039
5930000000,-113.045928955078
5940000000,-81.6839294433594
5950000000,-114.82022857666
5960000000,-82.828498840332
5970000000,-117.580772399902
5980000000,-82.5778427124023
5990000000,-110.913848876953
6000000000,-60.971076965332
6010000000,-109.786140441895
6020000000,-82.7626037597656
6030000000,-109.554832458496
6040000000,-81.6370315551758
6050000000,-111.60319519043
6060000000,-82.3533935546875
6070000000,-109.622528076172
6080000000,-81.3848037719727
6090000000,-107.885162353516
6100000000,-63.6838111877441
6110000000,-112.62621307373
6120000000,-81.7427291870117
6130000000,-111.469619750977
6140000000,-82.1344604492188
6150000000,-104.706680297852
6160000000,-80.852424621582
6170000000,-111.557632446289
6180000000,-81.8313522338867
6190000000,-111.131965637207
6200000000,-62.1187744140625
6210000000,-109.738746643066
6220000000,-79.9329223632813
6230000000,-108.365364074707
6240000000,-80.5252990722656
6250000000,-109.716857910156
6260000000,-81.2845306396484
6270000000,-108.124160766602
6280000000,-79.7163238525391
6290000000,-108.861404418945
6300000000,-61.8841171264648
6310000000,-110.744071960449
6320000000,-80.0984115600586
6330000000,-115.490234375
6340000000,-79.087272644043
6350000000,-112.303321838379
6360000000,-81.3282699584961
6370000000,-113.521362304688
6380000000,-80.9875869750977
6390000000,-111.368827819824
6400000000,-74.6001434326172
6410000000,-110.112693786621
6420000000,-81.2453231811523
6430000000,-110.168113708496
6440000000,-81.150520324707
6450000000,-108.893264770508
6460000000,-81.3083877563477
6470000000,-113.54434967041
6480000000,-81.7089614868164
6490000000,-110.870079040527
6500000000,-68.7180099487305
6510000000,-106.293190002441
6520000000,-80.9815979003906
6530000000,-108.333641052246
6540000000,-81.236442565918
6550000000,-109.014785766602
6560000000,-79.6542663574219
6570000000,-110.740242004395
6580000000,-80.9266510009766
6590000000,-109.852722167969
6600000000,-77.37060546875
6610000000,-111.986755371094
6620000000,-79.1928558349609
6630000000,-109.63752746582
6640000000,-80.1678466796875
6650000000,-108.242408752441
6660000000,-80.7409744262695
6670000000,-105.68172454834
6680000000,-80.2799224853516
6690000000,-108.195320129395
6700000000,-77.5678634643555
6710000000,-104.888679504395
6720000000,-79.6383438110352
6730000000,-107.98120880127
6740000000,-79.2318496704102
6750000000,-106.86100769043
6760000000,-78.2842407226563
6770000000,-108.858047485352
6780000000,-78.7939071655273
6790000000,-106.181610107422
6800000000,-77.4901428222656
6810000000,-108.190742492676
6820000000,-79.0629119873047
6830000000,-105.77140045166
6840000000,-78.6594543457031
6850000000,-106.363212585449
6860000000,-77.2261428833008
6870000000,-110.097541809082
6880000000,-78.6861190795898
6890000000,-105.173065185547
6900000000,-77.1824111938477
6910000000,-111.496879577637
6920000000,-78.3121948242188
6930000000,-118.20280456543
6940000000,-78.4706802368164
6950000000,-109.246299743652
6960000000,-77.4388122558594
6970000000,-108.863731384277
6980000000,-77.1099472045898
6990000000,-104.970672607422
7000000000,-65.1010971069336
7010000000,-108.513778686523
7020000000,-78.1791610717773
7030000000,-113.374549865723
7040000000,-76.3872528076172
7050000000,-106.319801330566
7060000000,-76.0655975341797
7070000000,-107.377731323242
7080000000,-79.0436935424805
7090000000,-107.515464782715
7100000000,-76.1358947753906
7110000000,-109.191902160645
7120000000,-77.7743225097656
7130000000,-107.576858520508
7140000000,-76.8782119750977
7150000000,-106.808143615723
7160000000,-77.9197845458984
7170000000,-106.12580871582
7180000000,-77.6560440063477
7190000000,-109.493843078613
7200000000,-71.3545761108398
7210000000,-108.468620300293
7220000000,-77.2219161987305
7230000000,-106.447280883789
7240000000,-77.5157623291016
7250000000,-104.871673583984
7260000000,-78.6397476196289
7270000000,-110.339775085449
7280000000,-79.3308868408203
7290000000,-107.776000976563
7300000000,-67.9663925170898
7310000000,-105.93920135498
7320000000,-78.7996444702148
7330000000,-109.913757324219
7340000000,-77.6094512939453
7350000000,-111.570236206055
7360000000,-78.7738647460938
7370000000,-106.15404510498
7380000000,-77.2224731445313
7390000000,-110.131164550781
7400000000,-57.4027366638184
7410000000,-107.274421691895
7420000000,-78.450813293457
7430000000,-104.149948120117
7440000000,-77.7438049316406
7450000000,-104.827857971191
7460000000,-77.226188659668
7470000000,-107.02131652832
7480000000,-77.587890625
7490000000,-105.097785949707
7500000000,-78.2254791259766
7510000000,-106.446243286133
7520000000,-76.588737487793
7530000000,-109.945106506348
7540000000,-79.0328903198242
7550000000,-109.175109863281
7560000000,-76.2490844726563
7570000000,-102.900634765625
7580000000,-77.4973373413086
7590000000,-110.519599914551
7600000000,-60.2039260864258
7610000000,-115.956771850586
7620000000,-83.1080551147461
7630000000,-110.346214294434
7640000000,-82.7466888427734
7650000000,-111.581687927246
7660000000,-83.4155044555664
7670000000,-111.654502868652
7680000000,-83.1973495483398
7690000000,-112.614646911621
7700000000,-75.8720855712891
7710000000,-112.21061706543
7720000000,-82.0653381347656
7730000000,-110.210189819336
7740000000,-84.1342239379883
7750000000,-111.510902404785
7760000000,-83.6506195068359
7770000000,-113.500732421875
7780000000,-84.0836029052734
7790000000,-115.402610778809
7800000000,-79.5677947998047
7810000000,-117.207145690918
7820000000,-82.790153503418
7830000000,-112.73649597168
7840000000,-83.929931640625
7850000000,-117.563926696777
7860000000,-83.3543395996094
7870000000,-110.906089782715
7880000000,-83.8510360717773
7890000000,-113.448944091797
7900000000,-74.0159072875977
7910000000,-112.032409667969
7920000000,-83.6625823974609
7930000000,-114.44947052002
7940000000,-83.5074844360352
7950000000,-113.500556945801
7960000000,-82.7695388793945
7970000000,-111.847839355469
7980000000,-83.707893371582
7990000000,-113.744590759277
8000000000,-69.9704818725586
8010000000,-112.31681060791
8020000000,-82.0392379760742
8030000000,-114.238327026367
8040000000,-84.1834259033203
8050000000,-113.79948425293
8060000000,-84.8477020263672
8070000000,-113.862297058105
8080000000,-83.2529907226563
8090000000,-112.736892700195
8100000000,-82.286003112793
8110000000,-113.093154907227
8120000000,-83.0176620483398
8130000000,-111.109085083008
8140000000,-83.72705078125
8150000000,-108.281150817871
8160000000,-82.6471862792969
8170000000,-115.440422058105
8180000000,-83.5707702636719
8190000000,-113.558334350586
8200000000,-80.4569473266602
8210000000,-111.616569519043
8220000000,-82.9867401123047
8230000000,-112.030227661133
8240000000,-84.4653778076172
8250000000,-109.877288818359
8260000000,-82.2004470825195
8270000000,-114.414169311523
8280000000,-82.2408752441406
8290000000,-115.902755737305
8300000000,-83.0543746948242
8310000000,-109.922477722168
8320000000,-82.0408325195313
8330000000,-109.291366577148
8340000000,-82.6704864501953
8350000000,-111.536964416504
8360000000,-82.2657165527344
8370000000,-115.341110229492
8380000000,-82.8200912475586
8390000000,-110.574996948242
8400000000,-79.7627563476563
8410000000,-110.737358093262
8420000000,-83.4607391357422
8430000000,-111.244735717773
8440000000,-81.6671447753906
8450000000,-110.46745300293
8460000000,-81.8217468261719
8470000000,-113.428047180176
8480000000,-83.1128387451172
8490000000,-113.708061218262
8500000000,-82.3196563720703
8510000000,-109.185317993164
8520000000,-81.4929809570313
8530000000,-110.076774597168
8540000000,-81.8755722045898
8550000000,-111.734992980957
8560000000,-81.6512451171875
8570000000,-114.324974060059
8580000000,-81.848991394043
8590000000,-117.129241943359
8600000000,-77.4614639282227
8610000000,-114.013061523438
8620000000,-81.7386093139648
8630000000,-107.75511932373
8640000000,-81.1465835571289
8650000000,-112.79402923584
8660000000,-80.5589904785156
8670000000,-108.927177429199
8680000000,-81.4342498779297
8690000000,-107.031265258789
8700000000,-75.6797256469727
8710000000,-110.005043029785
8720000000,-80.6574020385742
8730000000,-111.454643249512
8740000000,-81.0850296020508
8750000000,-107.394065856934
8760000000,-81.0149078369141
8770000000,-109.462013244629
8780000000,-78.9668121337891
8790000000,-107.629737854004
8800000000,-76.3892593383789
8810000000,-112.832214355469
8820000000,-81.036979675293
8830000000,-110.591758728027
8840000000,-80.6657257080078
8850000000,-108.516746520996
8860000000,-79.6327667236328
8870000000,-111.224647521973
8880000000,-81.3380432128906
8890000000,-110.288787841797
8900000000,-78.2604827880859
8910000000,-112.403312683105
8920000000,-79.4723434448242
8930000000,-109.902862548828
8940000000,-81.1749496459961
8950000000,-110.450569152832
8960000000,-80.4263610839844
8970000000,-110.65892791748
8980000000,-80.6650161743164
8990000000,-113.216514587402
9000000000,-79.8303527832031
9010000000,-107.525024414063
9020000000,-80.5437774658203
9030000000,-111.163902282715
9040000000,-80.1933288574219
9050000000,-107.606033325195
9060000000,-81.0780639648438
9070000000,-110.179977416992
9080000000,-78.3133163452148
9090000000,-109.249877929688
9100000000,-77.7958297729492
9110000000,-109.017974853516
9120000000,-79.7168350219727
9130000000,-114.238876342773
9140000000,-77.9641036987305
9150000000,-109.283248901367
9160000000,-80.3439254760742
9170000000,-106.331367492676
9180000000,-79.0241775512695
9190000000,-109.856750488281
9200000000,-77.942756652832
9210000000,-110.736389160156
9220000000,-79.7891845703125
9230000000,-113.027565002441
9240000000,-79.2544555664063
9250000000,-112.031585693359
9260000000,-78.9313278198242
9270000000,-108.59920501709
9280000000,-79.724983215332
9290000000,-110.399490356445
9300000000,-76.4739990234375
9310000000,-109.279312133789
9320000000,-79.744140625
9330000000,-109.006782531738
9340000000,-79.176155090332
9350000000,-108.705535888672
9360000000,-79.2543106079102
9370000000,-107.594345092773
9380000000,-79.4046249389648
9390000000,-109.005828857422
9400000000,-76.6656112670898
9410000000,-107.16332244873
9420000000,-80.1849746704102
9430000000,-106.776206970215
9440000000,-79.6942901611328
9450000000,-110.440444946289
9460000000,-79.5485992431641
9470000000,-109.191558837891
9480000000,-79.0339050292969
9490000000,-110.148765563965
9500000000,-79.3852615356445
9510000000,-113.97110748291
9520000000,-79.2590408325195
9530000000,-105.374618530273
9540000000,-78.6935043334961
9550000000,-112.363227844238
9560000000,-78.974609375
9570000000,-108.604911804199
9580000000,-82.4711608886719
9590000000,-111.057662963867
9600000000,-80.545295715332
9610000000,-110.301856994629
9620000000,-82.3144989013672
9630000000,-110.205154418945
9640000000,-81.3305206298828
9650000000,-109.057525634766
9660000000,-81.7095794677734
9670000000,-108.273002624512
9680000000,-81.0446929931641
9690000000,-111.784698486328
9700000000,-81.3385772705078
9710000000,-109.572593688965
9720000000,-81.199836730957
9730000000,-113.52848815918
9740000000,-80.6307144165039
9750000000,-109.75757598877
9760000000,-81.0351638793945
9770000000,-106.420570373535
9780000000,-80.0898971557617
9790000000,-113.73136138916
9800000000,-80.2651901245117
9810000000,-108.042587280273
9820000000,-81.1399612426758
9830000000,-108.273887634277
9840000000,-81.5366973876953
9850000000,-111.635887145996
9860000000,-80.7161178588867
9870000000,-118.947959899902
9880000000,-81.0137023925781
9890000000,-110.068534851074
9900000000,-79.1002197265625
9910000000,-109.566009521484
9920000000,-79.0430068969727
