Trace
Swept SA
A.21.04,N9000B
2330000000,-107.871124267578
2340000000,-81.9429779052734
2350000000,-110.832641601563
2360000000,-82.4071502685547
2370000000,-112.029457092285
2380000000,-81.774284362793
2390000000,-110.075492858887
2400000000,-54.8958702087402
2410000000,-109.397567749023
2420000000,-81.6980590820313
2430000000,-111.941986083984
2440000000,-80.2898483276367
2450000000,-120.206886291504
2460000000,-81.1180267333984
2470000000,-111.305450439453
2480000000,-81.0578689575195
2490000000,-108.061294555664
2500000000,-61.7410125732422
2510000000,-109.168350219727
2520000000,-81.3065719604492
2530000000,-110.353897094727
2540000000,-80.2338027954102
2550000000,-112.858619689941
2560000000,-79.8362274169922
2570000000,-114.391204833984
2580000000,-80.7112884521484
2590000000,-111.344413757324
2600000000,-37.0868377685547
2610000000,-107.575256347656
2620000000,-79.779426574707
2630000000,-108.851066589355
2640000000,-81.2866287231445
2650000000,-109.435241699219
2660000000,-80.2075042724609
2670000000,-113.89917755127
2680000000,-80.4323272705078
2690000000,-107.943885803223
2700000000,-47.9439849853516
2710000000,-112.222496032715
2720000000,-82.4022521972656
2730000000,-109.665397644043
2740000000,-82.2142562866211
2750000000,-111.064872741699
2760000000,-82.2385177612305
2770000000,-113.809135437012
2780000000,-80.8369827270508
2790000000,-111.047706604004
2800000000,-26.9700202941895
2810000000,-113.866012573242
2820000000,-83.3958892822266
2830000000,-108.737869262695
2840000000,-82.5845108032227
2850000000,-112.250091552734
2860000000,-82.0004196166992
2870000000,-114.358467102051
2880000000,-81.1573181152344
2890000000,-119.505165100098
2900000000,-29.8598022460938
2910000000,-111.299407958984
2920000000,-80.80224609375
2930000000,-112.184776306152
2940000000,-81.5942230224609
2950000000,-111.107604980469
2960000000,-81.7347106933594
2970000000,-108.970596313477
2980000000,-82.6325454711914
2990000000,-114.788436889648
3000000000,-25.9820251464844
3010000000,-115.73690032959
3020000000,-82.0440444946289
3030000000,-108.365531921387
3040000000,-83.4647216796875
3050000000,-111.515922546387
3060000000,-82.2565612792969
3070000000,-111.369277954102
3080000000,-82.9014434814453
3090000000,-110.700592041016
3100000000,-50.9021110534668
3110000000,-111.117080688477
3120000000,-80.744873046875
3130000000,-113.342926025391
3140000000,-80.9853286743164
3150000000,-113.140441894531
3160000000,-82.4386978149414
3170000000,-110.815071105957
3180000000,-81.1233596801758
3190000000,-114.683006286621
3200000000,-37.863639831543
3210000000,-109.672416687012
3220000000,-83.0818634033203
3230000000,-110.12133026123
3240000000,-81.8372039794922
3250000000,-108.822402954102
3260000000,-81.2083358764648
3270000000,-112.597511291504
3280000000,-81.3083877563477
3290000000,-108.129341125488
3300000000,-66.371337890625
3310000000,-120.347114562988
3320000000,-80.9910430908203
3330000000,-113.679779052734
3340000000,-80.8279876708984
3350000000,-110.838554382324
3360000000,-81.8704681396484
3370000000,-114.583473205566
3380000000,-80.479248046875
3390000000,-107.77059173584
3400000000,-53.4985466003418
3410000000,-112.954383850098
3420000000,-80.4655990600586
3430000000,-107.151031494141
3440000000,-78.9131774902344
3450000000,-109.719734191895
3460000000,-79.0545120239258
3470000000,-108.141586303711
3480000000,-79.6207962036133
3490000000,-118.100067138672
3500000000,-72.824592590332
3510000000,-111.277153015137
3520000000,-78.828971862793
3530000000,-114.251190185547
3540000000,-79.889892578125
3550000000,-111.020812988281
3560000000,-79.2762222290039
3570000000,-106.683715820313
3580000000,-79.3710784912109
3590000000,-107.574935913086
3600000000,-79.8825531005859
3610000000,-110.482856750488
3620000000,-79.6210327148438
3630000000,-110.051422119141
3640000000,-79.1511459350586
3650000000,-111.488151550293
3660000000,-79.6830368041992
3670000000,-108.839500427246
3680000000,-80.6659774780273
3690000000,-107.562744140625
3700000000,-79.5298461914063
3710000000,-106.349533081055
3720000000,-79.9843215942383
3730000000,-112.169151306152
3740000000,-80.7032470703125
3750000000,-110.645332336426
3760000000,-78.9767303466797
3770000000,-113.54670715332
3780000000,-79.0615158081055
3790000000,-109.756607055664
3800000000,-78.0804901123047
3810000000,-109.065475463867
3820000000,-80.52197265625
3830000000,-114.375221252441
3840000000,-79.7759704589844
3850000000,-107.742149353027
3860000000,-80.4478073120117
3870000000,-110.07300567627
3880000000,-80.7156982421875
3890000000,-110.991760253906
3900000000,-80.9548797607422
3910000000,-112.498962402344
3920000000,-80.8566589355469
3930000000,-115.428375244141
3940000000,-80.6855163574219
3950000000,-109.768325805664
3960000000,-81.0776443481445
3970000000,-115.673652648926
3980000000,-81.2732238769531
3990000000,-110.531929016113
4000000000,-81.5619735717773
4010000000,-116.259788513184
4020000000,-81.5213317871094
4030000000,-108.017456054688
4040000000,-80.9405670166016
4050000000,-109.72484588623
4060000000,-81.8851776123047
4070000000,-107.546714782715
4080000000,-79.5043334960938
4090000000,-108.859817504883
4100000000,-81.8711929321289
4110000000,-107.118232727051
4120000000,-79.9710311889648
4130000000,-109.288414001465
4140000000,-80.8590240478516
4150000000,-117.090965270996
4160000000,-79.1373901367188
4170000000,-114.792549133301
4180000000,-79.9118270874023
4190000000,-106.532745361328
4200000000,-79.9423904418945
4210000000,-109.399032592773
4220000000,-80.705322265625
4230000000,-110.298240661621
4240000000,-81.4409713745117
4250000000,-106.738456726074
4260000000,-78.5370330810547
4270000000,-110.994926452637
4280000000,-80.7153930664063
4290000000,-108.364723205566
4300000000,-81.1285705566406
4310000000,-112.036148071289
4320000000,-80.2692718505859
4330000000,-113.629852294922
4340000000,-81.287467956543
4350000000,-109.981513977051
4360000000,-78.7316589355469
4370000000,-108.969024658203
4380000000,-80.540657043457
4390000000,-112.804191589355
4400000000,-80.9847869873047
4410000000,-109.499656677246
4420000000,-80.7446746826172
4430000000,-110.605934143066
4440000000,-80.6564025878906
4450000000,-111.300979614258
4460000000,-81.4318542480469
4470000000,-109.268493652344
4480000000,-80.0252838134766
4490000000,-113.634689331055
4500000000,-81.3838424682617
4510000000,-111.050704956055
4520000000,-81.5041809082031
4530000000,-109.013511657715
4540000000,-81.8621520996094
