Trace
Swept SA
A.21.04,N9000B
1620000000,-83.3787307739258
1630000000,-112.079856872559
1640000000,-81.698356628418
1650000000,-112.013893127441
1660000000,-83.0713424682617
1670000000,-111.576400756836
1680000000,-83.0994186401367
1690000000,-110.341453552246
1700000000,-51.784969329834
1710000000,-119.122375488281
1720000000,-82.2216033935547
1730000000,-111.095634460449
1740000000,-83.7675704956055
1750000000,-109.967071533203
1760000000,-82.7904663085938
1770000000,-114.133422851563
1780000000,-82.1430130004883
1790000000,-113.141731262207
1800000000,-62.2557334899902
1810000000,-110.842918395996
1820000000,-83.6573333740234
1830000000,-109.540908813477
1840000000,-83.329963684082
1850000000,-112.140335083008
1860000000,-82.3772201538086
1870000000,-108.236297607422
1880000000,-82.6895980834961
1890000000,-114.341804504395
1900000000,-38.6017761230469
1910000000,-112.318496704102
1920000000,-81.4772338867188
1930000000,-117.807266235352
1940000000,-81.8050079345703
1950000000,-111.736740112305
1960000000,-82.2854690551758
1970000000,-112.695930480957
1980000000,-82.9143524169922
1990000000,-115.194526672363
2000000000,-46.011791229248
2010000000,-111.596229553223
2020000000,-81.8585510253906
2030000000,-112.48518371582
2040000000,-81.3959045410156
2050000000,-112.094795227051
2060000000,-82.7634887695313
2070000000,-110.948921203613
2080000000,-81.9489440917969
2090000000,-108.17064666748
2100000000,-37.3969612121582
2110000000,-111.401847839355
2120000000,-82.1434783935547
2130000000,-115.130416870117
2140000000,-81.0970001220703
2150000000,-110.974578857422
2160000000,-79.5540390014648
2170000000,-110.062843322754
2180000000,-80.5303955078125
2190000000,-105.666694641113
2200000000,-53.5301284790039
2210000000,-108.212814331055
2220000000,-79.9527206420898
2230000000,-107.678169250488
2240000000,-80.7578582763672
2250000000,-108.664840698242
2260000000,-79.7578048706055
2270000000,-115.004188537598
2280000000,-80.2024993896484
2290000000,-105.983772277832
2300000000,-53.0664939880371
2310000000,-109.19800567627
2320000000,-80.1248016357422
2330000000,-111.170928955078
2340000000,-79.8701782226563
2350000000,-113.688163757324
2360000000,-81.5156860351563
2370000000,-110.001068115234
2380000000,-81.2726364135742
2390000000,-110.762390136719
2400000000,-57.34619140625
2410000000,-112.00456237793
2420000000,-81.002555847168
2430000000,-114.754875183105
2440000000,-82.196891784668
2450000000,-108.392074584961
2460000000,-80.6081771850586
2470000000,-111.034172058105
2480000000,-81.5383529663086
2490000000,-110.689743041992
2500000000,-65.8523406982422
2510000000,-110.400749206543
2520000000,-79.4914016723633
2530000000,-108.510841369629
2540000000,-80.6892395019531
2550000000,-109.370719909668
2560000000,-79.7627487182617
2570000000,-110.083938598633
2580000000,-80.9307174682617
2590000000,-107.129287719727
2600000000,-69.2082061767578
2610000000,-109.141899108887
2620000000,-80.0660629272461
2630000000,-118.350654602051
2640000000,-80.753662109375
2650000000,-108.389808654785
2660000000,-81.5925979614258
2670000000,-121.463836669922
2680000000,-82.3816146850586
2690000000,-110.262840270996
2700000000,-56.5952568054199
2710000000,-112.769073486328
2720000000,-81.1064834594727
2730000000,-112.054473876953
2740000000,-81.4315795898438
2750000000,-109.608680725098
2760000000,-82.3960342407227
2770000000,-109.265289306641
2780000000,-81.6440658569336
2790000000,-112.709281921387
2800000000,-60.8815383911133
2810000000,-116.276824951172
2820000000,-83.0340728759766
2830000000,-112.948280334473
2840000000,-82.1681442260742
2850000000,-113.776573181152
2860000000,-81.6777496337891
2870000000,-110.095916748047
2880000000,-82.6544952392578
2890000000,-109.831901550293
2900000000,-37.028190612793
2910000000,-115.170074462891
2920000000,-81.6672134399414
2930000000,-107.593040466309
2940000000,-83.3042602539063
2950000000,-113.139602661133
2960000000,-82.6999740600586
2970000000,-111.165977478027
2980000000,-82.6876220703125
2990000000,-112.244911193848
3000000000,-51.7677383422852
3010000000,-115.085006713867
3020000000,-82.2363357543945
3030000000,-115.110565185547
3040000000,-82.4338226318359
3050000000,-108.346420288086
3060000000,-82.5456161499023
3070000000,-109.619567871094
3080000000,-82.3648452758789
3090000000,-108.678596496582
3100000000,-37.4103126525879
3110000000,-110.655212402344
3120000000,-82.1356353759766
3130000000,-110.499481201172
3140000000,-82.4572219848633
3150000000,-113.256217956543
3160000000,-82.2467956542969
3170000000,-109.147239685059
3180000000,-80.6090240478516
3190000000,-109.304626464844
3200000000,-56.610107421875
3210000000,-111.072914123535
3220000000,-81.3348541259766
3230000000,-112.17741394043
3240000000,-80.3136978149414
3250000000,-110.812805175781
3260000000,-81.0320281982422
3270000000,-109.799018859863
3280000000,-81.4319610595703
3290000000,-111.972076416016
3300000000,-50.2477531433105
3310000000,-108.332336425781
3320000000,-81.6155166625977
3330000000,-109.393661499023
3340000000,-80.6980285644531
3350000000,-110.568023681641
3360000000,-79.8011856079102
3370000000,-106.771011352539
3380000000,-80.5663757324219
3390000000,-113.898887634277
3400000000,-76.7237243652344
3410000000,-108.033187866211
3420000000,-79.5947189331055
3430000000,-112.116241455078
3440000000,-79.3551483154297
3450000000,-111.579719543457
3460000000,-80.1417922973633
3470000000,-108.898490905762
3480000000,-79.8054656982422
3490000000,-110.342758178711
3500000000,-67.3383636474609
3510000000,-109.251113891602
3520000000,-79.1203918457031
3530000000,-110.174369812012
3540000000,-79.8743057250977
3550000000,-108.778671264648
3560000000,-79.9362716674805
3570000000,-106.065841674805
3580000000,-79.3262939453125
3590000000,-107.224258422852
3600000000,-80.5867538452148
3610000000,-119.08325958252
3620000000,-79.879997253418
3630000000,-111.577041625977
3640000000,-79.2560501098633
3650000000,-108.280799865723
3660000000,-79.8169784545898
3670000000,-110.932456970215
3680000000,-79.9266815185547
3690000000,-112.824089050293
3700000000,-64.0575256347656
3710000000,-107.767852783203
3720000000,-80.2075805664063
3730000000,-118.832534790039
3740000000,-79.7951583862305
3750000000,-108.196128845215
3760000000,-79.7761459350586
3770000000,-110.705627441406
3780000000,-79.7518310546875
3790000000,-107.024200439453
3800000000,-79.5272064208984
3810000000,-111.102531433105
3820000000,-80.4839477539063
3830000000,-107.764350891113
3840000000,-79.7532272338867
3850000000,-111.387252807617
3860000000,-80.9928436279297
3870000000,-115.08251953125
3880000000,-80.1631088256836
3890000000,-116.273139953613
3900000000,-68.5412063598633
3910000000,-111.074203491211
3920000000,-81.4205322265625
3930000000,-112.455924987793
3940000000,-81.3545455932617
3950000000,-112.81713104248
3960000000,-81.8709564208984
3970000000,-108.239189147949
3980000000,-80.884895324707
3990000000,-111.577499389648
4000000000,-69.1222229003906
4010000000,-116.438842773438
4020000000,-82.7505798339844
4030000000,-108.771141052246
4040000000,-80.7681045532227
4050000000,-113.490966796875
4060000000,-80.5761489868164
4070000000,-112.526306152344
4080000000,-80.1547698974609
4090000000,-113.96085357666
4100000000,-67.3159103393555
4110000000,-109.30339050293
4120000000,-80.401969909668
4130000000,-109.839584350586
4140000000,-79.8450317382813
4150000000,-108.164810180664
4160000000,-80.5649108886719
4170000000,-108.517013549805
4180000000,-81.3243713378906
4190000000,-109.655387878418
4200000000,-79.8979568481445
4210000000,-107.963912963867
4220000000,-80.5160675048828
4230000000,-113.427955627441
4240000000,-81.354133605957
4250000000,-116.527908325195
4260000000,-81.7610778808594
4270000000,-106.987609863281
4280000000,-80.6163101196289
4290000000,-110.434944152832
4300000000,-67.1773071289063
4310000000,-105.710510253906
4320000000,-80.5246124267578
4330000000,-114.165145874023
4340000000,-80.9627151489258
4350000000,-109.853881835938
4360000000,-80.2122421264648
4370000000,-109.579689025879
4380000000,-80.7165603637695
4390000000,-107.744346618652
4400000000,-78.8568801879883
4410000000,-111.49730682373
4420000000,-81.2837524414063
4430000000,-108.61385345459
4440000000,-81.595832824707
4450000000,-110.91577911377
4460000000,-80.5984420776367
4470000000,-113.44995880127
4480000000,-80.1665954589844
4490000000,-107.26229095459
4500000000,-77.9713973999023
4510000000,-109.206436157227
4520000000,-81.817008972168
4530000000,-112.610511779785
4540000000,-81.2144012451172
4550000000,-117.835723876953
4560000000,-82.3505554199219
4570000000,-110.910140991211
4580000000,-81.4024047851563
4590000000,-112.756561279297
4600000000,-81.7217712402344
4610000000,-110.859214782715
4620000000,-82.8067092895508
4630000000,-112.571365356445
4640000000,-80.2485809326172
4650000000,-111.761253356934
4660000000,-82.7335205078125
4670000000,-113.020439147949
4680000000,-83.118522644043
4690000000,-112.79874420166
4700000000,-74.9491958618164
4710000000,-115.231628417969
4720000000,-82.7474899291992
4730000000,-110.747779846191
4740000000,-82.6894989013672
4750000000,-110.207679748535
4760000000,-83.0839233398438
4770000000,-121.040237426758
4780000000,-82.7986755371094
4790000000,-115.128227233887
4800000000,-71.5200653076172
4810000000,-112.943603515625
4820000000,-81.76220703125
4830000000,-118.178596496582
4840000000,-81.9956207275391
4850000000,-110.084327697754
4860000000,-83.7126617431641
4870000000,-113.959205627441
4880000000,-83.1800994873047
4890000000,-118.213562011719
4900000000,-66.6576614379883
4910000000,-114.447227478027
4920000000,-83.147102355957
4930000000,-113.565574645996
4940000000,-83.7831344604492
4950000000,-114.123847961426
4960000000,-82.5970840454102
4970000000,-114.099411010742
4980000000,-82.961181640625
4990000000,-109.677360534668
5000000000,-71.7538146972656
5010000000,-109.699508666992
5020000000,-81.996208190918
5030000000,-111.522994995117
5040000000,-82.9322891235352
5050000000,-111.608352661133
5060000000,-82.7938766479492
5070000000,-112.401435852051
5080000000,-82.9118194580078
5090000000,-109.561408996582
5100000000,-64.864128112793
5110000000,-110.802337646484
5120000000,-82.7160720825195
5130000000,-109.627777099609
5140000000,-82.2864761352539
5150000000,-110.879219055176
5160000000,-82.0734710693359
5170000000,-112.291603088379
5180000000,-82.4568710327148
5190000000,-118.918563842773
5200000000,-76.5004730224609
5210000000,-113.448669433594
5220000000,-82.3308258056641
5230000000,-111.979393005371
5240000000,-79.9503936767578
5250000000,-115.15934753418
5260000000,-81.3241195678711
5270000000,-112.10717010498
5280000000,-82.5351791381836
5290000000,-112.060775756836
5300000000,-82.6834716796875
5310000000,-108.833503723145
5320000000,-82.6457366943359
5330000000,-111.097694396973
5340000000,-82.8437881469727
5350000000,-108.044090270996
5360000000,-80.7794494628906
5370000000,-114.634475708008
5380000000,-82.4462509155273
5390000000,-109.684494018555
5400000000,-82.6683807373047
5410000000,-110.273063659668
5420000000,-81.4113845825195
5430000000,-110.384284973145
5440000000,-81.5498123168945
5450000000,-107.392074584961
5460000000,-82.8940505981445
5470000000,-113.154525756836
5480000000,-82.0934982299805
5490000000,-114.191505432129
5500000000,-77.0675735473633
5510000000,-108.626754760742
5520000000,-81.7224578857422
5530000000,-111.233695983887
5540000000,-82.6986923217773
5550000000,-114.092239379883
5560000000,-82.7533798217773
5570000000,-112.39574432373
5580000000,-81.5054244995117
5590000000,-110.78670501709
5600000000,-78.0989379882813
5610000000,-116.159027099609
5620000000,-83.2748336791992
5630000000,-113.505493164063
5640000000,-83.0972213745117
5650000000,-113.667434692383
5660000000,-83.225944519043
5670000000,-113.053955078125
5680000000,-83.7758865356445
5690000000,-112.433174133301
5700000000,-73.1574325561523
5710000000,-111.178047180176
5720000000,-83.7528915405273
5730000000,-110.734489440918
5740000000,-81.3007736206055
5750000000,-110.648963928223
5760000000,-84.0153579711914
