Trace
Swept SA
A.21.04,N9000B
3840000,-81.4836807250977
3880000,-105.760917663574
3920000,-88.2958908081055
3960000,-95.2668991088867
4000000,-88.0904006958008
4040000,-99.6264724731445
4080000,-90.4226684570313
4120000,-100.846900939941
4160000,-86.0203247070313
4200000,-95.5609893798828
4240000,-90.2169036865234
4280000,-104.82755279541
4320000,-87.8581237792969
4360000,-93.2631607055664
4400000,-85.3137130737305
4440000,-92.5951080322266
4480000,-87.6728363037109
4520000,-95.3809814453125
4560000,-90.9329071044922
4600000,-99.6405639648438
4640000,-88.1579971313477
4680000,-101.209289550781
4720000,-89.7446441650391
4760000,-95.0563735961914
4800000,-90.3050155639648
4840000,-96.5358505249023
4880000,-87.4606628417969
4920000,-87.5895919799805
4960000,-84.5539474487305
5000000,-90.8692016601563
5040000,-83.4013824462891
5080000,-101.55924987793
5120000,-91.2826995849609
5160000,-102.028701782227
5200000,-85.6459045410156
5240000,-94.6373672485352
5280000,-86.9985046386719
5320000,-100.626525878906
5360000,-87.468505859375
5400000,-97.7966232299805
5440000,-86.6183700561523
5480000,-101.644844055176
5520000,-89.9533157348633
5560000,-97.6969299316406
5600000,-87.5386810302734
5640000,-95.2039566040039
5680000,-88.5503921508789
5720000,-92.586555480957
5760000,-88.2663192749023
5800000,-99.4608993530273
5840000,-87.5088806152344
5880000,-104.845336914063
5920000,-89.3439025878906
5960000,-101.488891601563
6000000,-84.4720687866211
6040000,-100.880653381348
6080000,-86.5193862915039
6120000,-96.5517501831055
6160000,-86.5427093505859
6200000,-101.348777770996
6240000,-90.7201461791992
6280000,-100.037719726563
6320000,-91.390869140625
6360000,-98.3635864257813
6400000,-88.2041091918945
6440000,-101.141639709473
6480000,-90.8959426879883
6520000,-96.089973449707
6560000,-89.6032867431641
6600000,-106.559936523438
6640000,-89.6693572998047
6680000,-92.7062225341797
6720000,-88.4856567382813
6760000,-102.544219970703
6800000,-87.6674423217773
6840000,-104.657295227051
6880000,-91.5145034790039
6920000,-100.121994018555
6960000,-91.5847930908203
7000000,-104.563430786133
7040000,-90.6103286743164
7080000,-101.470611572266
7120000,-91.293586730957
7160000,-98.062370300293
7200000,-91.5862655639648
7240000,-100.132919311523
7280000,-89.9071655273438
7320000,-104.273773193359
7360000,-88.6885223388672
7400000,-98.3318862915039
7440000,-90.4833755493164
7480000,-96.579345703125
7520000,-87.5959777832031
7560000,-103.293586730957
7600000,-90.4934844970703
7640000,-92.6230926513672
7680000,-89.4595413208008
7720000,-108.211860656738
7760000,-85.5277328491211
7800000,-90.9814147949219
7840000,-86.7106094360352
7880000,-98.43798828125
7920000,-90.1697006225586
7960000,-95.283935546875
8000000,-89.1765899658203
8040000,-102.479667663574
8080000,-89.1624603271484
8120000,-101.226921081543
8160000,-89.7592544555664
8200000,-104.398986816406
8240000,-90.8604888916016
8280000,-104.662498474121
8320000,-92.3176193237305
8360000,-99.9619979858398
8400000,-91.1812057495117
8440000,-92.3628082275391
8480000,-87.6919860839844
8520000,-102.765235900879
8560000,-88.4799499511719
8600000,-96.3736572265625
8640000,-88.6484603881836
8680000,-93.4109497070313
8720000,-88.6342086791992
8760000,-103.489685058594
8800000,-89.9468154907227
8840000,-98.4290237426758
8880000,-89.352294921875
8920000,-100.816062927246
8960000,-90.3736877441406
9000000,-98.6122970581055
9040000,-89.1890716552734
9080000,-93.6128158569336
9120000,-86.8973388671875
9160000,-105.856163024902
9200000,-88.6591339111328
9240000,-98.8250122070313
9280000,-92.0843048095703
9320000,-99.4062423706055
9360000,-87.0412750244141
9400000,-107.735877990723
9440000,-88.1180191040039
9480000,-102.00804901123
9520000,-89.1901321411133
9560000,-99.5695648193359
9600000,-88.9260787963867
9640000,-97.7331695556641
9680000,-88.791633605957
9720000,-98.8747253417969
9760000,-89.0051422119141
9800000,-108.11548614502
9840000,-88.5706481933594
9880000,-98.3037185668945
9920000,-89.036247253418
9960000,-97.7025833129883
10000000,-87.0712890625
10040000,-98.8788452148438
10080000,-86.4196319580078
10120000,-105.988220214844
10160000,-89.3875503540039
10200000,-96.7681274414063
10240000,-89.3978500366211
10280000,-96.8159561157227
10320000,-89.2568054199219
10360000,-95.8462219238281
10400000,-89.9290771484375
10440000,-96.8298492431641
10480000,-88.2361373901367
10520000,-94.1086654663086
10560000,-88.5958938598633
10600000,-99.7882995605469
10640000,-87.7448120117188
10680000,-98.5156860351563
10720000,-89.692741394043
10760000,-98.5781021118164
10800000,-91.8812942504883
10840000,-97.5442276000977
10880000,-90.0258941650391
10920000,-101.572463989258
10960000,-88.6947860717773
11000000,-99.8108901977539
11040000,-85.8315963745117
11080000,-104.230903625488
11120000,-92.473503112793
11160000,-95.1528091430664
11200000,-89.7649536132813
11240000,-98.8048629760742
11280000,-85.7337265014648
11320000,-97.6425170898438
11360000,-93.6434020996094
11400000,-98.2008972167969
11440000,-91.5547561645508
11480000,-102.966819763184
11520000,-92.1327133178711
11560000,-104.84944152832
11600000,-89.2877655029297
11640000,-96.5055618286133
11680000,-89.3608779907227
11720000,-106.96435546875
11760000,-95.7820434570313
11800000,-102.704460144043
11840000,-89.7359848022461
11880000,-93.2409133911133
11920000,-90.7377548217773
11960000,-103.012252807617
12000000,-90.620002746582
12040000,-95.2559661865234
12080000,-87.3513870239258
12120000,-96.6405792236328
12160000,-89.8276977539063
12200000,-91.3208694458008
12240000,-87.6292190551758
12280000,-97.3899459838867
12320000,-89.7107849121094
12360000,-115.339088439941
12400000,-90.0580520629883
12440000,-101.822311401367
12480000,-93.0012588500977
12520000,-99.6692733764648
12560000,-91.3153076171875
12600000,-104.770790100098
12640000,-91.7035827636719
12680000,-103.982299804688
12720000,-88.2009658813477
12760000,-108.207649230957
12800000,-91.1475448608398
12840000,-107.657989501953
12880000,-90.6918182373047
12920000,-107.717681884766
12960000,-86.3774261474609
13000000,-93.0094985961914
13040000,-86.8182525634766
13080000,-99.6946182250977
13120000,-93.8246078491211
13160000,-98.154167175293
13200000,-88.2241668701172
13240000,-96.036491394043
13280000,-89.9051361083984
13320000,-108.649917602539
13360000,-88.9542922973633
13400000,-106.012237548828
13440000,-88.2870712280273
13480000,-101.655502319336
13520000,-89.3808975219727
13560000,-97.3148345947266
13600000,-89.1180725097656
13640000,-104.632331848145
13680000,-91.2077941894531
13720000,-93.3564453125
13760000,-89.4594268798828
13800000,-99.0174789428711
13840000,-88.7481689453125
13880000,-93.9124526977539
13920000,-85.8972702026367
13960000,-105.650398254395
14000000,-91.9134826660156
14040000,-106.145317077637
14080000,-95.2602920532227
14120000,-105.187850952148
14160000,-91.8696975708008
14200000,-97.4312286376953
14240000,-92.804801940918
14280000,-97.0553512573242
14320000,-88.806526184082
14360000,-103.083938598633
14400000,-88.8207626342773
14440000,-99.9500503540039
14480000,-92.7222290039063
14520000,-110.473442077637
14560000,-89.9265518188477
14600000,-98.4813003540039
14640000,-89.6570205688477
14680000,-91.7133102416992
14720000,-87.9494323730469
14760000,-90.5578308105469
14800000,-89.1062545776367
14840000,-105.708419799805
14880000,-88.6684112548828
14920000,-89.865592956543
14960000,-88.0023498535156
15000000,-90.8782730102539
15040000,-87.6244125366211
15080000,-94.1745986938477
15120000,-88.3184814453125
15160000,-96.7899169921875
15200000,-90.0299835205078
15240000,-112.531867980957
15280000,-90.1512908935547
15320000,-98.8142013549805
15360000,-92.5204620361328
15400000,-101.746223449707
15440000,-89.935676574707
15480000,-105.56413269043
15520000,-90.9616165161133
15560000,-95.3810806274414
15600000,-89.606315612793
15640000,-101.909461975098
15680000,-88.9749374389648
15720000,-103.726402282715
15760000,-88.8383941650391
15800000,-97.5057067871094
15840000,-89.81591796875
15880000,-99.6501159667969
15920000,-89.1280975341797
15960000,-96.8781661987305
16000000,-90.1046905517578
16040000,-102.410461425781
16080000,-95.2289276123047
16120000,-105.155265808105
16160000,-88.2636184692383
16200000,-102.123741149902
16240000,-88.248649597168
16280000,-103.449256896973
16320000,-90.7661056518555
16360000,-104.292427062988
16400000,-88.6025466918945
16440000,-106.147659301758
16480000,-88.2859497070313
16520000,-93.1115493774414
16560000,-88.9581527709961
16600000,-108.837936401367
16640000,-91.2375030517578
16680000,-99.6228332519531
16720000,-90.0895309448242
16760000,-100.042640686035
16800000,-88.5021743774414
16840000,-98.231559753418
16880000,-88.2150192260742
16920000,-95.3886871337891
16960000,-90.2535858154297
17000000,-92.3712997436523
17040000,-87.6871948242188
17080000,-98.6013488769531
17120000,-89.911865234375
17160000,-100.786636352539
17200000,-90.0854949951172
17240000,-107.685111999512
17280000,-87.0582122802734
17320000,-99.5616073608398
17360000,-90.5597915649414
17400000,-98.9360961914063
17440000,-93.7526245117188
17480000,-103.636764526367
17520000,-90.7351379394531
17560000,-102.235382080078
17600000,-89.8321914672852
17640000,-99.629508972168
17680000,-90.0844802856445
17720000,-98.0106430053711
17760000,-91.4365386962891
17800000,-108.49829864502
17840000,-92.022590637207
17880000,-106.45613861084
17920000,-91.881103515625
17960000,-102.662734985352
18000000,-92.2604141235352
18040000,-103.859046936035
18080000,-92.6397094726563
18120000,-101.71752166748
18160000,-91.3527679443359
18200000,-109.13395690918
18240000,-89.6881866455078
18280000,-101.527519226074
18320000,-90.999885559082
18360000,-100.904525756836
18400000,-91.6950149536133
18440000,-91.639892578125
18480000,-85.7637176513672
18520000,-113.52433013916
18560000,-94.5179138183594
18600000,-103.186737060547
18640000,-89.1906127929688
18680000,-109.746719360352
18720000,-88.752815246582
18760000,-106.255661010742
18800000,-90.7740631103516
18840000,-95.5046081542969
18880000,-89.1210250854492
18920000,-97.7576141357422
18960000,-88.2518615722656
19000000,-106.591384887695
19040000,-88.5361633300781
19080000,-99.6255493164063
19120000,-88.4267196655273
19160000,-96.5729141235352
19200000,-89.5664825439453
19240000,-99.1283340454102
19280000,-87.6628265380859
19320000,-104.225143432617
19360000,-94.0920791625977
19400000,-94.0861053466797
19440000,-89.960205078125
19480000,-98.3300933837891
19520000,-93.1536331176758
19560000,-100.775413513184
19600000,-92.5770111083984
19640000,-101.230560302734
19680000,-90.2804641723633
19720000,-105.132682800293
19760000,-88.1628799438477
19800000,-101.390930175781
19840000,-88.2475357055664
19880000,-99.0147247314453
19920000,-88.9809494018555
19960000,-108.343238830566
20000000,-95.5837249755859
20040000,-100.584442138672
20080000,-94.6589508056641
20120000,-96.06591796875
20160000,-90.6343841552734
20200000,-110.189949035645
20240000,-89.5878982543945
20280000,-99.9300079345703
20320000,-90.8304443359375
20360000,-105.149291992188
20400000,-91.2219696044922
20440000,-99.3895721435547
20480000,-92.0170745849609
20520000,-99.7775039672852
20560000,-89.4564514160156
20600000,-102.666564941406
20640000,-91.5508728027344
20680000,-104.626747131348
20720000,-88.3835220336914
20760000,-96.5582656860352
20800000,-88.6121520996094
20840000,-97.2074737548828
20880000,-86.9553070068359
20920000,-98.4571151733398
20960000,-91.7244262695313
21000000,-102.607887268066
21040000,-92.0675659179688
21080000,-106.423973083496
21120000,-87.5122604370117
21160000,-91.2350692749023
21200000,-87.7238464355469
21240000,-104.273536682129
21280000,-92.5403671264648
21320000,-105.317337036133
21360000,-92.6901931762695
21400000,-105.701614379883
21440000,-89.7124938964844
21480000,-103.395050048828
21520000,-88.7222595214844
21560000,-105.39185333252
21600000,-88.0452270507813
21640000,-106.014144897461
21680000,-87.2742233276367
21720000,-103.37825012207
21760000,-89.9072494506836
21800000,-98.3405609130859
21840000,-93.1308746337891
21880000,-97.1614837646484
21920000,-91.1688003540039
21960000,-98.6938247680664
22000000,-91.7624282836914
22040000,-110.783683776855
22080000,-91.6562728881836
22120000,-100.862724304199
22160000,-91.4982070922852
22200000,-97.2943572998047
22240000,-93.1593856811523
22280000,-102.927803039551
22320000,-91.5292739868164
22360000,-102.169281005859
22400000,-89.3004913330078
22440000,-96.7100601196289
22480000,-89.111083984375
22520000,-93.8083419799805
22560000,-90.5825271606445
22600000,-103.210006713867
22640000,-86.8628997802734
22680000,-106.346778869629
22720000,-88.8112945556641
22760000,-100.400733947754
22800000,-88.96728515625
22840000,-104.777763366699
22880000,-90.0753936767578
22920000,-107.861717224121
22960000,-90.4371871948242
23000000,-92.9840927124023
23040000,-86.5859909057617
23080000,-106.734733581543
23120000,-88.8833541870117
23160000,-98.1640472412109
23200000,-89.2684020996094
23240000,-96.5034484863281
23280000,-87.6901245117188
23320000,-103.825424194336
23360000,-90.0903854370117
23400000,-94.0860443115234
23440000,-87.2691421508789
23480000,-102.625015258789
23520000,-85.6917495727539
23560000,-109.80738067627
23600000,-89.5371856689453
23640000,-100.443824768066
23680000,-89.9490509033203
23720000,-101.957252502441
23760000,-92.8468246459961
23800000,-98.5937118530273
23840000,-91.534294128418
23880000,-101.282081604004
23920000,-88.6324844360352
23960000,-93.5095672607422
24000000,-88.4922103881836
24040000,-95.8041915893555
24080000,-89.9930953979492
24120000,-104.380714416504
24160000,-89.6774139404297
24200000,-98.7191543579102
24240000,-88.8883514404297
24280000,-108.998580932617
24320000,-93.6429290771484
24360000,-108.919128417969
24400000,-89.53125
24440000,-94.3689422607422
24480000,-89.9037017822266
24520000,-103.654167175293
24560000,-90.8067932128906
24600000,-105.985458374023
24640000,-89.4387435913086
24680000,-105.274223327637
24720000,-88.7525634765625
24760000,-95.4103851318359
24800000,-87.9232025146484
24840000,-101.406105041504
24880000,-93.7560577392578
24920000,-101.089492797852
24960000,-96.4551086425781
25000000,-116.076728820801
25040000,-91.0020599365234
25080000,-104.177177429199
25120000,-91.1410217285156
25160000,-103.160873413086
25200000,-92.0334548950195
25240000,-103.102966308594
25280000,-90.3979034423828
25320000,-101.262489318848
25360000,-94.6415634155273
25400000,-100.984436035156
25440000,-85.9464874267578
25480000,-99.3265151977539
25520000,-85.9145126342773
25560000,-105.412673950195
25600000,-90.8767318725586
25640000,-102.508209228516
25680000,-85.5328826904297
25720000,-95.5374984741211
25760000,-85.5089492797852
25800000,-96.1551818847656
25840000,-92.287727355957
25880000,-104.008682250977
25920000,-95.7009353637695
25960000,-110.057243347168
26000000,-91.5427551269531
26040000,-95.7146911621094
26080000,-87.7702560424805
26120000,-97.7319183349609
26160000,-89.3624267578125
26200000,-106.345138549805
26240000,-94.7237319946289
26280000,-102.553840637207
26320000,-88.2881240844727
26360000,-106.819831848145
26400000,-88.9201049804688
26440000,-95.5886840820313
26480000,-88.9364166259766
26520000,-97.5674133300781
26560000,-89.1952362060547
26600000,-105.300079345703
26640000,-85.8441925048828
26680000,-100.536056518555
26720000,-88.276611328125
26760000,-108.006523132324
26800000,-90.2240142822266
26840000,-101.216537475586
26880000,-88.5919876098633
26920000,-99.3849563598633
26960000,-87.9022369384766
27000000,-96.4410629272461
27040000,-90.1154098510742
27080000,-101.16877746582
27120000,-88.7894134521484
27160000,-104.757339477539
27200000,-90.6875839233398
27240000,-92.7342147827148
27280000,-88.5508422851563
27320000,-97.5039825439453
27360000,-91.7814559936523
27400000,-107.146240234375
27440000,-93.8621673583984
27480000,-108.658721923828
27520000,-92.0144577026367
27560000,-99.3702697753906
27600000,-89.5868835449219
27640000,-101.702438354492
27680000,-88.8818969726563
27720000,-101.691864013672
27760000,-88.8910140991211
27800000,-102.042808532715
27840000,-88.1851272583008
27880000,-95.8944091796875
27920000,-90.2864151000977
27960000,-101.195693969727
28000000,-91.7344512939453
28040000,-110.155166625977
28080000,-89.0903015136719
28120000,-101.202270507813
28160000,-89.5906753540039
28200000,-96.6467056274414
28240000,-88.0471954345703
28280000,-107.101470947266
28320000,-93.9471435546875
28360000,-106.433158874512
28400000,-90.7866516113281
28440000,-97.2887573242188
28480000,-90.5657653808594
28520000,-103.507263183594
28560000,-94.5900802612305
28600000,-95.7543563842773
28640000,-86.3620071411133
28680000,-103.685615539551
28720000,-92.0203247070313
28760000,-110.392707824707
28800000,-93.320686340332
28840000,-102.057243347168
28880000,-90.0554809570313
28920000,-100.283767700195
28960000,-91.3334732055664
29000000,-102.552360534668
29040000,-87.8651351928711
29080000,-98.0343551635742
29120000,-89.3462524414063
29160000,-112.74146270752
29200000,-95.8707809448242
29240000,-103.222991943359
29280000,-92.7934875488281
29320000,-103.834297180176
29360000,-92.305908203125
29400000,-104.342697143555
29440000,-88.067985534668
29480000,-102.180839538574
29520000,-91.930305480957
29560000,-103.525032043457
29600000,-94.084342956543
29640000,-101.927825927734
29680000,-93.3229370117188
29720000,-107.019676208496
29760000,-88.3476409912109
29800000,-95.396484375
29840000,-88.5410385131836
29880000,-93.9800338745117
29920000,-87.4136276245117
29960000,-106.941261291504
30000000,-92.3614044189453
30040000,-101.438888549805
30080000,-94.9216918945313
30120000,-96.3105621337891
30160000,-91.6707763671875
30200000,-104.161247253418
30240000,-88.266845703125
30280000,-102.419059753418
30320000,-92.9756851196289
30360000,-93.6379241943359
30400000,-89.7739791870117
30440000,-99.335578918457
30480000,-89.5279922485352
30520000,-101.938812255859
30560000,-84.7003326416016
30600000,-91.7241134643555
30640000,-85.7017669677734
30680000,-97.3644943237305
30720000,-89.9578018188477
30760000,-98.8894195556641
30800000,-90.674674987793
30840000,-104.943222045898
30880000,-89.0675964355469
30920000,-96.4448471069336
30960000,-91.3495712280273
31000000,-105.599319458008
31040000,-89.7541275024414
31080000,-101.973449707031
31120000,-90.3304977416992
31160000,-96.2527084350586
31200000,-88.6867294311523
31240000,-93.9333190917969
31280000,-90.2286529541016
31320000,-103.978172302246
31360000,-88.9517669677734
31400000,-104.757667541504
31440000,-89.4055404663086
31480000,-92.7702407836914
31520000,-87.2964401245117
31560000,-100.455352783203
31600000,-91.2043533325195
31640000,-101.560577392578
31680000,-87.714485168457
31720000,-106.831359863281
31760000,-94.4170379638672
31800000,-102.628280639648
31840000,-92.1047973632813
31880000,-103.79793548584
31920000,-91.2610168457031
31960000,-99.4964218139648
32000000,-88.1326675415039
32040000,-103.945724487305
32080000,-87.9922409057617
32120000,-101.526092529297
32160000,-88.766357421875
32200000,-99.741813659668
32240000,-88.8729095458984
32280000,-100.809440612793
32320000,-89.570068359375
32360000,-100.904357910156
32400000,-91.75537109375
32440000,-108.19482421875
32480000,-93.3312759399414
32520000,-94.6780624389648
32560000,-89.8655471801758
32600000,-93.6552963256836
32640000,-85.2669372558594
32680000,-101.420036315918
32720000,-88.8186798095703
32760000,-95.7896499633789
32800000,-89.5158309936523
32840000,-101.513206481934
32880000,-91.8111953735352
32920000,-99.5222091674805
32960000,-95.7754669189453
33000000,-109.74153137207
33040000,-91.0506744384766
33080000,-102.271308898926
33120000,-87.0936660766602
33160000,-94.53173828125
33200000,-85.0954971313477
33240000,-98.616813659668
33280000,-89.4651336669922
33320000,-99.9913635253906
33360000,-89.4803924560547
33400000,-94.0379257202148
33440000,-90.1721649169922
33480000,-101.811592102051
33520000,-90.8388748168945
33560000,-95.8250427246094
33600000,-91.4062576293945
33640000,-104.159790039063
33680000,-91.6371765136719
33720000,-97.2676391601563
33760000,-90.3862075805664
33800000,-95.3267364501953
33840000,-89.5799789428711
33880000,-97.9191741943359
33920000,-92.4892044067383
33960000,-102.27806854248
34000000,-95.0539016723633
34040000,-104.088401794434
34080000,-87.8297576904297
34120000,-91.8378448486328
34160000,-87.4145812988281
34200000,-97.0316314697266
34240000,-89.4396743774414
34280000,-100.42227935791
34320000,-92.0437469482422
34360000,-114.527053833008
34400000,-92.3355026245117
34440000,-92.8956985473633
34480000,-90.2004089355469
34520000,-97.2241592407227
34560000,-90.7409286499023
34600000,-100.32218170166
34640000,-90.3185882568359
34680000,-93.457763671875
34720000,-90.5450210571289
34760000,-94.5495147705078
34800000,-90.9602584838867
34840000,-100.878875732422
34880000,-88.50390625
34920000,-101.571517944336
34960000,-91.7281036376953
35000000,-106.493263244629
35040000,-90.1889724731445
35080000,-95.1796035766602
35120000,-88.9943618774414
35160000,-102.580101013184
35200000,-92.0592727661133
35240000,-94.8834533691406
35280000,-88.9899368286133
35320000,-102.443229675293
35360000,-92.4467926025391
35400000,-98.3841781616211
35440000,-94.1855163574219
35480000,-101.266532897949
35520000,-92.9631652832031
35560000,-113.182472229004
35600000,-88.5765914916992
35640000,-106.708198547363
35680000,-87.7470779418945
35720000,-104.667945861816
35760000,-88.8164520263672
35800000,-107.382957458496
35840000,-90.9229583740234
35880000,-107.531524658203
35920000,-91.4733123779297
35960000,-101.527046203613
36000000,-88.7878646850586
36040000,-103.759727478027
36080000,-93.6809539794922
36120000,-100.518569946289
36160000,-93.2603912353516
36200000,-106.268035888672
36240000,-94.34228515625
36280000,-94.5812149047852
36320000,-88.2635269165039
36360000,-107.110122680664
36400000,-91.1172409057617
36440000,-91.7704925537109
36480000,-89.7105331420898
36520000,-103.910133361816
36560000,-91.8653564453125
36600000,-109.997856140137
36640000,-91.570068359375
36680000,-105.383087158203
36720000,-90.7378540039063
36760000,-105.917320251465
36800000,-89.4036331176758
36840000,-103.029624938965
36880000,-87.4698486328125
36920000,-94.8595809936523
36960000,-88.3557662963867
37000000,-100.14909362793
37040000,-87.4170608520508
37080000,-101.915542602539
37120000,-88.6054382324219
37160000,-102.362976074219
37200000,-94.264518737793
37240000,-98.2716903686523
37280000,-86.8801574707031
37320000,-96.3459625244141
37360000,-88.9580154418945
37400000,-105.322273254395
37440000,-93.8108291625977
37480000,-108.363891601563
37520000,-88.0989532470703
37560000,-96.4766082763672
37600000,-90.2904586791992
37640000,-97.4493179321289
37680000,-92.8989715576172
37720000,-110.283363342285
37760000,-92.3128356933594
37800000,-106.22518157959
37840000,-90.6036529541016
37880000,-112.289627075195
37920000,-95.2622833251953
37960000,-95.6059036254883
38000000,-89.8886566162109
38040000,-91.5199813842773
38080000,-90.205436706543
38120000,-104.309272766113
38160000,-92.1141586303711
38200000,-98.1195449829102
38240000,-91.5987167358398
38280000,-101.056457519531
38320000,-88.2948913574219
38360000,-98.2806015014648
38400000,-92.0345001220703
38440000,-102.288665771484
38480000,-88.3315658569336
38520000,-96.2376327514648
38560000,-92.9606552124023
38600000,-112.603668212891
38640000,-95.0295562744141
38680000,-100.342323303223
38720000,-89.7212524414063
38760000,-105.477897644043
38800000,-95.338264465332
38840000,-99.6541519165039
38880000,-89.9037857055664
38920000,-103.576301574707
38960000,-93.1127319335938
39000000,-97.7946166992188
39040000,-89.8160629272461
39080000,-102.579406738281
39120000,-90.0093383789063
39160000,-99.6872177124023
39200000,-90.5292358398438
39240000,-99.1243362426758
39280000,-93.2997055053711
39320000,-106.753875732422
39360000,-89.4016876220703
39400000,-93.5824584960938
39440000,-87.3757171630859
39480000,-106.789642333984
39520000,-93.2611770629883
39560000,-102.685806274414
39600000,-90.5524291992188
39640000,-96.4370040893555
39680000,-88.3680648803711
39720000,-105.875045776367
39760000,-87.4526062011719
39800000,-96.892448425293
39840000,-89.1886138916016
39880000,-101.931373596191
39920000,-87.1438446044922
39960000,-103.996681213379
40000000,-94.3161087036133
