Trace
Swept SA
A.21.04,N9000B
35520000,-89.6915664672852
35560000,-104.50862121582
35600000,-87.7542190551758
35640000,-103.938621520996
35680000,-87.7417068481445
35720000,-98.8388442993164
35760000,-89.3354721069336
35800000,-102.712699890137
35840000,-90.9471206665039
35880000,-96.5095672607422
35920000,-92.8021774291992
35960000,-94.1390991210938
36000000,-89.2836151123047
36040000,-102.196411132813
36080000,-89.2979431152344
36120000,-101.493965148926
36160000,-91.6764907836914
36200000,-97.5306549072266
36240000,-93.2031326293945
36280000,-99.7069549560547
36320000,-89.7740478515625
36360000,-110.656440734863
36400000,-88.5740585327148
36440000,-94.4398498535156
36480000,-88.5749588012695
36520000,-108.401420593262
36560000,-94.2796859741211
36600000,-99.079704284668
36640000,-91.689079284668
36680000,-104.889122009277
36720000,-89.3141403198242
36760000,-105.68824005127
36800000,-93.082389831543
36840000,-110.88468170166
36880000,-93.9853057861328
36920000,-96.3835296630859
36960000,-91.7705383300781
37000000,-108.551803588867
37040000,-93.1065673828125
37080000,-104.882888793945
37120000,-91.0680847167969
37160000,-108.579551696777
37200000,-87.5244522094727
37240000,-108.328094482422
37280000,-90.416633605957
37320000,-110.635040283203
37360000,-89.2730102539063
37400000,-100.146423339844
37440000,-91.3481826782227
37480000,-108.397903442383
37520000,-94.8721313476563
37560000,-104.660079956055
37600000,-88.0255813598633
37640000,-95.2184371948242
37680000,-88.3996276855469
37720000,-93.4430389404297
37760000,-89.4090270996094
37800000,-107.180892944336
37840000,-87.1226577758789
37880000,-99.7526779174805
37920000,-91.7114868164063
37960000,-99.4305267333984
38000000,-88.6564407348633
38040000,-105.74373626709
38080000,-95.3025436401367
38120000,-106.759399414063
38160000,-95.8618240356445
38200000,-101.076148986816
38240000,-89.1530685424805
38280000,-100.604553222656
38320000,-90.7879638671875
38360000,-102.201866149902
38400000,-91.3069763183594
38440000,-109.449310302734
38480000,-93.5181655883789
38520000,-113.48152923584
38560000,-90.7897338867188
38600000,-99.7570953369141
38640000,-89.3203659057617
38680000,-96.1481246948242
38720000,-91.1736068725586
38760000,-101.06177520752
38800000,-87.5046844482422
38840000,-103.182579040527
38880000,-90.9051284790039
38920000,-98.2635345458984
38960000,-89.8205490112305
39000000,-102.643852233887
39040000,-90.4254608154297
