Trace
Swept SA
A.21.04,N9000B
9400000,-81.2981033325195
9500000,-87.2314376831055
9600000,-83.0152282714844
9700000,-85.9129867553711
9800000,-81.0587463378906
9900000,-82.1687164306641
10000000,-92.1081771850586
10100000,-91.060173034668
10200000,-82.9905700683594
10300000,-86.8953475952148
10400000,-82.2825317382813
10500000,-91.0800170898438
10600000,-80.3339157104492
10700000,-85.3303298950195
10800000,-81.3714752197266
10900000,-83.3494491577148
11000000,-85.531120300293
11100000,-91.0064697265625
11200000,-84.1360702514648
11300000,-87.9270172119141
11400000,-81.5254211425781
11500000,-81.9582977294922
11600000,-81.9716491699219
11700000,-84.654182434082
11800000,-89.2494049072266
11900000,-91.0132293701172
12000000,-82.8183898925781
12100000,-87.3479919433594
12200000,-83.499870300293
12300000,-94.8089981079102
12400000,-86.9195251464844
12500000,-85.5888748168945
12600000,-78.4113159179688
12700000,-90.6843414306641
12800000,-85.1189117431641
12900000,-93.6080017089844
13000000,-83.6471786499023
13100000,-88.186408996582
13200000,-79.4836578369141
13300000,-88.6597213745117
13400000,-79.4015426635742
13500000,-85.9682922363281
13600000,-79.9188919067383
13700000,-77.9432678222656
13800000,-77.5785675048828
13900000,-84.9420700073242
14000000,-81.3239440917969
14100000,-89.8867568969727
14200000,-87.84814453125
14300000,-89.461296081543
14400000,-84.3691711425781
14500000,-87.5540084838867
14600000,-81.2845840454102
14700000,-84.6548614501953
14800000,-81.7248916625977
14900000,-89.4432983398438
15000000,-82.8248443603516
15100000,-79.9522399902344
15200000,-80.0454788208008
15300000,-83.4181213378906
15400000,-79.2401504516602
15500000,-81.6667785644531
15600000,-83.0298309326172
15700000,-84.111946105957
15800000,-82.2686462402344
15900000,-93.5470352172852
16000000,-84.5385284423828
16100000,-86.0294570922852
16200000,-81.213623046875
16300000,-89.7781753540039
16400000,-80.955078125
16500000,-96.905517578125
16600000,-84.298583984375
16700000,-91.382698059082
16800000,-85.6507949829102
16900000,-88.8870544433594
17000000,-83.4569091796875
17100000,-93.5329284667969
17200000,-80.8382949829102
17300000,-82.4856872558594
17400000,-85.8459396362305
17500000,-94.1828384399414
17600000,-85.731803894043
17700000,-85.8177719116211
17800000,-79.3866271972656
17900000,-86.3358764648438
18000000,-81.3314437866211
18100000,-82.2430648803711
18200000,-81.3581619262695
18300000,-81.960090637207
18400000,-81.0281143188477
18500000,-89.9213943481445
18600000,-81.498908996582
18700000,-86.6567230224609
18800000,-82.6359710693359
18900000,-88.0929565429688
19000000,-85.4793319702148
19100000,-85.0345764160156
19200000,-80.4584808349609
19300000,-89.3516311645508
19400000,-81.8893280029297
19500000,-80.6984634399414
19600000,-80.653434753418
19700000,-85.8359146118164
19800000,-86.0573959350586
19900000,-94.5127639770508
20000000,-85.8313598632813
20100000,-93.9469985961914
20200000,-88.5241088867188
20300000,-93.5523300170898
20400000,-82.9528579711914
20500000,-81.8363342285156
20600000,-81.7768020629883
20700000,-83.1270294189453
20800000,-82.1933898925781
20900000,-84.5326538085938
21000000,-82.1212768554688
21100000,-102.774482727051
21200000,-82.2973709106445
21300000,-84.4641265869141
21400000,-81.6359176635742
21500000,-88.4552917480469
21600000,-82.5671081542969
21700000,-84.0308990478516
21800000,-82.031005859375
21900000,-85.3683776855469
22000000,-80.8507385253906
22100000,-84.2965316772461
22200000,-80.5980834960938
22300000,-87.457878112793
22400000,-81.8426971435547
22500000,-90.8086471557617
22600000,-83.5158309936523
22700000,-83.9486618041992
22800000,-79.8033218383789
22900000,-82.2220993041992
23000000,-79.8732528686523
23100000,-82.2567367553711
23200000,-90.7966918945313
23300000,-90.7473602294922
23400000,-89.2059326171875
23500000,-89.3721618652344
23600000,-86.7920074462891
23700000,-86.3193206787109
23800000,-82.4770278930664
23900000,-90.8771362304688
24000000,-79.5404357910156
24100000,-81.1268463134766
24200000,-78.9621429443359
24300000,-83.1067733764648
24400000,-90.1166763305664
24500000,-88.8338775634766
24600000,-78.4509201049805
24700000,-81.5228500366211
24800000,-85.8177108764648
24900000,-86.929801940918
25000000,-81.2138290405273
25100000,-89.3775024414063
25200000,-81.4261322021484
25300000,-99.0440216064453
25400000,-89.2255706787109
25500000,-91.1321411132813
25600000,-87.6896667480469
25700000,-86.3755645751953
25800000,-81.3704452514648
25900000,-101.630149841309
26000000,-88.6249923706055
26100000,-87.4454498291016
26200000,-81.0057067871094
26300000,-79.0866470336914
26400000,-78.0103073120117
26500000,-79.4164123535156
26600000,-86.5961761474609
26700000,-94.0842819213867
26800000,-84.0737075805664
26900000,-83.9210739135742
27000000,-82.4004821777344
27100000,-89.6377105712891
27200000,-81.2485580444336
27300000,-87.9252700805664
27400000,-83.8425064086914
27500000,-88.3281173706055
27600000,-84.3224334716797
27700000,-88.6538619995117
27800000,-82.001091003418
27900000,-86.156135559082
28000000,-81.2070999145508
28100000,-91.8400268554688
28200000,-88.6182556152344
28300000,-97.8348693847656
28400000,-80.9243240356445
28500000,-80.3182601928711
28600000,-80.7339172363281
28700000,-94.2307891845703
28800000,-85.9670104980469
28900000,-88.8638000488281
29000000,-85.2696380615234
29100000,-92.0076904296875
29200000,-85.2986907958984
29300000,-87.2795791625977
29400000,-82.8269958496094
29500000,-93.6205825805664
29600000,-85.9133682250977
29700000,-90.1127700805664
29800000,-83.6402435302734
29900000,-83.2275085449219
30000000,-80.690315246582
30100000,-90.1773300170898
30200000,-82.7235641479492
30300000,-84.3751754760742
30400000,-81.0605697631836
30500000,-86.6827926635742
30600000,-80.6910552978516
30700000,-81.8513870239258
30800000,-79.4709625244141
30900000,-93.381950378418
31000000,-82.3586578369141
31100000,-88.0710220336914
31200000,-86.8991394042969
31300000,-93.2961273193359
31400000,-84.1686401367188
31500000,-84.742317199707
31600000,-80.3941955566406
31700000,-92.6954956054688
31800000,-79.9135665893555
31900000,-83.5092926025391
32000000,-79.8902206420898
32100000,-85.8952255249023
32200000,-80.4652709960938
32300000,-83.3828811645508
32400000,-79.0543441772461
32500000,-80.4864044189453
32600000,-85.1822357177734
32700000,-90.3052978515625
32800000,-82.0178985595703
32900000,-83.0383834838867
33000000,-80.5690612792969
33100000,-80.5717391967773
33200000,-77.8685455322266
33300000,-80.5104522705078
33400000,-77.9548950195313
33500000,-92.7333831787109
33600000,-83.8710784912109
33700000,-89.4644927978516
33800000,-82.1282424926758
33900000,-82.8691101074219
34000000,-79.615837097168
34100000,-81.3326950073242
34200000,-79.5871810913086
34300000,-92.0034103393555
34400000,-83.8596954345703
34500000,-85.2028732299805
34600000,-82.324577331543
34700000,-94.8845138549805
34800000,-89.896125793457
34900000,-97.8360900878906
35000000,-84.8934020996094
35100000,-90.6958389282227
35200000,-85.0659255981445
35300000,-86.8742218017578
35400000,-83.6405258178711
35500000,-81.1829299926758
35600000,-79.4752807617188
35700000,-86.1870727539063
35800000,-79.8489990234375
35900000,-92.2220840454102
36000000,-84.2050933837891
36100000,-83.682487487793
36200000,-81.8572463989258
36300000,-90.4935836791992
36400000,-81.8990859985352
36500000,-82.4556884765625
36600000,-65.9068908691406
36700000,-60.9851112365723
36800000,-57.8768272399902
36900000,-56.6343040466309
37000000,-56.6016464233398
37100000,-57.435230255127
37200000,-60.0470352172852
37300000,-64.0176544189453
37400000,-68.3371200561523
37500000,-78.336181640625
37600000,-81.9827728271484
37700000,-94.0435638427734
37800000,-85.8070526123047
37900000,-90.802001953125
38000000,-80.942741394043
38100000,-87.6597290039063
38200000,-80.9100646972656
38300000,-101.058418273926
38400000,-86.9058227539063
38500000,-85.3575439453125
38600000,-81.4221954345703
38700000,-85.4868698120117
38800000,-77.232048034668
38900000,-81.8846740722656
39000000,-90.6803817749023
39100000,-90.8201675415039
39200000,-84.7499008178711
39300000,-83.3557891845703
39400000,-79.3681640625
39500000,-81.9629592895508
39600000,-78.8572616577148
39700000,-95.2584075927734
39800000,-82.6488418579102
39900000,-91.8887634277344
40000000,-77.6120223999023
40100000,-91.9148483276367
40200000,-78.445556640625
40300000,-82.9884185791016
40400000,-79.2150650024414
40500000,-83.5906829833984
40600000,-85.7830505371094
40700000,-99.4939956665039
40800000,-85.9685211181641
40900000,-82.4368743896484
41000000,-81.4098892211914
41100000,-82.0539855957031
41200000,-81.7116394042969
41300000,-84.0176696777344
41400000,-81.52734375
41500000,-90.7267532348633
41600000,-82.154411315918
41700000,-83.500129699707
41800000,-82.8781661987305
41900000,-90.0119171142578
42000000,-80.1709136962891
42100000,-84.4955673217773
42200000,-80.7809906005859
42300000,-86.0581207275391
42400000,-92.9383850097656
42500000,-93.0115127563477
42600000,-87.8845520019531
42700000,-87.4964599609375
42800000,-85.3170852661133
42900000,-83.6890716552734
43000000,-84.8988952636719
43100000,-94.1022109985352
43200000,-81.2574310302734
43300000,-83.3922958374023
43400000,-85.2305679321289
43500000,-88.2499618530273
43600000,-84.8567886352539
43700000,-84.1812515258789
43800000,-82.0554351806641
43900000,-86.2350463867188
44000000,-84.9480438232422
44100000,-89.2739868164063
44200000,-85.6456298828125
44300000,-85.0706939697266
44400000,-83.0102081298828
44500000,-88.0416870117188
44600000,-84.1598587036133
44700000,-85.0025329589844
44800000,-83.2085723876953
44900000,-83.834358215332
45000000,-78.0057601928711
45100000,-91.4409942626953
45200000,-79.0260620117188
45300000,-78.2250823974609
45400000,-78.8181991577148
45500000,-84.1201324462891
45600000,-88.8001480102539
45700000,-89.0705413818359
45800000,-87.7756805419922
45900000,-88.5791549682617
46000000,-79.0634536743164
46100000,-84.0413589477539
46200000,-79.5964050292969
46300000,-85.3543167114258
46400000,-83.910514831543
46500000,-87.4159317016602
46600000,-94.2073287963867
46700000,-99.2962875366211
46800000,-83.5666198730469
46900000,-93.7459106445313
47000000,-87.4979019165039
47100000,-88.810920715332
47200000,-85.3942184448242
47300000,-91.6446990966797
47400000,-78.8404006958008
47500000,-80.0083923339844
47600000,-78.4744262695313
47700000,-81.2978134155273
47800000,-77.6746673583984
47900000,-78.8674850463867
48000000,-77.6719131469727
48100000,-82.8719253540039
48200000,-85.5215377807617
48300000,-87.3506393432617
48400000,-77.8898162841797
48500000,-79.7411270141602
48600000,-77.3291473388672
48700000,-86.359977722168
48800000,-82.9824600219727
48900000,-90.977180480957
49000000,-88.0295257568359
49100000,-89.3529815673828
49200000,-81.9983139038086
49300000,-80.0919723510742
49400000,-78.2901611328125
49500000,-82.4279403686523
49600000,-78.310905456543
49700000,-92.7756881713867
49800000,-85.900520324707
49900000,-91.084846496582
50000000,-85.7448806762695
50100000,-86.3498001098633
50200000,-84.9256744384766
50300000,-84.8394622802734
50400000,-85.7997970581055
50500000,-87.1324996948242
50600000,-84.5115661621094
50700000,-93.1779556274414
50800000,-81.477783203125
50900000,-76.8303909301758
51000000,-76.4475860595703
51100000,-79.0463409423828
51200000,-87.7662963867188
51300000,-89.6791076660156
51400000,-81.5536727905273
51500000,-86.4127578735352
51600000,-81.2649536132813
51700000,-86.7812423706055
51800000,-82.1338500976563
51900000,-92.9011764526367
52000000,-82.8851547241211
52100000,-84.1263961791992
52200000,-84.7313461303711
52300000,-96.9946823120117
52400000,-82.8303451538086
52500000,-85.804084777832
52600000,-81.5055389404297
52700000,-90.8761596679688
52800000,-85.2266387939453
52900000,-85.2593231201172
53000000,-84.1892700195313
53100000,-85.940071105957
53200000,-84.3199615478516
53300000,-90.4411849975586
53400000,-84.5368804931641
53500000,-83.8130722045898
53600000,-81.6598892211914
53700000,-83.8091888427734
53800000,-78.6248016357422
53900000,-85.1654205322266
54000000,-85.2712707519531
54100000,-86.8861923217773
54200000,-82.4008102416992
54300000,-87.4271392822266
54400000,-80.246337890625
54500000,-84.8963775634766
54600000,-81.0472869873047
54700000,-86.8078994750977
54800000,-79.1044769287109
54900000,-83.9557342529297
55000000,-81.6157073974609
55100000,-80.8357162475586
55200000,-79.0705795288086
55300000,-80.3026733398438
55400000,-82.4088592529297
55500000,-81.7320785522461
55600000,-80.0819244384766
55700000,-82.5134353637695
55800000,-85.1383209228516
55900000,-84.364860534668
56000000,-79.5933380126953
56100000,-82.2731018066406
56200000,-80.9521942138672
56300000,-96.3185882568359
56400000,-84.8496780395508
56500000,-112.535568237305
56600000,-85.0130310058594
56700000,-83.378547668457
56800000,-76.8262023925781
56900000,-97.5363998413086
57000000,-87.154541015625
57100000,-86.3784713745117
57200000,-80.9954833984375
57300000,-84.1377639770508
57400000,-86.4072647094727
57500000,-86.6751251220703
57600000,-82.6470413208008
57700000,-85.7945404052734
57800000,-83.654426574707
57900000,-92.902229309082
58000000,-86.50927734375
58100000,-84.3639373779297
58200000,-84.2986297607422
58300000,-86.4178771972656
58400000,-84.332633972168
58500000,-89.8345489501953
58600000,-86.8543167114258
58700000,-87.7845993041992
58800000,-87.3390808105469
58900000,-97.78369140625
59000000,-85.0003890991211
59100000,-97.2950744628906
59200000,-86.6989440917969
59300000,-86.0195541381836
59400000,-80.0420837402344
59500000,-86.9733734130859
59600000,-80.2825241088867
59700000,-91.7958984375
59800000,-87.8710250854492
59900000,-86.8506240844727
60000000,-83.7136077880859
60100000,-86.2378845214844
60200000,-79.3275375366211
60300000,-80.9032592773438
60400000,-79.1198348999023
60500000,-91.4602508544922
60600000,-82.2582092285156
60700000,-84.382682800293
60800000,-81.7290954589844
60900000,-91.2486572265625
61000000,-81.892448425293
61100000,-83.675910949707
61200000,-81.7317733764648
61300000,-107.08024597168
61400000,-81.9016647338867
61500000,-90.8790130615234
61600000,-85.4698944091797
61700000,-91.5715179443359
61800000,-87.9510803222656
61900000,-94.751708984375
62000000,-82.9992752075195
62100000,-90.142219543457
62200000,-79.8910140991211
62300000,-81.9174957275391
62400000,-80.8657379150391
62500000,-80.607063293457
62600000,-79.0888595581055
62700000,-86.5218658447266
62800000,-85.1055755615234
62900000,-90.8505096435547
63000000,-93.5550994873047
63100000,-99.0361099243164
63200000,-93.8112182617188
63300000,-100.523002624512
63400000,-84.5360260009766
63500000,-94.3900756835938
63600000,-83.8736419677734
63700000,-90.7134628295898
63800000,-82.6533508300781
63900000,-90.2366104125977
64000000,-83.122444152832
64100000,-89.9269866943359
64200000,-82.9774475097656
64300000,-96.9406051635742
64400000,-86.7991561889648
64500000,-92.5754470825195
64600000,-83.9927139282227
64700000,-83.6190567016602
64800000,-82.7789535522461
64900000,-97.0713653564453
65000000,-86.8123245239258
65100000,-92.5063018798828
65200000,-86.1682281494141
65300000,-87.6080703735352
65400000,-86.7013397216797
65500000,-98.0670700073242
65600000,-85.0956192016602
65700000,-95.1364974975586
65800000,-83.0260696411133
65900000,-86.4688568115234
66000000,-80.6795349121094
66100000,-91.098014831543
66200000,-80.4182586669922
66300000,-88.4771041870117
66400000,-84.2922286987305
66500000,-81.6451644897461
66600000,-81.6647796630859
66700000,-89.2820129394531
66800000,-84.3249588012695
66900000,-86.7421035766602
67000000,-81.2323837280273
67100000,-87.7743148803711
67200000,-85.08544921875
67300000,-88.3022003173828
67400000,-82.731071472168
67500000,-86.4181823730469
67600000,-81.4951095581055
67700000,-81.5473861694336
67800000,-80.835334777832
67900000,-83.4262466430664
68000000,-87.3014984130859
68100000,-96.7322235107422
68200000,-82.9507141113281
68300000,-82.5848922729492
68400000,-81.2783584594727
68500000,-82.0962829589844
68600000,-80.8707504272461
68700000,-91.1063079833984
68800000,-81.9944229125977
68900000,-82.4151458740234
69000000,-80.7872009277344
69100000,-85.2112121582031
69200000,-81.9291610717773
69300000,-82.0454635620117
69400000,-80.3757095336914
69500000,-87.6976547241211
69600000,-85.4726104736328
69700000,-90.2611465454102
69800000,-87.2378005981445
69900000,-94.3650665283203
70000000,-80.7416458129883
70100000,-89.5439147949219
70200000,-79.8636779785156
70300000,-86.4604873657227
70400000,-83.4502029418945
70500000,-86.9465560913086
70600000,-88.9913330078125
70700000,-89.7060317993164
70800000,-87.7488327026367
70900000,-88.9796295166016
71000000,-87.8651504516602
71100000,-93.1697769165039
71200000,-82.8558578491211
71300000,-86.5142288208008
71400000,-82.6076507568359
71500000,-92.986930847168
71600000,-90.1478118896484
71700000,-98.4888687133789
71800000,-88.4937438964844
71900000,-93.9094314575195
72000000,-83.927375793457
72100000,-85.2195739746094
72200000,-84.3755569458008
72300000,-85.405143737793
72400000,-80.5826644897461
72500000,-85.2745208740234
72600000,-80.567024230957
72700000,-86.2126617431641
72800000,-80.8832473754883
72900000,-82.6980667114258
73000000,-88.73828125
73100000,-98.5635833740234
73200000,-92.1706314086914
73300000,-99.8753967285156
73400000,-91.572265625
73500000,-91.2064514160156
73600000,-83.4037322998047
73700000,-81.9900512695313
73800000,-72.9356536865234
73900000,-70.0429611206055
74000000,-70.0233840942383
74100000,-71.3234176635742
74200000,-77.4746932983398
74300000,-77.6915969848633
74400000,-80.8064422607422
74500000,-87.290885925293
74600000,-82.839469909668
74700000,-84.2113723754883
74800000,-81.9053192138672
74900000,-86.1607818603516
75000000,-81.8988265991211
75100000,-84.0925445556641
75200000,-80.7673873901367
75300000,-83.4105606079102
75400000,-82.6397094726563
75500000,-87.1656341552734
75600000,-77.9335403442383
75700000,-91.8784027099609
75800000,-81.2051849365234
75900000,-90.3915786743164
76000000,-85.3953399658203
76100000,-91.8889312744141
76200000,-84.1645965576172
76300000,-86.927978515625
76400000,-84.1646347045898
76500000,-89.6926803588867
76600000,-84.1672821044922
76700000,-90.6765518188477
76800000,-84.082389831543
76900000,-82.4165496826172
77000000,-82.9274368286133
77100000,-84.889892578125
77200000,-86.6106414794922
77300000,-90.4597702026367
77400000,-80.0609283447266
77500000,-82.267707824707
77600000,-79.6703033447266
77700000,-83.3482666015625
77800000,-79.2352523803711
77900000,-87.5371170043945
78000000,-81.1716003417969
78100000,-85.3525924682617
78200000,-79.4874877929688
78300000,-84.8456802368164
78400000,-79.5214920043945
78500000,-100.297019958496
78600000,-80.1382217407227
78700000,-86.6710052490234
78800000,-80.1225814819336
78900000,-97.2841796875
79000000,-86.9911651611328
79100000,-94.7782440185547
79200000,-79.9501800537109
79300000,-77.7421264648438
79400000,-78.3549194335938
79500000,-96.0861740112305
79600000,-84.0188598632813
79700000,-81.1875762939453
79800000,-81.3914184570313
79900000,-84.1116790771484
80000000,-82.3439331054688
80100000,-92.1365661621094
80200000,-81.1680679321289
80300000,-80.7107925415039
80400000,-79.6773223876953
80500000,-91.8335189819336
80600000,-80.5253143310547
80700000,-81.7730865478516
80800000,-83.7669067382813
80900000,-85.1453399658203
81000000,-82.810546875
81100000,-84.3771209716797
81200000,-79.5912322998047
81300000,-95.1431579589844
81400000,-83.0366516113281
81500000,-84.7508697509766
81600000,-82.8420104980469
81700000,-84.1551132202148
81800000,-81.7301635742188
81900000,-87.6854553222656
82000000,-80.3230438232422
82100000,-87.8409729003906
82200000,-80.5229797363281
82300000,-84.8463821411133
82400000,-82.3025436401367
82500000,-86.7539901733398
82600000,-85.8733901977539
82700000,-87.7509231567383
82800000,-92.351318359375
82900000,-92.9784774780273
83000000,-88.3337020874023
83100000,-87.4962158203125
83200000,-79.0519790649414
83300000,-85.2711868286133
83400000,-79.0454788208008
83500000,-87.7693557739258
83600000,-82.5091857910156
83700000,-86.9214401245117
83800000,-81.8311233520508
83900000,-92.499153137207
84000000,-81.1504440307617
84100000,-79.8099365234375
84200000,-79.7616119384766
84300000,-84.9003067016602
84400000,-90.8882598876953
84500000,-89.5111694335938
84600000,-80.6044082641602
84700000,-83.3860778808594
84800000,-87.625862121582
84900000,-86.7086791992188
85000000,-84.6822357177734
85100000,-85.4387435913086
85200000,-80.3222961425781
85300000,-82.7459716796875
85400000,-84.8939666748047
85500000,-93.6282958984375
85600000,-81.57666015625
85700000,-81.0801849365234
85800000,-79.2079162597656
85900000,-87.721435546875
86000000,-84.0225982666016
86100000,-93.7799606323242
86200000,-84.4498748779297
86300000,-91.1786499023438
86400000,-84.1716156005859
86500000,-86.492073059082
86600000,-83.5876235961914
86700000,-90.5398101806641
86800000,-83.9639434814453
86900000,-89.2920913696289
87000000,-83.9247817993164
87100000,-87.1898803710938
87200000,-81.199348449707
87300000,-83.8634262084961
87400000,-88.9433288574219
87500000,-99.850456237793
87600000,-84.6121368408203
87700000,-92.1117706298828
87800000,-83.5068283081055
87900000,-96.4730834960938
88000000,-83.8936004638672
88100000,-91.8701324462891
88200000,-85.1283264160156
88300000,-91.4259338378906
88400000,-78.9509811401367
88500000,-82.3362808227539
88600000,-78.9052810668945
88700000,-82.7844619750977
88800000,-83.1764450073242
88900000,-84.3432159423828
89000000,-89.2976837158203
89100000,-93.788330078125
89200000,-85.4277038574219
89300000,-88.1688766479492
89400000,-85.8510665893555
89500000,-90.2554779052734
89600000,-87.6580657958984
89700000,-94.3959808349609
89800000,-89.591796875
89900000,-90.8225936889648
90000000,-83.8103332519531
90100000,-85.4043426513672
90200000,-80.9307250976563
90300000,-81.4847183227539
90400000,-82.4894790649414
90500000,-85.4893417358398
90600000,-82.6828842163086
90700000,-92.2076797485352
90800000,-84.5996322631836
90900000,-78.7645797729492
91000000,-78.8756561279297
91100000,-83.1507186889648
91200000,-88.0150375366211
91300000,-92.1267776489258
91400000,-89.1217193603516
91500000,-91.0632781982422
91600000,-82.3629531860352
91700000,-91.3102493286133
91800000,-85.8070602416992
91900000,-96.5926818847656
92000000,-89.1675567626953
92100000,-100.505844116211
92200000,-88.1145095825195
92300000,-88.8187561035156
92400000,-84.5136795043945
92500000,-89.4185028076172
92600000,-79.7709274291992
92700000,-81.5935821533203
92800000,-79.4926681518555
92900000,-87.7736206054688
93000000,-81.2434844970703
93100000,-84.8691864013672
93200000,-83.7534103393555
93300000,-86.5703506469727
93400000,-78.527229309082
93500000,-80.2009429931641
93600000,-78.4305801391602
93700000,-82.8245315551758
93800000,-80.4505462646484
93900000,-80.9496688842773
94000000,-84.3414993286133
94100000,-84.1468353271484
94200000,-82.5136642456055
94300000,-98.3804702758789
94400000,-85.5671157836914
94500000,-87.4368133544922
94600000,-85.2169952392578
94700000,-89.1000900268555
94800000,-77.5789108276367
94900000,-78.5536193847656
95000000,-77.3633651733398
95100000,-82.1453704833984
95200000,-86.5040512084961
95300000,-86.3067779541016
95400000,-82.0866317749023
95500000,-83.006462097168
95600000,-83.0103988647461
95700000,-86.9784240722656
95800000,-81.1015625
95900000,-84.6527862548828
96000000,-82.0383911132813
96100000,-94.6610260009766
96200000,-90.0149383544922
96300000,-97.7471389770508
96400000,-87.3417663574219
96500000,-87.1823806762695
96600000,-84.8136215209961
96700000,-103.496047973633
96800000,-90.4671096801758
96900000,-93.4251708984375
97000000,-89.7589950561523
97100000,-95.4307632446289
97200000,-89.7916946411133
97300000,-88.5400314331055
97400000,-80.5413284301758
97500000,-80.0579223632813
97600000,-78.8611373901367
97700000,-82.1379928588867
97800000,-84.962776184082
97900000,-86.3529663085938
98000000,-85.7924728393555
98100000,-84.2533721923828
98200000,-78.9775238037109
98300000,-90.4530029296875
98400000,-78.273323059082
98500000,-89.1660842895508
98600000,-79.0664367675781
98700000,-81.5214691162109
98800000,-79.3709030151367
98900000,-84.8414611816406
99000000,-87.3866424560547
99100000,-86.6523818969727
99200000,-83.6538543701172
99300000,-97.4197235107422
99400000,-91.2867813110352
99500000,-90.156623840332
99600000,-79.8414001464844
99700000,-86.6851501464844
99800000,-84.3908538818359
99900000,-91.7245635986328
100000000,-80.6162567138672
