Trace
Swept SA
A.21.04,N9000B
3840000,-85.1203842163086
3880000,-93.6588668823242
3920000,-86.396110534668
3960000,-97.108512878418
4000000,-87.2313385009766
4040000,-97.0081176757813
4080000,-88.2794799804688
4120000,-103.991432189941
4160000,-86.0802764892578
4200000,-89.7139892578125
4240000,-85.5725936889648
4280000,-95.1970977783203
4320000,-86.5999526977539
4360000,-110.2314453125
4400000,-89.4631652832031
4440000,-101.496253967285
4480000,-86.5193634033203
4520000,-103.744316101074
4560000,-85.0751724243164
4600000,-96.2177352905273
4640000,-86.2161560058594
4680000,-104.97932434082
4720000,-91.000129699707
4760000,-102.029098510742
4800000,-90.6450653076172
4840000,-98.5215377807617
4880000,-90.3725280761719
4920000,-90.625846862793
4960000,-88.8045196533203
5000000,-101.397193908691
5040000,-89.1499481201172
5080000,-99.5977249145508
5120000,-89.8375015258789
5160000,-93.6734237670898
5200000,-89.0463638305664
5240000,-104.03426361084
5280000,-91.042366027832
5320000,-92.7580490112305
5360000,-85.222412109375
5400000,-102.012298583984
5440000,-85.9624404907227
5480000,-98.3714599609375
5520000,-90.0929107666016
5560000,-96.9067687988281
5600000,-86.6420364379883
5640000,-90.414680480957
5680000,-86.9208526611328
5720000,-99.5879211425781
5760000,-88.3092727661133
5800000,-92.2080764770508
5840000,-87.7630233764648
5880000,-104.128555297852
5920000,-89.326904296875
5960000,-103.404777526855
6000000,-90.8049697875977
6040000,-99.4667816162109
6080000,-85.986946105957
6120000,-97.8475036621094
6160000,-88.7530059814453
6200000,-98.704475402832
6240000,-88.397102355957
6280000,-101.691413879395
6320000,-91.8016052246094
6360000,-96.6875228881836
6400000,-93.8381271362305
6440000,-98.2727203369141
6480000,-90.1818466186523
6520000,-97.6103363037109
6560000,-90.2663803100586
6600000,-93.7357330322266
6640000,-87.3633117675781
6680000,-94.7805023193359
6720000,-84.6270370483398
6760000,-90.0860137939453
6800000,-88.5256042480469
6840000,-97.1503372192383
6880000,-91.1762466430664
6920000,-97.8812713623047
6960000,-92.9682464599609
7000000,-101.954917907715
7040000,-90.2013778686523
7080000,-96.3054962158203
7120000,-90.4586868286133
7160000,-99.9693069458008
7200000,-91.238166809082
7240000,-101.802726745605
7280000,-88.3089447021484
7320000,-93.4665832519531
7360000,-88.4075317382813
7400000,-94.2862319946289
7440000,-89.2520523071289
7480000,-100.16682434082
7520000,-93.3275451660156
7560000,-103.40991973877
7600000,-91.0993041992188
7640000,-97.2933578491211
7680000,-87.1436538696289
7720000,-101.019889831543
7760000,-86.4682235717773
7800000,-100.808738708496
7840000,-91.4220352172852
7880000,-101.271102905273
7920000,-92.0936431884766
7960000,-101.367179870605
8000000,-88.4553375244141
8040000,-101.866691589355
8080000,-86.5969085693359
8120000,-94.2076644897461
8160000,-88.8518676757813
8200000,-96.6593627929688
8240000,-89.4770355224609
8280000,-104.60523223877
8320000,-85.8218460083008
8360000,-99.9387283325195
8400000,-87.7028961181641
8440000,-98.7780380249023
8480000,-90.7407608032227
8520000,-100.610420227051
8560000,-88.4880065917969
